"X"	"SRR3053238"	"SRR3053239"	"SRR3053240"	"SRR3053241"	"SRR3053246"	"SRR3053247"	"SRR3053248"	"SRR3053249"	"SRR3053254"	"SRR3053255"	"SRR3053256"	"SRR3053257"	"SRR3053262"	"SRR3053263"	"SRR3053264"	"SRR3053265"	"SRR3053270"	"SRR3053271"	"SRR3053272"	"SRR3053278"	"SRR3053279"	"SRR3053280"	"SRR3053281"	"SRR3053286"	"SRR3053287"	"SRR3053288"	"SRR3053289"	"SRR3053294"	"SRR3053295"	"SRR3053296"	"SRR3053297"	"SRR3053302"	"SRR3053303"	"SRR3053304"	"SRR3053310"	"SRR3053311"	"SRR3053312"	"SRR3053313"	"SRR3053318"	"SRR3053319"	"SRR3053320"	"SRR3053321"	"SRR3053325"	"SRR3053326"	"SRR3053327"	"SRR3053328"	"SRR3053333"	"SRR3053334"	"SRR3053335"	"SRR3053336"	"SRR3053341"	"SRR3053342"	"SRR3053343"	"SRR3053344"	"SRR3053349"	"SRR3053350"	"SRR3053351"	"SRR3053352"	"SRR3053357"	"SRR3053358"	"SRR3053359"	"SRR3053360"	"SRR3053387"	"SRR3053388"	"SRR3053389"	"SRR3053390"	"SRR3053410"	"SRR3053411"	"SRR3053434"	"SRR3053458"	"SRR3053462"	"SRR3053463"	"SRR3053488"	"SRR3053489"	"SRR3053537"	"SRR3053538"	"SRR3053539"	"SRR3053540"
"G000437715"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420630663693081	0.55575315667793	0.276480122032606	0.165118679050568	0	0	0	0	0	0	0	0	0.704355885078777	0.421702237078941	0.302057409905203	0.399303034703064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000469345"	0.0457115361482016	0	0.0887082927945974	0.0280504908835905	0	0.0462114835536631	0	0.00769680736430529	0.0367595079881239	0.0791110791470387	0.0153724525650035	0.0867779964865494	0.0845539777672776	0.14451650197807	0.280048782691178	0.216591364292701	0	0	0	0	0	0	0	0.0270036724994599	0	0	0.0217435196545887	0.090169342423576	0.0752688172043011	0.0243747867206162	0.0433811248725679	0	0	0	0.336184801784109	0	0.227769255798819	0.207404916057064	0.0708998610362724	0.0576056385754464	0.0591458099863031	0.0918639189147809	0.320306348865507	0.195758564437194	0.473368504733685	0.627739477104029	0	0	0	0	0.0826348719159485	0.0923868810628891	0.0919281938663466	0.0620479364629131	0.216247547708222	0.194852642688966	0.294973725850247	0.464281945763427	0	0.0231421959372589	0	0	0.29878035184731	0.330682174520368	0.181314215451306	0.288086321137679	0	0	0	0	0.284944166345784	0.234014891856755	0.312919088064372	0.281993537648096	0.352766006184859	0.0605693519079346	0.0335844168305906	0
"G000598965"	1.55900396968603	0.569013168590473	0.283294225376295	0.670406732117812	0.891452543261667	0.0330082025383308	0	0.0569563744958591	0.0678637070549979	0.0539393721457082	0.0329409697821504	0	0	0.041548494318695	0	0	0	0	0	0.631154787113752	1.19608553823849	0.614372445153956	0.614371914426769	0.361849211492763	0.291113632999457	0.156949637630984	0.302856166617485	0	0	0	0	0	0	0	0.239656492360949	1.10386352232815	0.618230837168224	0.417612601250035	0.0765718499191742	0.0271085358002101	0.180550367326609	0.254156842330894	1.7912103643261	1.26699293094073	0.538411505384115	0.323781414506288	0	0	0	0.0283797729618163	0	0	0	0	0	0	0	0	0.71177015755329	0	0.0398943748931401	0.377522869173806	3.54745925215724	1.94988454630976	1.76520851134777	1.93803525128984	0.43444811512875	0.330367533881443	0.349474695847804	0.439484001517643	0.156590938262097	0.200921876846708	0.181604827894502	0.246744345442084	0	0	0	0
"G000779535"	0.0360880548538434	0.268249065192652	0.1058776397871	0	0	0	0	0	0.0452424713699986	0	0	0.00634960949901581	0	0.0108387376483552	0	0.0163025758069775	0	0	0	0.0349499393515758	0	0.561159083762668	0	0	0.0148023881186165	0	0	0.0219925225423356	0.0516129032258065	0.0219373080485546	0.0281977311671692	0	0	0	0	0.0150526843953838	0	0	0.215535577550268	0.342245264477652	0.526086415141327	0.349082891876167	0.552931071505261	1.87058183795541	0.0090337500903375	0.356820334353869	0.0621065409479717	0.00889205050684688	0.0333682905901421	0	0.245937118797466	0.153978135104815	0.0536247797553689	0.0868671110480783	0.0646513286962725	0.00811886011204027	0	0.130139636312476	0.337349397590361	0	0.0208970535154543	0.152461158704806	0.136011951214074	0.265115881296502	0.212575287080841	0.0576172642275358	0.14481603837625	0.0244021473889702	0.0415001201319267	0.0158087770330087	0.028237710178411	0.151282354331639	0.296155565489495	0.135121903456379	0.08475546901844	0.0393700787401575	0	0
"G001436475"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903383169971543	0	0	0	0	0	0	0	0	0	0	0	0	0.22872223444029	0.440860215053763	0.470433383707893	0.466347092380105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140871177015755	0.251992800205708	0.300157677767435	0.344852620879919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G003481825"	0.377721640803561	0.447081775321086	0.417787443484233	0.701262272089762	0.0463878020249284	0.150187321549405	0.0335758254057079	0.266309534804963	0.15552099533437	0.215757488582833	0.0746661981728742	0.152390627976379	0.298425803884509	0.796647217154109	0.392971678937621	0.26084121291164	0.531684455121894	0.316466948760801	0.340613103586456	0.263152484529512	0.362450163102573	0.29992985511453	0.493691716950082	0.0459062432490819	0.0962155227710071	0.0507778239394359	0.105611381179431	0.195733450626787	0.221505376344086	0.138936284307512	0.167017330759387	0	0	0	0.422727424025563	0.592072252885098	0.274252777390415	0.372768295075535	0.0567198888290179	0.0711599064755515	0.0840493089279044	0.165355054046606	0.112733519433111	0.0761283306144644	0.155380501553805	0.328186603819299	0	0	0	0	1.22181560618581	0.292558456699149	0.704782819641991	0.657708126506878	0.677724273229891	0.801737436063977	0.546971147271981	0.608490731947522	0.174235403151066	0.529699151452816	0.140580178194875	0.264992013939306	0.144930767687128	0.0798198352290544	0.0395973573974116	0.337846685697824	0.506856134316876	0.322859180838683	0.290500840923487	0.281396231187555	0.277242972660762	0.0850963243115471	0.332476531068395	0.203661999412513	1.53934257244302	0.80557238037553	1.01472916566713	0.745234929078014
"G900538815"	0.0336821845302538	0.0284506584295237	0.117323871115435	0	0.601024565366464	0.55783862289779	0.761052042529379	0.244758474184908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218729747245625	0.451472837617802	1.05248580529013	0.532716231537422	0.0879700901693424	0.111827956989247	0.0779993175059718	0.0976075309632779	0	0	0	0	0	0	0	3.76903661268824	3.5613838907526	0.821815465072843	2.23841749089016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179994857289792	0.0227967856532229	0.0290402207056774	0	0	0	0	0	0	0	0	0.0102682582466949	0	0	0	0	0	0	0
"G900539545"	0	0.589335067468704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925145453424066	0.978615440376948	0.744987059478025	0.636313768513439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.922953451043339	0.937728342940651	2.79932019300268	3.74591115331856	0	0	0	0	0	0	0.00833628576787612	0	0	0	0	0	0	0	0	0	4.87458481273623	5.69957601453664	5.10723024516624	5.50753546099291
"G900544175"	0	2.92228905868964	0	0	2.84780767213908	1.91447574722319	2.31673195299384	2.01656352944799	0.81153683019935	0.967312740479701	1.31544272663387	1.2974368742989	2.11882320758002	1.92387593258305	3.03085053525453	3.16968652475663	5.92335867039502	5.13103154002062	5.40973752754959	5.29799962994182	3.98695179412831	3.99100210434656	3.52166758091059	0	0	0	0	0.0241917747965692	0	0	0.0433811248725679	0.686787221977191	0.616278098103117	0.586803171234159	0	0	0	0	1.02095799892232	0.908135949307038	2.0078446021666	1.92301803594941	1.85205067640112	2.02827623708537	1.21594276215943	1.45811766260655	0	0	0	0	0	0	0.30387375194709	0.0212735782158559	4.39629035134653	3.83413168791102	4.46367525541599	4.33681544792656	0.696941612604263	0.341990228850604	0.311556070594046	0.290402207056774	0	0	0.0333451430715045	0	0	0	0	0	0	0	0	0	0	0	0	0
"G900545585"	1.09948273788043	0.560884409039181	1.49087163051565	1.2398316970547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977532944480449	2.24009473528396	6.37954115311822	2.35295944833584	0	0	0	0	0	0.0188017046878917	0	0.382784675298738	0.22077270446563	0.54850555478083	0.568962134588974	1.68174470378038	2.70746501304598	1.03038226870875	0.572618427902134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808155699721965	0.573412188223194	0.832082676342636	0.900246841875998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G900551515"	3.98893299651149	2.22728011705414	2.31500028615578	3.25946704067321	1.99265862611432	2.36173689161757	2.43611266554747	3.21726547827961	3.63353598190301	2.83001905857816	2.90758959943781	3.34412766948166	2.63112083758176	2.1225861228029	2.07552283300962	2.45936000745261	4.41888858256863	4.14962841802084	3.67327856808923	0	0	0	0	3.44296824368114	3.06902846992648	4.94852975118866	4.41548759842825	5.26281064438091	4.42150537634409	3.8170916004485	3.76981975142615	1.38302564425682	1.11556781148157	1.3858542980211	1.71088107046567	2.91520321123934	2.19867057128248	2.14131561983239	2.05893196449335	2.59225373589509	1.66853442908729	2.20779618458523	2.38529811752917	1.66394779771615	1.54115776541158	1.09248694962666	4.34463484176947	5.16405833185132	4.40461435789875	3.60681114551084	0	0.017597501154836	0.199177753377084	0.0585023400936037	2.76217228464419	2.63254039132906	2.54536930319783	1.68126340965847	0.886005560704356	0.632553355618411	0.966963658124204	0.932917090169885	2.00673370643716	1.80734912625788	1.52345622407936	1.57923683314564	0	0	0	0	1.3682454113721	2.13213568136154	2.00044702726866	2.10907666699305	0	0	0	0
"G902167945"	1.08745338626248	0.926678588847342	1.11600755451268	1.21458625525947	1.0104473397604	0.927530491327095	0.93639246409252	1.28228810689326	0.0933125972006221	0.179797907152361	0.27450808151792	0.275149744957352	0.16413419213648	0.11380674530773	0.532996070283211	0.442498486189389	0.590760505690993	0.533371261956406	0.561009817671809	0.273431878456446	0.54367524465386	0.290254698497932	0.713110257816785	0.399654352992007	0.342921991414615	1.01094031297604	0.672496000745492	0.448647459863646	0.296774193548387	0.282747525959148	0.28414636791532	0.0567072018146305	0.0731177404529122	0	0.376127550510934	0.291018564977421	0.576395667735788	0.64743967039435	1.27903349309435	1.19616414218427	1.06462457975346	1.07174572067244	0.24336124830005	0.301794453507341	0.668497506684975	0.577079800004405	0.660587753719335	0.722479103681309	0.881876251310897	0.652734778121775	1.7077873529296	2.01491388222872	1.72876075687546	1.56892639341937	0.158284287497771	0.160347487212795	0.130882381668653	0.0914494741655235	0.185356811862836	0.205708408331191	0.161477231710329	0.192391462175113	1.10370353854044	0.869466062316486	0.98993393493529	0.979493491868109	0.382404851337286	0.371663475616623	0.351658912696853	0.531174908309093	0.610961365678347	0.962061222077769	0.969490388913724	0	0.462719047073646	0.408843125378558	0.340641942138848	0.351839539007092
"G902363025"	0.32719836400818	0.333279141602991	0.0629542723058433	0.23562412342216	0.106893630753096	0.0924229671073262	0.231300130572654	0.186262738216188	0.124416796267496	0.338020065446438	0.184469430780042	0.234935551463585	0	0	0	0	0.673466976487732	0.47292251893468	0.467508181393174	0.182973211899426	1.30482058716926	0.343468059889219	0.405924300603401	0	0	0	0	0	0	0	0	0.302438409678029	0.162948107295061	0.106123977776391	0	0	0.102263747501511	0.269065837047002	0	0.0271085358002101	0.0778234341925041	0.0459319594573905	0.24336124830005	0.364328439369222	0.247524752475248	0.497786392370212	0	0	0	0	0	0	0.0408569750517096	0	0.0646513286962725	0.0568320207842819	0.0761852669414546	0.137174211248285	0	0	0	0	0.537358692501505	0.404800592947347	0.475168288768939	0.238325956577534	0	0	0	0	0.84713130535233	0.55785368159792	0.430263746088511	0.403407421913248	0.233650211888673	0.0847970926711084	0.129539893489421	0.108045212765957
"GB-GCA-000468795.1-AWPJ01000352.1"	0	0.227605267436189	0	0	0	0.00990246076149923	0	0	0.0226212356849993	0	0	0	0	0	0	0	0.0157536134850931	0	0	0.13568799983553	0	0.239460126260794	0	0	0	0	0	0	0.221505376344086	0	0	0.0126016004032512	0.0376034093757834	0.0156064673200574	0	0	0	0.344740603716472	1.00110603783217	0.559113550879333	0.245922052048313	0.367455675659124	0.0554720492448644	0	0.07949700079497	0.0881037862602145	1.0162888518759	0.740263204695003	1.05348460291734	1.06553147574819	2.59512847755086	1.8323398077473	1.02397793723347	1.70897745000709	1.11690743713216	1.19753186652594	0.408274892070872	0.538144982589427	0	0	0	0	0.276483310664675	0.199549588072636	0.154221286705708	0.379750150590577	0.567950400506856	0.581897360813905	0.797239149902802	0.32566080687998	0.225901681427288	0.368750738683371	0.433057666517658	0.48173896014883	0.460428358721796	0.811629315566323	0.842009307681236	0.667664007092199
"GB-GCA-000980245.1-LARE01000167.1"	0.283892698183568	0.142253292147618	0.248955531391289	0.143057503506311	0.300512282683232	0.16669142281857	0.134303301622832	0.195498907053354	0.158348649794995	0.363191772447769	0.234978917779339	0.302664719453087	0	0	0	0	0	0	0	0.191196727040974	0	0.123358246861621	0.065825562260011	0	0	0	0	0	0	0	0	0	0	0	0.116499683786573	0.0501756146512795	0.181285734207224	0.14294122593122	0	0	0	0	0.114522940376494	0.0489396411092985	0.0740767507407675	0.0814960022906984	0	0	0	0	0	0	0	0	0.0200642054574639	0.0426240155882114	0.0136742786817995	0.0316555872111428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0778834039628909	0.0635978195033313	0.124742119656479	0.121897163120567
"GB-GCA-000980335.1-LARC01000083.1"	0	0	0	0	0	0	0	0	0	0	0	0.0211653649967194	0	0	0	0	0	0	0	0	0	0	0	0.0756102829984878	0.064143681847338	0	0.0481463649494463	0	0	0	0	0	0	0	2.58629298006191	3.20120421475163	3.1050992423186	2.35152330502537	2.86151839142395	3.097150215174	3.8942846469929	3.19686437823438	4.36797652279722	2.68080478520935	3.07328178073282	3.21358560384133	1.4764418598086	1.58056197759203	1.04395080560587	1.10681114551084	2.81352063904301	2.42405578407866	1.72876075687546	1.47851368600199	0	0	0	0	0	0	0	0	0	0	0	0	3.97339005294836	4.18778390959943	3.57337876504379	4.50866320981409	0	0	0	0	0	0	0	0
"GB-GCA-000980385.1-LARF01000116.1"	0	0.499918712404487	0	0	0	0	0	0	0	0.0143838325721889	0.0241567111735769	0	0	0	0	0	5.99424993107794	4.46609536678164	5.79042276096975	0.320717090520343	1.92098586444364	1.16101879399173	0.647284695556775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22798559314824	1.87387753718952	2.76117544515004	2.55381694583091	0	0	0	0	0	0	0	0	0	0	0.326855800413677	0	0	0	0	0	0	0	0	0	4.41704385828001	3.11297357393312	2.49463351603693	2.62420448890868	0	0	0	0	2.33602875112309	2.24086987353741	3.88075547608404	3.85391168119064	0	0	0	0
"GB-GCA-000980425.1-LARJ01000052.1"	0.137134608444605	0.207283368557958	0.314771361529217	0.185133239831697	0.0847081602194345	0.155138551930155	0.227569483305354	0.1462393399218	0.726707196380602	0.366787730590816	0.325017568517217	0.488919931424217	0.208898062719156	0.0541936882417761	0.0451691584985772	0.111789091247846	0.409593950612422	0.483589944173808	0.22707540239097	0.201476120967908	0.217470097861544	0.445057204363496	0.460778935820077	0.116115791747678	0.244239403957172	0.0507778239394359	0.09318651280538	0.0857708379151089	0.0193548387096774	0.0536245307853556	0.0412120686289395	0.135467204334951	0.169215342191025	0.324614520257195	0.46599873514629	0.230807827395886	0.246362664435458	0.26346029877519	0	0.0474399376503677	0.096501058398705	0.0581804819793612	0.0357884188676544	0.261011419249592	0.0885307508853075	0.211449087024515	0.0959828360105016	0.0822514671883336	0.0762703784917533	0.162538699690402	0.0846023688663283	0.0703900046193441	0.117463803273665	0.0319103673237839	0.144908150526128	0.131931476820654	0.0527436463440839	0.228623685413809	0.129749768303985	0.0128567755206994	0.0379946427553715	0.1125308552345	0.267564494191621	0.0570141680207532	0.0729425004689161	0.185946625461593	0.0565687649907227	0.202725532154522	0.0305790358866828	0.123308460857468	0.143755615453729	0.182011582555254	0.167635225748771	0.189953980221287	0.238231588592372	0.484554815263477	0.842009307681236	0.540226063829787
"GB-GCA-000980425.1-LARJ01000055.1"	0.498015156983039	0.682815802308568	0.50649573627883	0.690042075736325	1.39365092170546	1.44906009143272	1.2870733072188	2.73698469874696	0.313869645129365	0.417131144593477	0.26791988756149	0.264567062458992	0.365571609758524	0.437162418483661	1.2444103166358	0.880339093576785	1.03580008664487	0.871173061195463	1.30234421959527	0.302214181451862	1.44980065241029	0.950584137580727	2.15030170049369	0.440159861741197	1.3470173187941	1.10787979504224	1.35120443567801	1.30855509126897	0.789247311827957	0.52649539316531	0.616011973190465	1.22235523911537	1.06542993231386	0.864598289531182	1.81073794228273	1.44505770195685	1.92441779389207	1.52470640993301	0.921698193471541	0.820033207956355	0.893413024529947	0.731849220687755	0.275570825280939	0.5410549211528	2.1572595215726	1.09248694962666	1.30988340908449	1.11595233860928	1.3919344074745	1.32094943240454	2.08161177350175	2.16449264204483	2.0607236791706	2.39150475109913	1.56723738184412	1.93025899163757	1.14277900412182	1.30139636312476	0.444856348470806	0.285420416559527	0.326753927696195	0.417453172644112	1.04350152734732	0.906525271529975	1.01911093512286	1.23091428122463	1.40516812236955	1.27642001726921	1.21660878492017	1.02124699633236	0.426132717237839	0.654768939841626	0.737594993294591	0.56790365220797	1.31027373725805	1.90490611750454	1.75118744902365	1.7259530141844
"GB-GCA-000980475.1-LARM01000062.1"	2.44436424876699	2.51178670134937	2.61546385852458	1.78401122019635	2.01484409664798	2.22475285108349	1.53329602686066	2.6446230103753	2.05570479287431	1.9346254809594	1.61630358397751	2.2625775181493	0	0	0	0	0.85069512819503	0.711161682608541	0.761370466840313	1.14718036224584	1.19608553823849	1.33517161309049	1.32748217224355	0.426658025491467	0.409532737948389	1.16327378479435	0.607265441781726	0.758742027710578	0.352688172043011	0.285185004631209	0.286315424158948	0.510364816331674	0.812651458176653	0.864598289531182	0.396098924874347	0.511791269443051	0.44624180727932	0.40640152470641	2.41626726411616	2.20256853376707	1.42572531440667	1.03193802247604	0.289886192828001	0.193039695486678	0.215003252150033	0.202638708398493	0	0	0	0	0.0531224176602526	0.314555333142694	0.725211307167846	0.23223656218976	1.12359550561798	1.08183810992937	0.88882811431697	0.668284618901903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492497995647692	0.599636583888552	0.877992611428297	0.955784574468085
"GB-GCA-001304995.1-BBZU01000039.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196920168563664	0.387583117021655	0.307219662058372	0	0	0.072563674624483	0	0	0	0	0	0	0	0	0	0	0	0	0.286256365875578	0.17059708981435	0.44624180727932	0.218615992600689	0	0	0	0	1.15596592942524	1.25067971723763	1.20510226205102	1.52639809695822	0.0282302458854417	0	0	0	0.00983748475189864	0	0.0153213656443911	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0859845227858985	0.120133648684161	0	0.161249525736689	0	0	0	0	0	0	0	0
"GB-GCA-003471845.1-QRKF01000046.1"	0	0.268249065192652	0	0	0	0	0	0	0.585324473349357	0.564565428458413	0.335997891777934	0.499502613922577	0.253661933301833	0.296258829055043	0.189710465694024	0.388932879966463	0	0	0	0.653769453753007	0.869880391446176	0.59502213192076	0.471749862863412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161651683162701	0.166039781776287	0.336197235711617	0.168417184677098	0.796292319805311	0.356171832517673	0.254751752547518	0.251095790841611	0	0	0	0	0	0	0	0	0.0646513286962725	0.0730697410083624	0.0527436463440839	0	0.140871177015755	0.0565698122910774	0.0721898212352058	0.10527080005808	0	0	0	0	0	0	0	0	0.189962777563856	0.34274908403262	0.324094769780957	0.287868403015764	0.911693964036193	1.14173228346457	0.892385932927122	0.79510195035461
"GB-GCA-003482275.1-QUMI01000015.1"	0.0673643690605076	0.13006015282068	0.134493218107938	0.0953716690042076	0.0423540801097172	0.143585681041739	0.167879127028539	0.100058495735969	0.0876572882793723	0.104282786148369	0.0900386507378777	0.18625521197113	0	0	0	0	0	0	0	0.0349499393515758	0	0.137870981786518	0	0.0864117519982718	0.0518083584151576	0	0.0341683880286393	0.0703760721354739	0.0924731182795699	0.0926241895383415	0.0759169685269939	0	0	0	0.109842558998768	0	0.190582438525543	0.0896886123490008	0.0992598054507813	0	0.121404557340306	0	0	0.0598151169113649	0	0.116737516794784	0	0	0	0	0.104277338370126	0.158377510393524	0.051071218814637	0.0709119273861864	0	0.0284160103921409	0	0.042207449614857	0.0741427247451344	0.043713036770378	0.0569919641330572	0.0653404965877741	0	0.125431169645657	0.122960215076173	0.159756959903622	0	0	0	0	0.143755615453729	0.226923531497459	0.15366562360304	0.146871634191716	0	0	0	0
"GB-GCA-008669045.1-RQAJ01000001.1"	1.02490075784915	0.833197854007478	1.94299776798489	1.48948106591865	0	0	0	0	0	0	0	0	0	0	0	0	25.3475640975149	28.6598158091242	28.2107794029253	0	0	0	0	1.82274789371355	2.50407065673262	2.60351751834926	2.26132604407722	0	0	0	0	0	0	0	1.25153946010718	1.15905669844456	0.999395714219309	0.751142128422882	13.6439692578203	14.5200094879875	13.6253268584236	15.1667330128303	6.73895927277933	7.49320282762371	4.94868829948688	4.89416532675492	1.38328204838664	0.695802952160768	0.910477643245305	0.988132094943241	0	0	1.0341921809964	0	0.624219725343321	0.61906308354307	1.01385009083628	1.19236045161971	1.27154772937905	0.524556441244536	0.904272497577841	1.55002178016553	0	0	0	0	20.5955559578223	18.5212298682284	17.4518926238997	18.910459086885	0	0	0	0	19.4319092887413	20.0211992731678	20.3617521470038	22.1658909574468
"GB-GCA-008673455.1-RPUK01000107.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903383169971543	0.00698681820299036	0	0	0	0	0.108735048930772	0	0	0.0594080794988118	0.0912813933981349	0.300050777823939	0.074549210244304	2.5687266329448	1.84731182795699	1.12855262516453	0.757000629026311	0	0	0	0	0	0	0	3.9505402569411	2.62275083867033	2.50902751836633	4.87184983311388	0.00894710471691361	0.274605764002175	0.12285900122859	0.072685623664677	0	0	0	0	0	0.0197971887991905	0.191517070554889	0.0372287618777478	0.332174068129124	0.30851668425753	0.380926334707273	0.408005346276951	0.0630213160333642	0.0488557469786578	0.0170975892399172	0.0653404965877741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-008680325.1-NALL01000016.1"	0.221340069770239	0	0	0.190743338008415	0.647412367391392	2.36833853212523	2.09662376422309	0.4664265262769	0.446769404778736	0.809090582185623	0.704936753338018	0.869896501365166	3.5139638407401	2.82710406994599	3.41478838249243	3.12310773673669	0	0.387583117021655	0.534295064449342	0	0	0	0	0	0.357724379533231	0	0.254709801668039	5.32658895975368	4.92903225806452	7.07112562765076	4.41186039954016	0.5166656165333	1.12183504637754	1.10493788626007	0	0	0	0	1.44352117069851	0.772593270305988	1.74013198854439	2.29659797286952	0	0	0	0	0.852553425740338	1.8406544549173	0.96768042711412	1.07843137254902	0.485971746743793	0.455335342381382	0.377927019228314	0	0	0	0	0	0.437442075996293	0.393417330933402	0.321054731282889	0.359372731232757	0	0	0	0	0	0	0	0	2.76216146836093	2.22432336603238	1.96412606168976	1.93478899441888	0	0	0	0
"GB-GCA-013303885.1-JAAISE010000123.1"	0.519667989895345	1.07299626077061	2.04601384993991	2.79663394109397	2.37989592997459	2.98064068921127	4.21563141204999	4.94596841230258	0.7945709034356	0.248121111870258	0.395291637385805	0.452938810929794	0.897764293352565	0.511227125747421	2.08003974885948	2.70389864455727	1.11456815407034	1.04185186502151	1.45595405062446	0.47079624185358	0.869880391446176	0.670004595699393	0.943499725726824	0.267336357744653	0.609364977549711	0.577020726584499	0.173948157236709	2.24323729931823	2.63010752688172	2.57153999902501	2.46187883651823	4.21208493478672	5.48800869056572	3.95155752543854	1.89395200213028	1.23432012042148	1.51071445172686	1.76854732475686	1.45486514846431	1.44691809833621	1.52845224754078	1.88933459901399	0.855343210936941	0.546492659053834	2.19158777191588	1.34358274046827	0	0	0	0	5.58375634517767	4.75792437473879	8.20459130257144	10.2715926818891	1.12136614945604	1.42080051960705	0.830224062823543	2.2229256797158	2.08711770157553	0.635124710722551	1.22342749672296	2.27239727021925	2.30774376240273	2.96188602867813	3.47206302232041	3.97035329858838	8.7274290627687	4.21030896872771	2.95087696306489	6.81674465663336	0	0	0	0	1.51414500057267	1.85645063597819	1.37456220313774	1.72041223404255
"GB-GCA-014868765.1-WHEU01000011.1"	1.38818717671118	1.4062754023736	3.40525382017971	2.67882187938289	2.10156911782502	2.34688320047532	1.35422495803022	4.27634617160802	2.39785098260993	1.07159552662807	5.45063246661982	2.30914132114208	0.537166446992117	0.621420958505699	1.51316680970234	1.17378545810238	0	0	0	1.83589975535042	1.88474084813338	0.870764095493796	1.63466812945694	0.991034780730179	2.70390289633394	1.18173844804505	1.28908009380776	1.30635583901473	2.19354838709677	2.63735192317067	3.88911784482572	0	0	0	2.11696568252172	1.04365278474661	1.93836285036954	1.5611424086998	1.83772439806018	1.97553454644031	2.88258000249035	1.67498545487951	0.200415145658865	0.358890701468189	0.393871503938715	0.409682606109998	0	0	0	0	1.12934324951796	0.470733155891863	0.623068869538572	1.1026804708552	1.60513643659711	1.81862466509702	2.66843781133402	2.73293236256199	0.748841519925857	0.640267420930831	0.687703033872224	0.707855379700886	1.81497915226649	2.03255508993985	2.38417772961257	1.2544849802268	0	0	0	0	0	0	0	0	2.87023250486771	2.42883101150818	1.69601304994483	0.820035460992908
"GB-GCA-015555245.1-JADNKD010000034.1"	4.74437627811861	1.78019834173305	4.93904881817662	5.13323983169705	0.272276229276754	1.53323100790546	0.585711620966238	0.0153936147286106	7.56963099109289	2.80484735157683	3.46978215038651	2.28797595614536	0	0	0	0.0232893940099679	0.307195462959316	0.494257369412936	0.768049155145929	0.131576242264756	0	0.120939457707472	0.0219418540866703	0.105314322747894	0.130754428381112	0	0.04659325640269	0.0219925225423356	0.0774193548387097	0.0463120947691708	0.0303667874107976	0.346544011089408	0.449151834210746	0.287158998689057	0.00665712478780415	0	0	0	0.119111766540938	0.155874080851208	0	0	0.00715768377353088	0.0163132137030995	0.02890800028908	0.0132155679390322	0	0	0	0	0	0	0.00766068282219555	0	0.0490458355626895	0.060891450840302	0.103533824305054	0.042207449614857	0.0630213160333642	0.0771406531241965	0.075989285510743	0.0363002758820967	0	0	0	0	0.0113137529981445	0	0.0174737347923902	0	0.0462071621101271	0.0260016546507505	0.0195574430040232	0.166454518750612	0.00687206505554919	0	0	0
"GB-GCA-016742415.1-JAEPEL010000544.1"	0	0	0	0.00841514726507714	0	0	0	0.00769680736430529	0.0254488901456242	0.0970908698622748	0.0329409697821504	0.0253984379960632	0.0596851607769018	0.0397420380439691	0	0	0	0	0	0	0	0	0	0.0459062432490819	0	0	0	0.252914009236859	0.397849462365591	0.290059961975333	0.149664880810359	0	0	0	0	0	0	0	0	0	0.0155646868385008	0.0336834369354197	0	0	0	0	0	0	0	0	0.0747648841144296	0.035195002309672	0.0434105359924415	0.317330875053184	0.0958623149634386	0.0487131606722416	0.0136742786817995	0.028138299743238	0	0	0.391344820380326	0.562654276172499	0.0245267453008986	0	0.00625221432590709	0	0.0294157577951758	0.0619439126027706	0	0	0.921576177640868	0.347476657605484	0	0	0.0160348184629481	0	0.0959554766588303	0.0387854609929078
