	AB214328	AB222699	AB266102	AB547651	AJ270490	AJ305238	AJ867049	AY126616	G000332875	G000431455	G000434535	G000469345	G000598965	G000779535	G003150645	G003481825	G900544175	G900545585	G900551515	G902167945	G902363025	GB-GCA-000468795.1-AWPJ01000352.1	GB-GCA-000980245.1-LARE01000167.1	GB-GCA-000980335.1-LARC01000083.1	GB-GCA-000980385.1-LARF01000116.1	GB-GCA-000980425.1-LARJ01000052.1	GB-GCA-000980425.1-LARJ01000055.1	GB-GCA-000980475.1-LARM01000062.1	GB-GCA-003471845.1-QRKF01000046.1	GB-GCA-003482275.1-QUMI01000015.1	GB-GCA-008669045.1-RQAJ01000001.1	GB-GCA-008673455.1-RPUK01000107.1	GB-GCA-008680325.1-NALL01000016.1	GB-GCA-013303885.1-JAAISE010000123.1	GB-GCA-014868765.1-WHEU01000011.1	GB-GCA-015555245.1-JADNKD010000034.1	GB-GCA-018326525.1-BJIB01000024.1	GB-GCA-018376935.1-JAHAAJ010000118.1	GB-GCA-900066055.1-FMEF01000035.1	GB-GCA-900066795.1-FMGD01000054.1	GB-GCA-900112995.1-FONU01000001.1	GB-GCA-900542515.1-UQOA01000002.1	GB-GCA-900545115.1-UQXN01000021.1	GB-GCA-900756345.1-CAAEJT010000082.1	GB-GCA-900762515.1-CAAFHA010000156.1	GB-GCA-900767615.1-CAAFZU010000193.1	GB-GCA-905205225.1-CAJLCQ010000084.1	GB-GCA-905212915.1-CAJMGJ010000030.1	L76596	LC371917	LC468799	LC487980	LC522510	MJ005-barcode33-umi70860bins-ubs-3	MJ005-barcode41-umi73083bins-ubs-3	MJ006-1-barcode28-umi157746bins-ubs-3	MJ006-1-barcode31-umi166219bins-ubs-3	MJ006-1-barcode33-umi150609bins-ubs-3	MJ006-1-barcode34-umi121582bins-ubs-4	MJ006-1-barcode37-umi157705bins-ubs-3	MJ006-1-barcode37-umi190318bins-ubs-3	MJ006-1-barcode37-umi230976bins-ubs-3	MJ006-1-barcode38-umi157215bins-ubs-3	MJ006-1-barcode39-umi107659bins-ubs-4	MJ006-1-barcode39-umi116853bins-ubs-4	MJ006-1-barcode39-umi142106bins-ubs-3	MJ006-1-barcode39-umi145585bins-ubs-3	MJ006-1-barcode39-umi74248bins-ubs-5	MJ006-1-barcode40-umi126456bins-ubs-3	MJ006-1-barcode42-umi125821bins-ubs-3	MJ006-1-barcode42-umi174216bins-ubs-3	MJ006-1-barcode43-umi102651bins-ubs-4	MJ006-1-barcode43-umi124055bins-ubs-5	MJ006-1-barcode45-umi135865bins-ubs-3	MJ006-1-barcode49-umi104059bins-ubs-5	MJ006-2-barcode51-umi115255bins-ubs-4	MJ006-2-barcode51-umi169896bins-ubs-4	MJ006-2-barcode52-umi11005bins-ubs-18	MJ006-2-barcode52-umi269442bins-ubs-3	MJ006-2-barcode53-umi105580bins-ubs-4	MJ006-2-barcode54-umi268101bins-ubs-3	MJ006-2-barcode58-umi188181bins-ubs-3	MJ006-2-barcode60-umi141800bins-ubs-3	MJ006-2-barcode60-umi164883bins-ubs-3	MJ006-2-barcode60-umi189791bins-ubs-4	MJ006-2-barcode60-umi204079bins-ubs-3	MJ006-2-barcode62-umi136306bins-ubs-4	MJ006-2-barcode62-umi163648bins-ubs-3	MJ006-2-barcode62-umi175727bins-ubs-3	MJ006-2-barcode68-umi143926bins-ubs-3	MJ006-2-barcode69-umi107621bins-ubs-5	MJ006-2-barcode69-umi146592bins-ubs-4	MJ006-2-barcode69-umi156603bins-ubs-3	MJ006-2-barcode70-umi180588bins-ubs-3	MJ006-2-barcode71-umi159310bins-ubs-3	MJ006-2-barcode71-umi90879bins-ubs-5	MJ009-1-barcode40-umi125366bins-ubs-3	MJ009-1-barcode48-umi64870bins-ubs-5	MJ010-1-barcode30-umi76492bins-ubs-8	MJ020-1-barcode44-umi10522bins-ubs-36	MT500785	RS-GCF-000173435.1-NZ-ABXX02000010.1	RS-GCF-000178275.1-NZ-ADMO01000058.1	RS-GCF-000210015.1-NC-021022.1	RS-GCF-000273275.1-NZ-JH724268.1--2	RS-GCF-000469425.1-NZ-KI271465.1	RS-GCF-000702865.1-NZ-JNKM01000001.1	RS-GCF-001405735.1-NZ-CZBG01000049.1	RS-GCF-001406755.1-NZ-CZBX01000028.1	RS-GCF-001810545.1-NZ-KV801801.1	RS-GCF-002847925.1-NZ-PKHW01000010.1	RS-GCF-002885675.1-NZ-PJKZ01000003.1	RS-GCF-002959815.1-NZ-PPCZ01000008.1	RS-GCF-003436725.1-NZ-QSQN01000078.1	RS-GCF-003460985.1-NZ-QTWF01000009.1	RS-GCF-003461005.1-NZ-QTWG01000138.1	RS-GCF-003464105.1-NZ-QSDS01000060.1	RS-GCF-003467265.1-NZ-QSFX01000082.1	RS-GCF-003474085.1-NZ-QRNS01000091.1	RS-GCF-003477445.1-NZ-QUDH01000034.1	RS-GCF-003478905.1-NZ-QUFY01000092.1	RS-GCF-003480145.1-NZ-QUIO01000097.1	RS-GCF-003481765.1-NZ-QULR01000098.1	RS-GCF-003602705.1-NZ-QTLK01000079.1	RS-GCF-007556425.1-NZ-RWHY01000133.1	RS-GCF-008422885.1-NZ-VVKB01000025.1	RS-GCF-009495265.1-NZ-VZAJ01000021.1	RS-GCF-009663755.1-NZ-RDBS01000044.1	RS-GCF-009759525.1-NZ-WGGT01000066.1	RS-GCF-013293385.1-NZ-JAAKAA010000059.1	RS-GCF-013301605.1-NZ-JAAIOQ010000084.1	RS-GCF-013303585.1-NZ-JAAIRN010000118.1	RS-GCF-013304685.1-NZ-JAAITH010000167.1	RS-GCF-013305145.1-NZ-JAAWUT010000083.1	RS-GCF-014287955.1-NZ-JACOPD010000022.1	RS-GCF-015547935.1-NZ-JADMWC010000052.1	RS-GCF-015549505.1-NZ-JADMYZ010000028.1	RS-GCF-015554445.1-NZ-JADNIN010000006.1	RS-GCF-015560775.1-NZ-JADMSM010000005.1	RS-GCF-015667355.1-NZ-JADPDX010000086.1	RS-GCF-016803185.1-NZ-WBJP01000152.1	RS-GCF-016901815.1-NZ-JACSNR010000025.1	RS-GCF-017776345.1-NZ-JAFIQO010000082.1	RS-GCF-018784285.1-NZ-WQOB01000007.1	RS-GCF-018784445.1-NZ-WQOH01000081.1	RS-GCF-018784645.1-NZ-WQOM01000090.1	RS-GCF-018784865.1-NZ-WQPA01000083.1	RS-GCF-018785965.1-NZ-WTXO01000164.1	RS-GCF-019052575.1-NZ-JAHQVA010000078.1	RS-GCF-019130915.1-NZ-JAHOLF010000125.1	RS-GCF-900108895.1-NZ-FOJH01000156.1	RS-GCF-900217715.1-NZ-OBMS01000001.1	RS-GCF-900291485.1-NZ-OLKO01000008.1
AB214328	1	-0.00914169790291603	0.013295245952185	-0.00924904655089567	0.00661925531139174	0.0268739060631971	-0.0166257721654128	-0.0192942616947066	-0.0105239157370923	-0.00822829161301816	-0.00875710764226701	0.0143611005962709	0.00611180624720828	0.00996189952051562	0.00923863992809855	0.00103561285456695	-0.0127858034679934	0.00654841146389844	0.0230666961159338	-0.00820812997013083	-0.0114731041113943	-0.00927732998055845	0.00563427744879533	0.00915431756903262	0.021292119543254	0.0038068467712935	-0.00350997518462599	0.0288194609439215	-0.00319794005256443	-0.00189492261161571	-0.0243632908869794	-0.0126077410102633	0.0164216158477111	0.00643979627053898	0.0201721774687194	-0.00306497175778116	0.0188987479055351	-0.00398935772684333	0.013706819108903	-0.00603224911059835	0.00107152478270039	-0.0329495419838017	0.0465104461320188	8.15962044278388e-05	-0.0213061126182663	-0.000776046331842266	0.000625758869225476	0.0149390365193556	0.0326667673788172	0.00114469902060121	-0.00822217230529901	0.0192776365399586	-0.0136251683958064	0.0167823404815066	-0.00450488452698687	0.0172824855231008	-0.0138776833938977	0.000303070100059484	-1.33545149223898e-06	-0.00987462490628936	0.0274999869868804	0.0142569307925834	-0.0138210422057121	0.00416127027770325	-0.0261462144953531	0.00247283059915296	0.00799598178504414	0.0193292991974717	-0.00351842097742051	-0.00161054106475425	0.000928792780479189	0.00198438710100775	0.0149982108993235	-0.0247198316426296	0.0225384228089489	-0.0277819985859511	-0.00698277944847452	0.0385078288030936	-0.0127523019822756	-0.0136931473346248	-0.00885272669427869	0.00454101784411015	-0.0012322826602548	-0.000209878086465798	0.0129521907965544	-0.0349486990067679	0.012836605266737	0.00767676511247313	0.0228056143396525	0.00980564258001291	-0.0033395658539919	0.0117963901730948	-0.00221531306252241	-0.00825921159274495	-0.0158152162953932	-0.00416226508904468	-0.0209630833127059	-0.0145883905842157	0.0137632246458954	-0.0134204416125388	0.0386625626153671	-0.0166832268816697	0.0139613637866832	0.0162012514147077	-0.0330058921499432	-0.000286065571216247	-0.00809166691740932	0.0171013308496763	0.011238288961135	0.00462128715567252	-0.00375373771113252	0.00603220220283278	-0.00151457597369422	0.013556851561871	0.0095017947234216	0.0106977192571286	-0.00374882350707529	-0.00405727388486345	-0.0310480834084971	-0.0314580056759727	0.0203273949775594	0.0087342539408224	-0.0177251681274498	0.00547092646179704	0.00764846799183755	0.000995014248812938	0.0362214419305765	-0.00795385950364735	-0.0140849183795162	0.0186227747363485	-0.0147564083160417	0.0187476315762215	-0.00974223422059492	-0.00839093182471066	0.0061128494667338	0.00601768897559065	-0.00973816427688635	0.000849387193518899	0.0112737674560364	-0.0148210750597665	0.0300436565890783	0.00386816844930869	0.021287952796463	0.0170270951573221	0.00511777845599195	0.00345297930551551	0.00142096271713746	-0.0180277899787271	0.0135516549704571	0.0329721350743156	-0.0106850976061479	0.00519564184255486	0.049936755510993
AB222699	-0.00914169790291603	1	-0.0105804390661747	0.0204817990567799	-0.00442914265531515	0.0138408843309389	0.0110303994785988	0.00410392501000392	0.0270598918403427	0.00627638578583637	0.0133259472975122	0.00335184152456142	0.000955118374847311	0.0179974943702918	0.0144083990077276	0.0117659685796742	0.0176714917133557	0.0208453216711179	0.0152005948365959	-0.00361931575361285	0.0112127471772712	-0.0105751082280593	0.0260347231860016	0.0111118023866233	0.00666905332323694	0.00413750704384697	0.0294477095711493	-0.00669125076266924	0.000524474345181333	0.0132208054740348	0.0105952761445558	0.0131558432779917	-0.0125030171765237	0.0201991934410062	0.0231905678954059	-0.0137364607154655	0.015253341171661	-0.011616497272442	-0.0108809604253913	0.0385042242382776	-0.00684118025642052	-0.00406555196125379	0.0028235459891026	0.00746884950412438	0.00639387885117395	0.00111353043814681	0.00594468959226604	0.0123601601746364	0.0136716031591803	2.39189627931332e-05	-0.0074384313376332	-0.00272527879790848	0.0221592259408961	-0.0217453065537538	0.003069649058427	-0.0108178760402047	-0.0173509876562071	-0.0215546909646954	-0.019217268203258	0.0255393359739125	-0.00352842938322454	-0.00643729639720388	-0.0052644214143364	-0.0111807646873214	-0.00479357277066509	-0.00864851049008759	-0.00920927265111835	-0.00791553022033673	-0.00907603615305303	0.0237145108167023	-0.00663096141733848	-0.000584879138537403	0.000927189500778599	-0.0126932167606428	0.00430246200155751	-0.0172597196085099	-0.00375874679339281	0.0111053579224424	0.00214383121684753	-0.00241663041988778	0.0144388266739385	-0.00277056586506166	-0.00853969476080983	-0.00718261564855907	-0.00981747312557037	-0.0214737574659914	0.0134500964161926	-0.0118129088404204	-0.00844733353199923	-0.0238297574631451	0.0218533524174774	-0.00802134799612624	-0.0120134338402375	0.0149346692093475	0.0157008211941179	-0.00803383191873176	0.00471526862807329	0.000530733462262126	0.0197486689681564	-0.000369380471333447	0.0246159401652289	-0.00712743670486794	0.000424371725199071	0.0129746470489935	0.0281771506795975	-0.00511849623747682	0.00377248040142905	-0.0106693413425911	0.0139963437152379	0.0150761398081735	0.00770091986587439	0.00285453313570982	0.00147827115723523	-0.0265082775385188	0.000954615676156373	-0.0217791908706333	-0.000157216914343617	-0.0199580964117324	0.00669228647876242	0.00255940686270175	-0.0191812704840837	0.0289430882161397	0.00779129989678698	0.0133962989317285	-0.013734995760232	-0.0193717584693577	0.0167857617186933	-0.00737733469277272	0.0320209617759569	0.015973744358496	0.00772224028145996	-0.00176755860637116	0.0192500979146835	0.0018869441809384	-0.011682115824678	-0.0315946803504861	-0.0153757484594097	0.0184995312609201	0.0189689382425424	0.0145496343572808	0.00950519981901934	0.0262909512734341	0.000783976492706809	0.0361168605544139	0.0114540901756009	-0.00523754319361898	0.0239946487477747	-0.000263342888188043	0.0105347116056888	-0.00524409478885328	-0.0180696052533577	-0.0191518339768377	0.0212664653947457
AB266102	0.013295245952185	-0.0105804390661747	1	0.00258430321793163	0.0063949035368133	-0.0167005504955943	0.0190918038508964	-0.00628117407688772	-0.00462638009266586	0.0142417081026991	-0.00916825715820411	-0.00808036931392109	-0.00207742860903099	0.017089084140807	-0.00600433073557258	-0.0128300993762311	0.0138490111349697	0.0101343156141371	-0.00984166988710056	0.0231006712399525	-0.0106422563505554	-0.00839271508349669	-0.00345401724112416	0.0190534227096482	-0.00661761936896041	0.00637810035260226	0.00115100066633683	-0.00503675300393001	0.00981812885313378	0.0164923999917511	0.0483242125814611	-0.00613612192474667	-0.00556268183762661	0.0109851641575597	0.00616496947554497	-0.00549507471427114	-0.020055321540339	0.0179761350817687	0.0113088846350467	-0.00413210170709386	0.0159256747464135	0.0135196201684952	-0.0217970152251369	0.000666151308626464	-0.00271659949469158	0.00409664728683627	0.000579956463621696	-0.0051647094122171	0.017164194074091	0.00196916880172624	0.0103094091672724	-0.00383574174124434	-0.00581331674618024	0.00568922340558847	0.00521763384915251	-0.00716549466331438	0.00149374449392624	-0.0172660039012724	-0.00394776803712957	-0.0130335538695461	0.00934730788354562	0.000432286382194055	-0.0226703658708738	-0.00827880128409309	-0.0101191891419874	-0.00868865675610732	0.00644829552779371	-0.0170923618846535	0.0251973180910314	0.010834350097537	-0.0240797590044848	0.0221473609173172	-0.00646911613808549	0.0135966018955937	0.0123021359367779	-0.00667187896247241	0.00354894839131693	-0.00227643519754531	0.00777486754175303	0.0226175303473267	0.0214642764169443	-0.00110831084648126	0.00469546612452018	0.00916553360765637	-0.00610443802386857	0.00245387652063308	-0.0214563659112593	-0.00173599925680364	-0.0162183995028757	0.00867625079275084	0.00181364527536261	-0.00428828797726968	0.002165321555209	0.0151349402703789	-0.00647211201037376	-0.00524297038474352	-0.0198664740228147	-0.0146471778349852	-0.00162076396457954	-0.000524222215650208	0.00907674124661344	-0.0121616842976017	0.0131686078557513	-0.0140987782743379	-0.0132342653898601	-0.011905707800046	-0.00840554598305028	0.0111781269625423	-0.0149747477405941	0.00516436409658211	0.0100483584340515	0.0236969065640216	0.0168064679418591	3.36164050239448e-05	0.0170360792597201	0.00804875824410872	-0.0185961374286181	0.016571847575977	0.0169221239001711	0.00156155654307216	-0.0121028954683529	0.00464511589874738	0.0204027141501108	0.00170663240794371	-0.00537714228375165	-0.00278620007583038	0.019529671218431	-0.011106138451316	0.0225010316703904	0.0181294476206675	0.0333695623909722	-0.0105235726169602	0.0108619795625229	0.00302019212164735	-0.00947364931680003	0.0192159157916187	-0.0165741020915163	-0.00834151425079689	0.0122690187277899	0.0079474475479667	0.0170531378083379	0.0241139797135574	0.0111916330323268	-0.0173250249903945	0.010901115855317	0.0103383820728525	-0.0136386541922445	-0.00500163748625512	-0.0261366275885645	0.0127789774522686	0.00213403093380573	0.0136434988753905	0.00391648952804999
AB547651	-0.00924904655089567	0.0204817990567799	0.00258430321793163	1	-0.0315684274711161	-0.015545994166234	0.00635725799866525	0.00305164851001267	-0.0186272703187271	-0.049425887559144	-0.00275703423800866	-0.00141522013970155	0.00365040650759189	0.0108506848840528	-0.00688971610281443	0.00586360092125577	0.00798190225908179	-0.0110336787382851	-0.0308799229551991	0.0331959533256667	-0.0345206406184474	-0.0203921229469979	-0.0194297736956164	0.0305419404478879	-0.0126269182806582	0.0167627070730567	-0.0253415876820227	7.31694406098109e-05	0.00654878903810356	-0.0113972044372828	0.0345028860681681	0.00656913679191769	-0.00942939107354265	-0.0153990641193354	-0.00881103010460029	0.0267899766695986	-0.00666177985123786	0.00885076640393304	0.0287062302738255	0.00147214819951529	0.0136377023038378	0.0385367323042773	-0.00538279827234097	0.0232615658192398	0.0253407261587688	-0.0035252687244323	-0.0198718525035034	-0.0028351661070048	-0.00588800055410675	-0.00367349608765489	0.00616655474255642	-0.00565394390265923	-0.00572647245989028	-0.00608469726086213	-0.0190255587077929	-0.0210865616189204	0.00766154236695662	-0.00144134103138072	-0.00651669119754551	0.00881475526606567	0.0233844194102086	0.0211770078009119	0.00369849861116817	0.00423665294923353	-0.0315385551806528	-0.042886752299443	0.0215210110993252	-0.0165497433178245	0.0158623325074557	0.00109445396374894	-0.0242464029877759	0.0101827432743863	0.0130861248430652	-0.00274973308133032	0.00436223774571269	0.0373163088838408	0.0105104913112393	0.0087176495015347	0.00609533231215207	0.00554782845853293	0.0045993650609589	0.00027665280341558	-4.18285404542846e-05	0.0227217563435666	-0.0159304185713238	0.0160932441278714	0.00601583466255128	0.0212964207794795	0.0116435365499653	-0.0108019897882687	0.0132882462439635	-0.00632759694705503	-0.000760859362253032	0.0304654124677443	0.000379157953843588	0.00301865240566699	0.0285116739478353	-0.0101384787480776	0.0243413424595139	-0.00375913470947584	0.00179750738826786	0.0221662117784408	-0.0270579905460241	0.0226558392018902	0.0202641643797746	-0.0377825244701994	-0.00643041057454108	-0.00866389022464407	-0.0257353396778885	-0.0113671589866359	-0.00848509623136642	-0.00314380142620897	0.00440747714252352	-0.0277874028687942	-0.0167737391069887	0.00151617106249723	-0.0150786213547751	-0.0124582260658011	0.0125419379271464	-0.00470290531429396	-0.0253426685762759	-0.00557128247218631	0.0136440497858192	-0.0264201778539303	0.00399069945939778	0.0137122129533333	0.0119852365986417	-0.0207611431774969	-0.0156285667203007	-0.00458714431498158	-0.0032467777942056	0.0201769854812749	-0.0153720559931288	0.0293826521305409	-0.0110743101709605	0.0139613908071043	0.00588313997416781	0.0147248265849149	0.0353975756471998	0.0131643167767268	0.0283365859924098	0.00744673682300358	-0.0311580548120593	0.0331664921521649	-0.0165375110552163	0.0132791387562602	-0.0199679976352951	-0.0159057930944008	-0.00271502306181816	0.000990351087955497	0.00086985529479928	0.0240048114322584	-0.0268371344787154
AJ270490	0.00661925531139174	-0.00442914265531515	0.0063949035368133	-0.0315684274711161	1	-0.00112779560013214	-0.0098695367069775	-0.00658791252553789	0.0281961205691488	-0.00119419687774144	0.0402124829222126	0.0173202527352786	0.018295199326332	0.00330319974454918	0.017817058879146	-0.0150656641072869	-0.0167208643342291	-0.0119752033350125	0.00387492491886056	0.0189343971816935	-0.00380564431765436	0.00129172798248423	-0.013036626752149	0.0221283989766379	0.00343020022049478	-0.000512092608073577	0.000460960684771001	0.0184779421287804	-0.014475345021502	0.0150185107690992	0.00371124730149254	0.00143426109299492	0.00518371141841938	0.00870713370577997	0.0290454605906917	0.0270604021080969	0.0297929217605633	0.0160095439642856	-0.022612994742428	0.006199292886408	0.00108031855567553	0.000467734201275166	-0.00746794177547648	0.0192124138727496	8.65783153466253e-05	0.0206270341529509	0.00425965531610141	0.00765518136827051	0.00553141825449438	0.00354737028777193	0.0205290938369583	0.0108595774540675	0.013005739101582	0.00891165205011023	0.00385791593454943	0.0382472280773204	0.00609518038243498	-0.0144738442080114	0.0166616662906939	-0.00829824624163068	-0.00807734443272739	-0.00366372117053817	0.00857147532107736	0.00738655697562022	0.00606420044323347	0.00865755064405812	0.0114037809351904	-0.0161486067921329	0.00652548993627092	0.000418910469503993	-0.0122406161668284	0.010989915475742	0.00370570418721514	0.00241510336696507	0.0127659620215777	0.000140182117136433	0.0208297529206297	0.00824519100390946	-0.003946081213744	-0.00474900321297942	-0.0133424930892111	-0.00893309281893274	0.0114916551589814	-0.0219464403130481	0.00393097357338705	-0.0213165709525428	-0.000972032986706514	0.0203538788081781	-0.0144145678570848	-0.0171986909063582	0.0395091761481528	0.0202464904309547	-0.000617468952249805	0.0261917521966319	0.00305469819578187	-0.0130352008494211	-0.00230701745496794	-0.015270529056416	-0.0127995071621981	0.00874594040281208	-0.00793976957941184	0.00984786784675435	0.00207741998540641	0.00278277932533089	-0.0265943640748054	-0.00546238375946608	0.0161281704482041	-0.0084167296125292	0.022542556064317	-0.0400636204090681	0.00201268848420512	-0.0305924876344424	0.00257325331428031	-0.0221627547184022	0.0307734127011321	-0.0133029079864653	0.028016008601881	0.002969822329041	-0.00996549101850494	-0.00922832584483898	-0.0100794882127418	0.00911452545499492	-0.00291239697847825	-0.0349374581434233	-0.0313768598267446	-0.0380465000774026	0.00879447726209451	-0.0148103935936937	-0.0195900350611252	0.0142212313908063	-0.012903371660724	-0.0155327108688243	0.0121822587609962	0.00745842862819504	-0.00545915112791213	8.48697097509668e-05	-0.00279970970052359	-0.0189351862585573	0.0107878758585202	-0.00665017589550043	0.0302667834762969	-0.00379898519998489	0.019529614396562	-0.0178000239874049	0.0132931552383031	0.00855768483811629	0.0614197368821683	0.00839152526885421	-0.0101250335035274	0.01566819886757	0.00833719263572691	-0.00196207321920215	0.0316235245488964
AJ305238	0.0268739060631971	0.0138408843309389	-0.0167005504955943	-0.015545994166234	-0.00112779560013214	1	-0.0220470760865387	-0.0295644603186393	-0.0177427942002912	-0.0246370289629134	-0.019364161912278	0.00597576895776109	0.0229210907922148	0.00177049369026493	-0.0113280831872173	-0.00520683964941177	-0.00940660470131756	0.0142693840812592	0.00330218955632715	-0.00402795860264079	-0.00716828870733182	0.00291546641376099	-0.0125452655087896	-0.00599286539007548	0.00557416101654124	0.00224208321864396	-0.00397205699451818	0.00575617195948553	-0.00806360019861442	0.0324817346000341	0.0162343668821603	0.0297294329617237	0.00636555486861121	-0.0198821005526803	-0.0114194436095298	0.000468349008066208	0.00517166254691882	-0.00127685807811009	-0.00239083914905119	-0.0175794182388511	0.0240553113005504	-0.00386330293599973	0.00738251481375982	-0.0107732472745965	-0.00764663795325671	0.00886907285956414	0.00981345538953238	0.00434852187287624	0.00383098149598034	-0.00118433381623748	0.00666999811416166	-0.020047173895209	0.000890439866890436	-0.0115102583296963	-0.0193061964430935	0.00524247419488736	-0.00624808638245031	0.0112738085978072	0.00529529619008458	-0.016055761233968	-0.0178748644595942	0.00243580400317077	0.00989955847445535	-0.000485724606986354	-0.00749499820514408	0.0236080545240155	0.00985355471878972	-0.0248893115139046	-0.00391200705195764	-0.00291012870708048	-0.0238755041759927	-0.00971033420159612	-0.000596625250894859	-0.00326272131913348	0.0237635180347353	-0.0175956519392332	-0.0224084254997318	0.0252000075132567	0.00866051902586173	0.0368128172725541	0.00106097571961045	0.00272954696583098	0.00685175097237225	0.0183562994224295	0.0128647744525032	0.00233979784673636	0.0123652014129167	0.00156678223594123	0.00989720773697022	-0.0085568462016392	0.0279299862152366	-0.0176541454793078	0.00881696346212058	0.00110313211142495	-0.00622936412818514	0.00440244663954565	0.00769690138913086	0.00831900916233398	-0.0034962471576099	-0.0116899909354992	0.031361669082348	0.0232152375345459	0.0273634589436136	-0.0111087222004768	0.00670633484771746	0.0105701344649296	-0.0158531293396976	0.00267706645269029	-0.0231065201662191	-0.0178442949761723	0.0194043512652409	0.00888659227870178	0.00843898407489178	-0.0154704825994479	0.00443445170364793	-0.00630127108205598	-0.0218802353410754	-0.0107264231677948	0.02963914582199	-0.0199551924190198	0.0028289181372713	0.00104107421835867	-0.0102016893350844	0.0131240237919465	-0.0205955563330267	-0.023144247258739	0.0190535592356757	0.0044449568886705	0.0145999832497827	0.00131368940184518	0.00290936557259325	-0.0145598113357271	-0.00966193188930846	0.00547816732654781	0.00820137999870125	0.0112257479317168	-0.016331766167922	0.0142634359738889	0.0157983682963544	0.0158203413163512	0.0142430778995643	-0.0153792815774847	0.00141957040985922	0.000712079395584612	0.0160075172321772	-0.00571049162306067	0.00942852359717913	0.018490625505137	0.00417517478646948	0.0269354998568043	0.00183049193237592	-0.0113964172452602	0.00728369926739734
AJ867049	-0.0166257721654128	0.0110303994785988	0.0190918038508964	0.00635725799866525	-0.0098695367069775	-0.0220470760865387	1	-0.00747223149632249	0.000495628941179825	0.0282456588617575	-0.00888405618591415	-0.019717691071836	0.0281046346051741	0.0173483048271394	0.0141055576974798	-0.00593004577803212	0.0110015174296638	-0.000810692995241574	0.0238385514732769	-0.0133626753586789	0.0168151484776935	-0.000958531281837344	0.0200356316648508	0.00169815893177791	0.017671660489082	0.00561251633931047	-0.0158111759203746	0.0189123624695351	0.0240810167296487	0.011186834665508	0.0349792786214146	-0.00775594104676921	-0.00581975268070724	0.00119660770023481	-0.0135809576790581	0.010473564204708	-0.0121317399346289	-0.00235335854780877	-0.010544029950241	-0.000201014320651929	0.00460092210565124	0.0300103457508379	0.00392255882531283	0.00660755599908284	0.017877783374124	-0.0111449738926552	-0.0165011671263999	-0.0187640243280782	-0.0278033733418862	-0.0082436504165242	0.0122487080288334	-0.0110325731688042	0.0233347435722837	-0.0229110639959262	0.0097999666717091	-0.00939147733540157	-0.00229641049610797	0.0146878402632624	0.00823026625072606	-0.0134567672002873	-0.0109740621544387	-0.00762406518557048	0.0373927441810755	-0.00217764359830077	-0.0149813299373026	0.0231829036733379	0.00545974882541378	0.00262199117033327	-0.00284113884079883	-0.000645091852131235	0.0160542166928276	0.00154042966814243	0.0070650082538396	0.00225157784482869	-0.0132345161603626	-0.0130076338777164	0.0041822778797692	-0.0217105637590835	0.00161813506002064	0.0150717216055946	0.0209465794986733	0.000266478381737237	-0.00618833466363328	0.016610698919868	-0.0173496463561541	0.0111829135079788	0.00989070265535289	-0.0108948132100869	-0.00571722819890517	-0.0106699566043407	-0.0129875016614976	-0.00929934159276453	0.0209827345247873	0.0085890760290889	0.00761275890315483	-0.00951532536454998	0.0401446421996841	0.00552434956416511	-0.00443514919845309	-0.0103129469195701	-0.00999230603548187	-0.0299079553829485	0.0157096846788143	-0.0249062193125557	0.0070031298265284	0.020663345373017	-0.0128226751566023	0.00316427157545637	-0.016202764016288	-0.0358167838745057	0.0039053610545781	0.0231222054675168	-0.00437150263909634	0.0142405212112353	-0.000923810521614062	0.0330309458496455	-0.0150344848381709	0.0237336222978656	0.00863651843538658	0.0202518267950385	-0.00204133028726904	-0.0354922681596522	0.025388435857792	0.0508327393745095	0.00851151789166927	0.018095150316571	-0.00256869752638884	0.0142137777298814	-0.0298652333765746	-0.017810318523429	0.00235622810794307	0.0117611777113704	-0.012433897531105	-0.0013197014637309	-0.00139806675025277	0.0079199473442592	-0.00216603439673166	0.000138319131486454	0.000764433965369373	-0.00199444291908631	-0.00318063058764963	0.0147560663107748	-0.00678079535689447	0.0278161145837813	-0.00341895101028927	-0.0244533742248183	0.0240897454969291	-0.0110127053604893	-0.00795294058133706	0.00402043632785708	0.00673254350326573	0.021466554529385	-0.0158605842845957
