	AB116294	AB116313	AB238928	AB547647	AB547651	AB600999	AJ305238	AY126616	AY305310	G000156675	G000187895	G000247525	G000321205	G000332875	G000434535	G000434815	G000436195	G000437715	G000469345	G000518685	G000598965	G000999385	G001436475	G001821375	G002160525	G002408565	G003150645	G003481825	G900538515	G900539055	G900539105	G900539185	G900539795	G900549925	G900551515	G902363025	G902387315	GB-GCA-000980335.1-LARC01000083.1	GB-GCA-000980395.1-LARI01000057.1	GB-GCA-000980475.1-LARM01000066.1	GB-GCA-003463955.1-QSEG01000126.1	GB-GCA-003464885.1-QSAB01000150.1	GB-GCA-003471845.1-QRKF01000046.1	GB-GCA-008669045.1-RQAJ01000001.1	GB-GCA-008671775.1-RPXR01000060.1	GB-GCA-008673455.1-RPUK01000107.1	GB-GCA-009719285.1-WNCD01000184.1	GB-GCA-015554585.1-JADNIT010000076.1	GB-GCA-018370675.1-JAGYZX010000010.1	GB-GCA-018383075.1-JAGZOU010000022.1	GB-GCA-900066055.1-FMEF01000035.1	GB-GCA-900066275.1-FMFG01000089.1	GB-GCA-900112995.1-FONU01000001.1	GB-GCA-900542515.1-UQOA01000002.1	GB-GCA-900545115.1-UQXN01000021.1	GB-GCA-900553025.1-USBT01000031.1	GB-GCA-900756345.1-CAAEJT010000082.1	GB-GCA-900762515.1-CAAFHA010000156.1	GB-GCA-900767615.1-CAAFZU010000193.1	GB-GCA-902646515.1-CACRCQ010000098.1	GB-GCA-905205225.1-CAJLCQ010000073.1	GB-GCA-905205225.1-CAJLCQ010000084.1	GB-GCA-905212915.1-CAJMGJ010000030.1	GB-GCA-910575355.1-CAJTEC010000002.1	KF447772	L34421	LC371917	LC468799	MJ005-barcode51-umi75914bins-ubs-3	MJ005-barcode57-umi81762bins-ubs-3	MJ006-1-barcode26-umi204238bins-ubs-3	MJ006-1-barcode27-umi101444bins-ubs-4	MJ006-1-barcode27-umi140099bins-ubs-3	MJ006-1-barcode27-umi145382bins-ubs-3	MJ006-1-barcode28-umi143164bins-ubs-4	MJ006-1-barcode28-umi147985bins-ubs-3	MJ006-1-barcode28-umi162137bins-ubs-3	MJ006-1-barcode28-umi164319bins-ubs-3	MJ006-1-barcode28-umi74131bins-ubs-5	MJ006-1-barcode29-umi120991bins-ubs-4	MJ006-1-barcode29-umi157218bins-ubs-4	MJ006-1-barcode29-umi51398bins-ubs-8	MJ006-1-barcode31-umi142640bins-ubs-3	MJ006-1-barcode31-umi173022bins-ubs-3	MJ006-1-barcode31-umi32290bins-ubs-12	MJ006-1-barcode32-umi101369bins-ubs-4	MJ006-1-barcode36-umi231131bins-ubs-3	MJ006-1-barcode37-umi144579bins-ubs-3	MJ006-1-barcode38-umi141074bins-ubs-3	MJ006-1-barcode38-umi147565bins-ubs-3	MJ006-1-barcode38-umi154342bins-ubs-3	MJ006-1-barcode38-umi154953bins-ubs-3	MJ006-1-barcode38-umi163059bins-ubs-3	MJ006-1-barcode38-umi166590bins-ubs-3	MJ006-1-barcode38-umi234407bins-ubs-3	MJ006-1-barcode39-umi102193bins-ubs-4	MJ006-1-barcode39-umi145585bins-ubs-3	MJ006-1-barcode39-umi242745bins-ubs-3	MJ006-1-barcode40-umi159764bins-ubs-3	MJ006-1-barcode40-umi54882bins-ubs-7	MJ006-1-barcode42-umi115120bins-ubs-4	MJ006-1-barcode43-umi162497bins-ubs-3	MJ006-1-barcode43-umi205212bins-ubs-3	MJ006-1-barcode45-umi98250bins-ubs-4	MJ006-1-barcode46-umi129937bins-ubs-3	MJ006-1-barcode48-umi159488bins-ubs-3	MJ006-1-barcode49-umi104059bins-ubs-5	MJ006-2-barcode52-umi145578bins-ubs-5	MJ006-2-barcode53-umi209442bins-ubs-3	MJ006-2-barcode54-umi104695bins-ubs-4	MJ006-2-barcode58-umi117975bins-ubs-5	MJ006-2-barcode58-umi170693bins-ubs-3	MJ006-2-barcode58-umi188181bins-ubs-3	MJ006-2-barcode58-umi74372bins-ubs-7	MJ006-2-barcode59-umi171842bins-ubs-3	MJ006-2-barcode60-umi164883bins-ubs-3	MJ006-2-barcode60-umi189791bins-ubs-4	MJ006-2-barcode60-umi95568bins-ubs-5	MJ006-2-barcode61-umi190207bins-ubs-3	MJ006-2-barcode62-umi112167bins-ubs-4	MJ006-2-barcode62-umi148638bins-ubs-3	MJ006-2-barcode62-umi153195bins-ubs-3	MJ006-2-barcode62-umi175727bins-ubs-3	MJ006-2-barcode62-umi94507bins-ubs-4	MJ006-2-barcode63-umi184111bins-ubs-3	MJ006-2-barcode64-umi183001bins-ubs-3	MJ006-2-barcode65-umi148711bins-ubs-3	MJ006-2-barcode65-umi152766bins-ubs-3	MJ006-2-barcode65-umi181149bins-ubs-3	MJ006-2-barcode66-umi173753bins-ubs-3	MJ006-2-barcode69-umi149253bins-ubs-3	MJ006-2-barcode69-umi153123bins-ubs-3	MJ006-2-barcode69-umi170627bins-ubs-3	MJ006-2-barcode72-umi112070bins-ubs-5	MJ006-2-barcode74-umi167704bins-ubs-3	MJ006-2-barcode74-umi245472bins-ubs-3	MJ009-1-barcode40-umi90001bins-ubs-3	MJ010-1-barcode30-umi147466bins-ubs-3	MJ020-1-barcode30-umi122321bins-ubs-3	MJ030-1-barcode49-umi52146bins-ubs-11	MT500785	RS-GCF-000273275.1-NZ-JH724268.1--2	RS-GCF-000702865.1-NZ-JNKM01000001.1	RS-GCF-000953675.1-NZ-LN679998.1	RS-GCF-001150945.1-NZ-CLAX01000006.1	RS-GCF-003024675.1-NZ-PYLP01000049.1	RS-GCF-003460985.1-NZ-QTWF01000009.1	RS-GCF-003461005.1-NZ-QTWG01000138.1	RS-GCF-003470215.1-NZ-QSIS01000045.1	RS-GCF-003478905.1-NZ-QUFY01000092.1	RS-GCF-003480145.1-NZ-QUIO01000097.1	RS-GCF-003480485.1-NZ-QUJF01000065.1	RS-GCF-003481175.1-NZ-QUKF01000070.1	RS-GCF-003481765.1-NZ-QULR01000098.1	RS-GCF-003602705.1-NZ-QTLK01000079.1	RS-GCF-004167065.1-NZ-RCYP01000066.1	RS-GCF-005844755.1-NZ-SPHB01000048.1	RS-GCF-007115085.1-NZ-SULK01000061.1	RS-GCF-008422885.1-NZ-VVKB01000025.1	RS-GCF-009494045.1-NZ-VZCT01000026.1	RS-GCF-009663755.1-NZ-RDBS01000044.1	RS-GCF-009677535.1-NZ-WKNF01000241.1	RS-GCF-009678675.1-NZ-WKMO01000065.1	RS-GCF-009759525.1-NZ-WGGT01000066.1	RS-GCF-013293555.1-NZ-JAAKAH010000018.1	RS-GCF-013293875.1-NZ-JAAKAY010000149.1	RS-GCF-013300105.1-NZ-JAAINL010000022.1	RS-GCF-013302025.1-NZ-JAAIPK010000186.1	RS-GCF-014287955.1-NZ-JACOPD010000022.1	RS-GCF-015549505.1-NZ-JADMYZ010000028.1	RS-GCF-015554445.1-NZ-JADNIN010000006.1	RS-GCF-015560775.1-NZ-JADMSM010000005.1	RS-GCF-016900595.1-NZ-JACLYY010000036.1	RS-GCF-017776345.1-NZ-JAFIQO010000082.1	RS-GCF-018784285.1-NZ-WQOB01000007.1	RS-GCF-018784445.1-NZ-WQOH01000081.1	RS-GCF-018784865.1-NZ-WQPA01000083.1	RS-GCF-018785345.1-NZ-WQPP01000027.1	RS-GCF-018785965.1-NZ-WTXO01000164.1	RS-GCF-018786165.1-NZ-WQRC01000019.1	RS-GCF-019130915.1-NZ-JAHOLF010000125.1	RS-GCF-019132155.1-NZ-JAHONJ010000125.1	RS-GCF-900217715.1-NZ-OBMS01000001.1	RS-GCF-900291485.1-NZ-OLKO01000008.1	RS-GCF-901212445.1-NZ-CAAKNW010000110.1	RS-GCF-902167775.1-NZ-CABHND010000018.1	RS-GCF-910574465.1-NZ-CAJTBQ010000069.1
AB116294	1	0.217341502704346	-0.0227394656150812	-0.0160856559826786	0.0524871752035988	-0.129637853237008	-0.0386584128627425	-0.0282557699681795	0.0931935682704583	0.0657703239839818	-0.103447580407427	-0.0295806022378111	0.0255762913198895	0.0883894950025576	-0.02857739998982	0.0288848282779898	-0.0771856664665011	-0.0131761892853489	-0.0522800855110071	0.0894955995698496	0.0695865273927768	0.0361080245453913	0.00665197420036856	0.0152015590922922	-0.120452636169269	0.0593346010166233	-0.0172605232967324	-0.0471064045500544	-0.0556762883315448	-0.0440904514254365	0.0113804378965402	-0.118134250582357	-0.0268546982943592	0.0836481725107177	0.0115283070834721	0.00963667992709919	-0.04745718022196	-0.105097975520297	-0.0622640330289724	0.04408124926271	-0.0437913765803781	-0.0713693904093851	-0.0581193689022233	-0.0575687592803906	0.00840514924001694	-0.00791694633791756	-0.0283881231374311	0.0491990815638064	-0.0711095987250413	0.151084522471055	0.104905527898148	0.0154280159858515	0.0461440453627195	-0.0849262623891152	-0.0326049113269594	-0.052918454699701	0.038400944252634	0.0392872049672847	-0.0550428206306213	-0.064926464972309	-0.00678207362933537	-0.088853371023596	0.0345715325324358	-0.077959414976367	-0.0413925308213228	-0.099468004159776	0.0384264568354894	-0.0350593152991443	-0.0579282799484106	0.142745765780346	0.0401055174054626	0.00381410567667799	-0.0460649251847073	0.037328892230274	0.0502626156039729	0.0256729645932467	0.015516248005291	0.029761242758394	-0.00330942581171279	0.076605151390426	0.0314284875845951	0.0503185321538919	0.0975024114685426	0.0520659131575205	0.0511545224231602	-0.0944604914093115	0.111341747599796	-0.143864702645531	0.00671501571325303	-0.0443616345102013	0.0350129773281325	0.0509039930728371	-0.0876099725573231	0.0112754796644749	-0.0363881817897688	0.0778716502464102	-0.0541993507178091	-0.0957830964540102	-0.141683542401562	-0.0373886520004643	-0.0719629920090057	0.0353655922226765	-0.0354214562389904	0.00643109866069436	-0.00822594299093687	-0.0670940134414369	-0.0872695889427794	0.0814529954011056	-0.075502746938435	-0.0238813400046028	0.0173149756466785	-0.0724634186287864	0.00234214477941477	-0.0767816051518779	-0.0745597516404595	0.137727029796992	0.0401470210871995	-0.160510126712589	0.0212561843092275	-0.0329244642553004	0.110748776222281	0.0575378050312494	0.0522380338966189	0.0235773448964885	-0.00991037746233932	-0.0397229408074469	-0.00725814791024104	0.0515328677252779	-0.0548362188786873	0.0150814914128387	0.0729404919889158	0.0166209108190282	-0.0807129684066519	-0.0583325072668972	-0.0287104099071123	0.0712668104431671	0.00459075434195168	-0.0973812758653562	-0.087577611886605	0.0697495123970394	-0.000591263267407495	-0.112671983575186	0.00577920585663995	0.0355094930440587	0.0320960039625229	-0.00997574250161501	-0.0491682338487834	0.0456063363033823	-0.0235310599981023	-0.0315881774328877	-0.0193930713970307	-0.0156440192075169	0.16462057559062	-0.0434639294019204	0.139769311766299	-0.0270313734661624	0.0657611535631182	0.0167518145308519	0.0174837936416122	-0.0500080838355077	-0.0912364256371302	0.0119616794362498	-0.0969354807795435	0.0593232710241046	0.026944023602086	0.0564380410330665	-0.0300541281936537	-0.0118554307705162	-0.0537744671922696	0.00800869687277532	0.000186055080388595	0.0817809472288002	0.0171880084004071	-0.0343898114381923	0.0262083500679499	0.183691606602431	0.148071842185665	-0.0841147463332082	-0.0831814568083323	-0.0938706318099941	-0.17055705469713	0.0288731261480432	0.114132151848781	0.0472640592967134	-0.0215847291580081	-0.0597984282454607	-0.018346983341347
AB116313	0.217341502704346	1	0.033963100683967	0.079003432441786	0.123105424453085	-0.0556661033258343	0.0211819497256956	-0.0383760674700406	0.224686771009219	-0.00781374261206234	0.0272144617918172	-0.00735508679412331	-0.033826983074885	0.0770021877498762	-0.0495032338764465	-0.0088030981918955	-0.0499318012200103	-0.00125053066392423	0.00805609492840494	0.0531609880804044	0.0399702193104211	-0.00128667651009578	-0.0481806902734363	-0.100218482225588	-0.149956454894765	-0.00823694800316528	-0.0303997238460908	0.041714182704054	-0.0289719476128232	-0.0450393918221446	0.0938783115756656	0.0178438920749769	-0.0092399126611286	0.0419388898584698	-0.0271779202268026	0.039445723838212	-0.0775006816273232	0.00832312982516104	0.0625576543041812	-0.0744864301987449	-0.0980663914934233	-0.0107090231878306	-0.0583185743886393	0.0854987123812144	-0.0720548236700948	-0.112494870359944	0.0213594904566936	0.0676774777012336	-0.019138284237067	0.0552307488917664	-0.00208568812440811	0.137427935660622	-0.000315817280770047	-0.0180296764295962	-0.0244682117191015	0.0219489415235997	-0.0111932412079408	0.0150472448857518	-0.0810693922903134	0.0334928915864151	-0.0945300726712821	-0.0638182323963857	0.00965615810576718	-0.00612254079000798	-0.0504795447317536	-0.0546465880660358	-0.103307394401507	0.0215915165303155	0.0331277669395247	0.153819863913113	-0.0684811497466634	-0.0377281956481505	0.0826380935356109	0.0056723626434869	0.0220039598889523	-0.0197897996341971	0.120015482548311	-0.0454812219396077	-0.00937138414542875	-0.027982312864155	0.0903628084947061	-0.058914988113461	0.0694859376579651	0.139003999697703	0.0349463000597564	-0.0308336530874117	-0.0191594817594183	-0.0469598337421618	-0.0269901683044868	-0.0876596776278285	-0.0132593700387143	0.0477820154298824	0.00770793985090886	0.0357671518063978	-0.0572674901303747	-0.000894801067792129	-0.0746014536183398	-0.0122116915589457	-0.0208125370306241	-0.0397892674787359	0.018888243012922	0.0371775097265067	-0.13354320403477	-0.000417509576970074	0.133544985906039	-0.041799348910862	-0.0505435190600132	0.00363887612930555	0.0589116145046849	-0.00440436255361765	0.0287713947157988	0.0151462449663033	-0.0282222687931134	0.0320083074276397	-0.0836311132829865	-0.0146583485832487	0.0732869539975337	-0.00560695636652256	-0.0827735682023626	-0.109174770592243	-0.0438994902685685	0.0811416047919643	-0.0114290928431308	0.159229400097312	0.0195483557660646	0.0949421144626126	0.0311837684598836	-0.0441093442132367	0.0259198544618047	-0.0905379047024069	0.0798497195257196	0.0309949176393043	-0.0773987378394033	-0.0142123473200862	-0.0183915334462491	-0.0267675063441423	0.0370532983101405	-0.0877738354288577	-0.0187124927441392	0.0698316154683148	-0.0765890578318286	-0.168524364593687	0.01918221816812	0.12943209463957	0.0812464110943536	0.0158614445061469	0.0520152635672968	-0.0417510333593936	-0.066116990958777	-0.0789787888368929	-0.130905595398061	0.0108264625707155	0.0933726653083422	-0.0934901706821538	-0.0409287432496033	-0.142172425076486	-0.0062527808561204	-0.00404260327115672	-0.00164402302043661	-0.0185393919394867	0.0295362214293908	-0.0703864651208248	-0.0655725258557579	0.0278450121460593	-0.0213124607414052	-0.0422501746483133	0.0224593837686063	-0.211883644684607	-0.00227011102070597	-0.115601069753575	0.0316804078347447	0.0396307868231957	0.0372905993863912	-0.107058162229167	-0.0766236830730463	0.168523020483986	0.0330351493275632	-0.111136826395601	-0.0800767055062301	-0.0188533810351218	-0.106409472171374	-0.0336248598264308	-0.0111546249866043	0.0722030556344337	0.0465890683777959	0.019529663186844	-0.0809851354670403
AB238928	-0.0227394656150812	0.033963100683967	1	-0.0311246249333178	0.12656761189647	-0.032795261953095	0.0128775718134304	0.131648459926455	0.0534717548346699	-0.134496982672402	-0.0175486304059344	0.0927999277424342	0.0158706297029068	-0.019117780234298	0.0407755931542536	0.0098201699763977	0.0552065066497697	0.00125407369585882	-0.0635050990021778	0.0275425835247564	-0.0488575932116504	0.0576834345889461	0.0376606869165981	-0.133127379236666	0.0335000885610485	-0.0445138911846782	0.053637909687037	-0.0649632691074958	-0.0126119230537454	-0.0533669206382246	0.0294796420671352	-0.0980371487276105	0.0462130391063533	0.0559912864564137	-0.0503617286799411	-0.0430799047841027	-0.0615286281785992	0.0773855609566291	0.0946951292146432	-0.0325743168824274	-0.0114722441813637	0.0315583289837783	-0.0241951486628929	-0.028637529215996	0.0834565369144911	-0.0254373504402414	-0.0518063072522923	0.160604756927114	-0.00932915328020475	0.0210756468088086	0.0694879766524491	0.0304075785308336	-0.0340888442809594	0.00570529360250127	-0.0609654282130015	0.0652553519352821	0.0178924381304818	0.0711902187867009	-0.0170863441657839	0.0695706336539268	-0.10898764639275	0.0483646123738262	0.0668045451814249	0.0510755615017107	-0.105776310994804	0.0213648629565269	-0.0670519161187933	0.0100708488569349	0.0614338716327607	0.0640942478631458	-0.00756092614585347	-0.0631382666777404	0.00378024807817866	0.0779481578669111	-0.0397526646794181	0.0638017118847662	0.12318309326703	-0.0706898466556579	0.0796420355366811	-0.0975309751993981	-0.0547895259245897	-0.128248165124766	-0.0411703928392387	-0.00576889019126485	-0.0410075372717727	0.0623457894863028	-0.00449919007640104	0.0155891035037822	0.013908481286176	-0.0137403863802121	0.0914211224558841	0.055561659048704	-0.0214728140840668	0.109528995963144	0.000748647837226747	-0.0863373396726937	0.00103314268891709	-0.0826589179482554	-0.0985484651597756	0.128092501308408	-0.0431181489802086	-0.029876744625245	0.0401979055889261	-0.0544374310131465	0.0181991412732363	-0.0876509666522863	-0.142695125644173	0.0872347071513613	-0.0319804560722754	0.0922391906101401	-0.00661800795382186	-0.0601897614947994	-0.0941153632711834	0.0755978581606418	-0.0814609487072911	-0.0600550105046334	0.0118588469139418	-0.0573889852692253	-0.0323772278145514	-0.0411000415921348	-0.0552977169143786	-0.00185070068127238	-0.0943722792423676	-0.137949280269992	-0.0693799667030989	-0.0799528464597095	0.0174213639625835	0.00733136305943671	0.0686376988477646	0.0451873087892284	-0.0496119633245884	0.0472781396132904	0.10174388585313	0.0060780316631246	0.0147217114256948	0.0823859825091224	0.00737285124772161	-0.0288825782900435	0.0355797514046687	-0.0390487627843369	-0.0884918793113276	0.0256756732703995	0.00783373203718159	0.00353676594160216	0.0383764445180829	-0.032493679385147	-0.000155706897910206	-0.00966943278740798	-0.102955110742734	0.180213909463754	0.0391642178446045	0.0247632408144738	-0.0150985152632429	-0.133498675685696	-0.0053103613552561	-0.118751369122109	-0.0749454907245927	-0.0457259838923419	0.0184533166472318	0.0643225537977459	0.0463359563688154	-0.0382897162380194	0.158261564345951	-0.038142377942012	0.000885342286266803	0.0117141875318493	-0.0187229446794192	0.0141305262746899	-0.0397133341994167	-0.127651111635676	0.00605316954373498	0.01128032419655	0.0732553532112958	0.0813533427038309	-0.0606599782105562	0.00306631315685578	-0.0248641587100931	-0.0211352789039673	0.0106211443579622	-0.0132625676100834	0.0737414165926017	-0.153124362784763	-0.00929638741841778	0.149222175634183	-0.0469586248958476	-0.0195399982426752	-0.0201158779335363
AB547647	-0.0160856559826786	0.079003432441786	-0.0311246249333178	1	-0.0421709650292074	0.0101281847695265	-0.0301955080951039	0.0650351681167379	-0.0515887773481864	-0.064843357191017	-0.0747616658000237	0.0137246264808097	-0.074230811675194	-0.0151895008229743	0.000721952696541189	-0.0211234944515043	0.0663433646835853	-0.0216246718217931	0.0426315258593658	0.0366902642978975	0.0335882495091072	0.0162437486861803	-0.0517597494236905	-0.0453634091221079	-0.139601509364466	-0.0343340299932132	-0.0556100315047233	-0.038446238822769	0.00635159837128721	-0.0394559904303391	0.0170627991972042	-0.160442247171762	0.0641030442247756	-0.057831804322651	-0.0561743884242028	-0.00353368532387986	-0.0402458053290411	-0.0872010552079993	-0.0141950887438994	0.0823875032471696	-0.0515056030622857	-0.00689750532749677	-0.104089862020016	0.104376699693572	0.0446373916002406	0.0456545531358482	-0.0316667236090308	-0.0428868251008308	0.0194631987118649	-0.0581294263523825	-0.00242446000208477	-0.0548582059374025	0.00846940642939869	-0.038630727675374	0.0705254442219655	0.0249472880727514	0.123539867488383	0.0185160809925217	-0.0444458131868476	-0.0383020618869765	-0.0257819925166863	0.0332622676683527	-0.0149739196779139	0.0829500372100821	0.0881316438517494	-0.0113378656501729	0.010932995579647	0.00907168336662236	0.0371841884663195	0.0519442335806986	-0.0020210500642181	0.0142284039127623	0.0128605138091902	-0.0175363692985501	-0.0226555812575764	-0.00850645878804491	0.0945704466425672	-0.0470649304810424	0.012606868356331	-0.0135853906783667	-0.0270929059789045	-0.0587748454739324	-0.0451264903567378	-0.0278400717378942	0.00575529438834563	-0.0405284963705684	0.0180595653620668	0.0291099807742877	0.0153163546048442	0.0106568085446424	-0.041907742914817	-0.0953931086198659	-0.0676400748163009	-0.0361554057497343	0.015745701854082	-0.0140572075083568	-0.0344819517811383	0.0518622862394225	0.00717861658739565	-0.235403513263751	0.0236473686055586	0.0726844439668535	0.00050449411973323	0.0306198597595293	0.051501186946141	-0.0527276281807663	0.0388910160101145	-0.00341408582416727	-0.00119965496690799	0.0736400617323078	0.048809274646488	-0.0642492399539798	0.0369023103372681	-0.00516932213577088	0.0842692992427657	-0.0708956737430446	-0.0512161026589903	0.130958436041374	-0.0322698342142137	-0.107794928326456	-0.108379274325774	0.108804534234424	0.0921273475884878	0.0824929820713041	-0.0419613064365244	0.017896345698661	0.0810504750790549	0.0307292165365158	0.0113359116318942	-0.0520141163332523	-0.0202448364758687	-0.0488944802115233	0.00548646453365834	-0.00952755620861001	-0.00331916228113707	0.0478606393346792	-0.0607330628701762	0.0597934347556859	0.117586773580621	0.00230081240774476	-0.0222096549115373	0.118566974364037	-0.0908160647605318	0.0659823595324351	-0.0413073630078865	0.115140445303817	-0.0460826234046137	-0.0153331704375278	0.000893676274192888	0.0080351445056939	-0.128254257477081	0.0263561260258894	-0.0554820220307448	-0.0231676220509125	-0.011247130867092	-0.0345265926894232	0.0150900802018397	0.0768439858844215	0.068707782937615	-0.115737392848184	0.0157546093893468	0.0137488981657568	-0.0501859707686318	0.0989117649480768	-0.0317285133438267	0.0998627835959558	-0.0366355394770908	-0.0960495064273501	0.0295534149855679	-0.0453744383893354	0.00795550026369309	0.0412343290307868	0.0168503980337544	-0.176348720596401	-0.00573478201234262	0.0105698384688196	0.0655234888256944	-0.0400396864074254	0.0349001981204088	-0.0301781263512491	0.0730427790793786	-0.127315762562111	-0.127083134990021	-0.151459344790168	-0.0145230897310087	-0.0146108943299375	0.00896841574539648
AB547651	0.0524871752035988	0.123105424453085	0.12656761189647	-0.0421709650292074	1	0.00279294876571928	-0.0806778584490526	-0.0235140374460752	0.101351911065043	-0.0560044266560287	0.0387455936800076	-0.0215202596359429	0.0582619652159233	-0.0142886478390123	-0.0031045942051551	0.0741373789612962	-0.00785021585454457	-0.08582433727971	0.0366818079483548	0.109633535509527	-0.0214424273006968	0.00973458538635049	-0.0737748364698108	0.0650733552299886	-0.0190331178029058	-0.147254421362818	0.00513259035261964	0.0267598689631853	-0.0773797754265662	0.0680534256244183	-0.0146073196476169	0.0517942817240002	-0.0422478368374595	-0.0487960874520085	-0.182738509001833	0.0109302065230213	-0.113868065010348	0.0741996019544049	0.0229602369650882	-0.059778283432377	-0.0237617816708694	-0.0162493247089706	-0.0710123351399198	-0.00264575283103613	-0.0306752818796719	0.0146841297947839	-0.0754924112776527	0.0596322016960873	0.00403626918211975	0.150197229836907	-0.00447964406923238	0.0091050585024412	0.0778272536467933	-0.0274998305556236	-0.00510865228515183	-0.0129146056834409	0.0635001174760485	0.00966949696944675	-0.00752039582137393	-0.0546158646418598	-0.131833888269323	-0.0363538457327186	-0.0488914672489876	-0.120887220500675	-0.000476339055934715	-0.021825721820005	0.0196531709293378	-0.0692891047954667	0.0170641290628588	-0.0699051877631901	-0.0361101918165212	0.0222443250368259	0.0341957755331443	0.0603646927706403	-0.0635682705799008	0.0509204566541597	0.0773154801727967	-0.107542834516714	0.0220464714452279	-0.0340330674923918	-0.0208003831924936	0.00545979063819955	-0.13580398194285	-0.053305076110926	0.0407109256070419	0.0473698410155995	0.0624899130378343	0.00082882090568051	0.0342083751069665	-0.00190850806608418	-0.0360139538482783	0.0901113061240148	-0.0201956513507801	0.0429762463382326	0.00950485810537076	0.0242826589768121	-0.0900783418308597	-0.0422166250594343	0.114150297351549	-0.0412572551583452	-0.0323014446633942	-0.0196737311750877	0.00173528718937062	0.0218570294398335	0.105409056984534	-0.0151868027683442	0.0159055370123588	-0.0130847561067922	0.0277117081663733	-0.0403238402220439	0.0416795465401703	0.0531347436749157	0.00413114948687804	-0.0510051107512277	-0.102288497486977	0.0192677063448916	-0.0553416418263033	-0.0424386523192663	-0.110226291359886	0.0987252538197064	-0.0637563085419516	0.0426939457202083	0.0154851582436936	-0.0473548274634424	0.0406110150332601	0.0638529720459067	-0.0362523828693487	-0.0141731591503465	0.0131697117273954	-0.0738219039697517	-0.038707676340096	0.0638097196261742	-0.0463273994804755	-0.0486355440112558	-0.0233060541568397	0.0259539836124418	0.113249632212714	0.0227969128479097	-0.00481461207660489	-0.0367468324118542	0.0637360202592635	-0.0581630546691253	-0.00986484011297286	-0.00118010122044312	-0.069502537794028	-0.0218646844732328	0.0328043488662953	-0.00594297197149459	0.105206884491537	0.0129427240038801	-0.047624670340363	-0.0616583362140898	-0.0436645671564527	0.0397244121560521	0.0771831793317607	0.0966149523873711	-0.0929971099644527	-0.0792569961296136	-0.0505763542767571	0.0644202924072965	-0.0413069591138569	0.0775737534883154	0.0173349799685379	0.0400591782132767	0.0404132027635648	0.0221576464513347	0.00782522146558644	0.0475268123092141	-0.0826835640213652	0.0721334497956844	0.0254588224615048	0.0165482634505465	0.019697515403392	-0.0567014815225571	0.040609537810664	-0.0248594925125606	0.0233537888532134	0.0494898560916738	-0.0372311542400929	-0.0930446336431292	0.0366861836114342	0.0100276848639847	-0.0622864026986097	-0.0395074263104369	-0.0293075649641309	-0.0751297566269024	-0.0844556547903243
