	AB222699	AB266102	AB547651	AB588023	AB600999	AF473835	AJ305238	AJ867049	AY126616	CP001726	G000173975	G000248015	G000332875	G000434815	G000469345	G000518685	G000701665	G001821375	G002160525	G002408565	G003478285	G003481825	G009696175	G900066545	G900538815	G900539055	G900539105	G900544175	G900545235	G900545585	G900548305	G902167945	G902167965	G902387315	G902768975	GB-GCA-000980245.1-LARE01000167.1	GB-GCA-000980335.1-LARC01000083.1	GB-GCA-000980385.1-LARF01000116.1	GB-GCA-000980395.1-LARI01000057.1	GB-GCA-000980425.1-LARJ01000052.1	GB-GCA-000980425.1-LARJ01000053.1	GB-GCA-003471845.1-QRKF01000046.1	GB-GCA-003479895.1-QUID01000115.1	GB-GCA-003482275.1-QUMI01000015.1	GB-GCA-008669045.1-RQAJ01000001.1	GB-GCA-008680325.1-NALL01000016.1	GB-GCA-013303885.1-JAAISE010000123.1	GB-GCA-015555245.1-JADNKD010000034.1	GB-GCA-015657165.1-JADBMQ010000006.1	GB-GCA-018052775.1-JAGPMS010000005.1	GB-GCA-018366555.1-JAGZHV010000024.1	GB-GCA-018370675.1-JAGYZX010000010.1	GB-GCA-900066145.1-FMEX01000041.1	GB-GCA-900112995.1-FONU01000001.1	GB-GCA-900542515.1-UQOA01000002.1	GB-GCA-900762445.1-CAAFGP010000033.1	GB-GCA-900762515.1-CAAFHA010000156.1	GB-GCA-900767615.1-CAAFZU010000193.1	GB-GCA-905205225.1-CAJLCQ010000084.1	GB-GCA-905212165.1-CAJMDO010000177.1	GB-GCA-905212915.1-CAJMGJ010000030.1	GB-GCA-910574205.1-CAJSYJ010000007.1	JF750939	MG963286	MJ005-barcode33-umi70860bins-ubs-3	MJ005-barcode57-umi78360bins-ubs-3	MJ005-barcode65-umi112088bins-ubs-3	MJ006-1-barcode26-umi204238bins-ubs-3	MJ006-1-barcode28-umi106569bins-ubs-4	MJ006-1-barcode28-umi157746bins-ubs-3	MJ006-1-barcode28-umi74131bins-ubs-5	MJ006-1-barcode31-umi144759bins-ubs-3	MJ006-1-barcode34-umi186907bins-ubs-3	MJ006-1-barcode37-umi144579bins-ubs-3	MJ006-1-barcode37-umi239670bins-ubs-3	MJ006-1-barcode38-umi152054bins-ubs-3	MJ006-1-barcode38-umi154059bins-ubs-3	MJ006-1-barcode39-umi110310bins-ubs-4	MJ006-1-barcode39-umi145585bins-ubs-3	MJ006-1-barcode39-umi169644bins-ubs-3	MJ006-1-barcode39-umi72580bins-ubs-5	MJ006-1-barcode40-umi102765bins-ubs-3	MJ006-1-barcode40-umi86277bins-ubs-5	MJ006-1-barcode42-umi145145bins-ubs-4	MJ006-1-barcode43-umi163705bins-ubs-3	MJ006-1-barcode45-umi135865bins-ubs-3	MJ006-1-barcode47-umi161181bins-ubs-3	MJ006-1-barcode47-umi8125bins-ubs-22	MJ006-2-barcode50-umi163657bins-ubs-3	MJ006-2-barcode51-umi163156bins-ubs-3	MJ006-2-barcode52-umi11005bins-ubs-18	MJ006-2-barcode53-umi105580bins-ubs-4	MJ006-2-barcode53-umi209442bins-ubs-3	MJ006-2-barcode57-umi165101bins-ubs-3	MJ006-2-barcode58-umi179974bins-ubs-3	MJ006-2-barcode60-umi138408bins-ubs-3	MJ006-2-barcode60-umi141800bins-ubs-3	MJ006-2-barcode60-umi167240bins-ubs-4	MJ006-2-barcode60-umi189791bins-ubs-4	MJ006-2-barcode61-umi190207bins-ubs-3	MJ006-2-barcode62-umi112167bins-ubs-4	MJ006-2-barcode62-umi134511bins-ubs-4	MJ006-2-barcode64-umi149862bins-ubs-3	MJ006-2-barcode65-umi178188bins-ubs-3	MJ006-2-barcode65-umi91271bins-ubs-5	MJ006-2-barcode66-umi60433bins-ubs-7	MJ006-2-barcode69-umi107621bins-ubs-5	MJ006-2-barcode69-umi58526bins-ubs-7	MJ006-2-barcode70-umi122999bins-ubs-4	MJ006-2-barcode71-umi90879bins-ubs-5	MJ006-2-barcode74-umi202534bins-ubs-3	MJ009-1-barcode25-umi45500bins-ubs-14	MJ009-1-barcode40-umi125366bins-ubs-3	MJ009-1-barcode48-umi75477bins-ubs-4	MJ020-1-barcode30-umi108086bins-ubs-3	MJ020-1-barcode30-umi109049bins-ubs-4	MJ020-1-barcode30-umi128286bins-ubs-3	MJ020-1-barcode30-umi70761bins-ubs-5	MJ020-1-barcode30-umi84288bins-ubs-4	MJ020-1-barcode44-umi10522bins-ubs-36	MJ030-1-barcode27-umi113876bins-ubs-3	MJ030-1-barcode31-umi112267bins-ubs-3	MJ030-1-barcode40-umi101744bins-ubs-3	MJ030-2-barcode67-umi100555bins-ubs-5	MJ031-2-barcode70-umi33293bins-ubs-10	MT500785	RS-GCF-000178275.1-NZ-ADMO01000058.1	RS-GCF-000186525.1-NZ-GL636591.1	RS-GCF-000210015.1-NC-021022.1	RS-GCF-000273295.1-NZ-JH724291.1	RS-GCF-000373865.1-NZ-KB892629.1	RS-GCF-000469425.1-NZ-KI271465.1	RS-GCF-001455265.1-NZ-LKPE01000028.1	RS-GCF-002161595.1-NZ-NFID01000035.1	RS-GCF-002161755.1-NZ-NFIL01000023.1	RS-GCF-002885675.1-NZ-PJKZ01000003.1	RS-GCF-003436725.1-NZ-QSQN01000078.1	RS-GCF-003458815.1-NZ-QRVS01000013.1	RS-GCF-003458915.1-NZ-QRTR01000015.1	RS-GCF-003460985.1-NZ-QTWF01000009.1	RS-GCF-003461005.1-NZ-QTWG01000138.1	RS-GCF-003466185.1-NZ-QSOE01000320.1	RS-GCF-003467265.1-NZ-QSFX01000082.1	RS-GCF-003469945.1-NZ-QSKO01000070.1	RS-GCF-003474085.1-NZ-QRNS01000091.1	RS-GCF-003474435.1-NZ-QRNF01000126.1	RS-GCF-003477525.1-NZ-QUDO01000123.1	RS-GCF-003480145.1-NZ-QUIO01000097.1	RS-GCF-003480885.1-NZ-QUKB01000094.1	RS-GCF-003670205.1-NZ-RAYS01000200.1	RS-GCF-003865035.1-NZ-BHVZ01000014.1--2	RS-GCF-004167445.1-NZ-RCYH01000049.1	RS-GCF-005848555.1-NZ-CP040518.1--2	RS-GCF-009677535.1-NZ-WKNF01000241.1	RS-GCF-009680435.1-NZ-WKRB01000047.1	RS-GCF-009881395.1-NZ-WWVG01000042.1	RS-GCF-009911595.1-NZ-QWKG01000143.1	RS-GCF-013293385.1-NZ-JAAKAA010000059.1	RS-GCF-013293555.1-NZ-JAAKAH010000018.1	RS-GCF-013293565.1-NZ-JAAKAJ010000083.1	RS-GCF-013293875.1-NZ-JAAKAY010000149.1	RS-GCF-013296575.1-NZ-JABTAQ010000001.1--13	RS-GCF-013300105.1-NZ-JAAINL010000022.1	RS-GCF-013301565.1-NZ-JAAIOP010000060.1	RS-GCF-013303585.1-NZ-JAAIRN010000118.1	RS-GCF-013304685.1-NZ-JAAITH010000167.1	RS-GCF-013317255.1-NZ-JAAITP010000077.1	RS-GCF-014287955.1-NZ-JACOPD010000022.1	RS-GCF-015549505.1-NZ-JADMYZ010000028.1	RS-GCF-015554445.1-NZ-JADNIN010000006.1	RS-GCF-015560775.1-NZ-JADMSM010000005.1	RS-GCF-015667355.1-NZ-JADPDX010000086.1	RS-GCF-015668715.1-NZ-JADPLQ010000121.1	RS-GCF-016902315.1-NZ-JACJLS010000083.1	RS-GCF-017776345.1-NZ-JAFIQO010000082.1	RS-GCF-018619375.1-NZ-JAHHFT010000043.1	RS-GCF-018784285.1-NZ-WQOB01000007.1	RS-GCF-018784865.1-NZ-WQPA01000083.1	RS-GCF-018785055.1-NZ-WQPE01000063.1	RS-GCF-018917435.1-NZ-JAHLOQ010000090.1	RS-GCF-019130915.1-NZ-JAHOLF010000125.1	RS-GCF-900217715.1-NZ-OBMS01000001.1	RS-GCF-900291485.1-NZ-OLKO01000008.1	RS-GCF-910576095.1-NZ-CAJTHI010000031.1	X82500
AB222699	1	-0.00572783371508252	0.0323437863777696	0.0276773667507181	-0.0394603535234462	-0.0189870645969298	-0.0165824159726041	0.0257028836533313	0.00357284476322305	-0.0309125148498793	0.0175292443253051	-0.0143006378954655	0.00142657982280014	0.0292534812140969	-0.0237791870555978	0.046427591101759	0.00847689936221145	-0.0192215675128346	-0.0216496333354136	0.0453788844416522	-0.00177989403431282	0.00829585465513934	0.0183591920312531	0.0226079644061596	0.0284245324895137	0.00576840165133993	-0.0295338578278548	-0.0321344902545729	-0.0304422937085026	0.0193266179936014	0.0172861236178471	0.0162380609548547	-0.0500688496079357	-0.0323964786643584	0.00292788737543228	0.0222960688091597	-0.0320827874403178	0.0255719544571349	0.0435355804791708	0.0187605462125989	0.0143594403990462	0.0301646254627039	0.0657700553154528	0.0509927190408619	-0.0100957050481976	-0.0327273829191158	0.0417928049467105	0.0213907737478268	0.000400655550160482	0.014322065883686	-0.0333964955787269	-0.0118889438871648	0.0098705835035349	0.0238421426040839	-0.00651189510768849	-0.00990654976167517	0.0261919670483506	-0.0226875425551348	0.00362126270329657	0.0213772972670087	-0.0145953421188121	0.0225351016430372	0.00682867773842221	0.0536112283022554	0.030571706646803	-0.00625910027883525	-0.0270503040572546	0.0142049972736316	-0.0657847917770219	-0.0159267577592061	-0.0210220289207337	0.0129413080045735	0.0317235630162615	0.00727844282887012	-0.00841289405567253	-0.00866561068596311	-0.0227774085051038	0.0170448409727336	-0.0101575721474795	-0.00518550260357849	0.0361237828737742	-0.0110269170486823	0.0103111494415447	0.01010444147756	-0.0243446759991278	0.00655363755098148	0.0719638491052621	-0.00209985638102228	0.013212435580872	-0.0247935362129515	-0.0183308041084868	0.0242236579853904	0.0166170125680254	0.000686281080544878	-0.0219557555391211	0.019785932180409	-0.013195617729379	-0.0335085175024374	0.0255422132326655	-0.0117397611634509	-0.000986133292934835	-0.0264864264091805	-0.014605557763308	0.0270259417280921	0.00607802455224016	-0.00476265839539391	-0.00179519658857279	0.0120926026369193	-0.0400952558305907	-0.0194851849108856	-0.0484055971509944	-0.0380246462306444	-0.0150001342097366	0.00677463275136398	-0.00531082608382203	-0.0124189786137321	-0.00395117692915144	0.0649704588959034	0.0286480213335744	-0.00153884200859398	-0.0166534951545878	-0.000481373740786368	0.0119066951542263	-0.0104338677787512	0.0028692585089405	0.00829410028058333	-0.00342711985370539	-0.0115519185081137	-0.0238300546999485	0.015489420810457	-0.0540134055290636	-0.0115501479203882	0.0163433717603511	0.00614082087175824	-0.0161483004256163	-0.0221427996964141	0.0166693905652409	0.00908631074233531	0.00247190972815878	0.0219655519034018	0.0110735142857994	-0.0199386778889234	0.0234024254238107	-0.0144472947241882	0.0314095390482632	0.0272936648383837	-0.0361899474301327	-0.0122928797861634	-0.00944380194746451	-0.0370600583309983	-0.0135072110486699	-0.00867532071993862	0.0146791722213304	0.00499737715148091	-0.00412140078226315	-0.0662010536130563	-0.00688463024257333	0.0146988142841695	0.00384065243140567	0.0162233007425113	-0.0402223845848543	-0.00857790909630774	0.0470419487276526	-0.00264777546714284	-0.0185309037460186	0.00732346600070178	0.00565980005321159	-0.01244510670415	-0.0563605543278955	0.0303977488173009	-0.0370416427742152	-0.00406459280212451	-0.0451072482053713	0.00946771483702742	-0.0161356555297369	-0.00215288233242217	-0.0221885998703687	6.83357712145472e-05	-0.00677410910694855	-0.0360517886150889	0.0188354149347936	0.000267862982040015	0.049980063491899	0.00413645768391852	0.00418783468172255
AB266102	-0.00572783371508252	1	0.0165114708986768	-0.0375728742551788	0.000663729586710502	-0.0176485936996671	-0.0135457775245838	-0.0344792451427155	-0.00588912024511911	0.00259622692734347	0.0337350391910074	-0.0047047134818007	0.00567108474183024	-0.0336996708972074	-0.00190293918219138	-0.011272216718313	-0.0269002036619534	-0.0615843209707767	0.00497503018047084	-0.0339304823025329	0.0503058972212665	0.000964172883399732	-0.0360099441433017	0.017162920296702	-0.0326221614887785	-0.0155071461527353	-0.0374119078732476	-0.0451099234419226	0.00332573037495063	0.00867206440600513	-0.0241009991270552	0.0117513568789417	0.000511654778398175	0.0350662421334424	-0.0025719440477819	-0.00440287932884453	0.00231001776556881	-0.0373636363286772	-0.010473055116434	-0.00534112610185424	0.00704859261005085	-0.028570499675507	0.0252662549700016	-0.0117947938697104	0.037122922923256	0.0362995154632909	0.0410743469414688	0.0318301892591828	-0.0363374384891543	0.0473187591298129	-0.0227636757904979	-0.0122536041374045	-0.00912617060919707	-0.00486938288666465	-0.0253419466997369	-0.0276378682386687	-0.0133593534748987	-0.0370694844881802	0.00648106501319605	-0.00498985238848504	-0.000772739905916801	0.0178954499240265	-0.026771170127181	0.0123759275895761	0.0265816444431958	-0.0129117195937787	0.047135617151558	-0.00874824762247473	-0.0169665728731344	0.0511879162521446	-0.000934526971195868	-0.027158085573329	0.0176143720142803	0.0390163687361565	-0.0260396670728293	0.0389888641309349	-0.0206721791363675	-0.0238192790764813	0.0081938019025229	-0.00458836893896802	0.0206418197046819	0.0415982746800498	0.0323465719629264	0.0735722332042472	-0.0146682438787138	-0.0209286976307083	-0.0301063399925532	0.0232211606479193	0.00619594732695071	0.0236135786381259	0.0334935175768727	-0.00398050638665886	0.00235245886768288	-0.0053758492197829	-0.0279920924633271	-0.00861140549862356	0.00293114099566907	-0.0374619720499735	-0.00886613802018386	-0.0106176003716308	-0.0196664987745844	-0.0118638248738063	0.0650365564766729	0.0245728248718441	0.00772766134807481	0.00243109611323412	-0.00354464976823902	-0.0193484382124154	-0.0715982331378602	-0.0170320145494852	0.014356630137866	-0.014917870144225	-0.0332982300985755	0.0137057842487735	0.00462947422314295	-0.035896895550739	-0.0317493933994189	-0.016220379772274	0.02078448403564	-0.00726851682424839	-0.00837074274083094	-0.00979887469641811	0.0079638298605277	-0.0108018430042265	-0.00301761407610858	-0.0397012749724183	0.0329227574054964	-0.00894695682650641	-0.025589988357659	-0.0229176572863777	0.0291327441838185	0.00772004214605886	0.0597100139383467	0.0152681132910244	-0.00918985503556182	0.0252183987780363	-0.0366552316635567	0.0240640529938449	-0.0322135201521415	0.0287584069792696	-0.0272387628613457	0.00703397039883037	0.00475852856621824	0.00581372623632296	-0.0211661264177344	0.0429520932990217	0.00790184467653323	0.0118735800749499	-0.0288886643417195	-0.0386870533324731	-0.0190351261461016	0.022235176327555	0.0129070799095631	0.0151609615125972	0.0299108461222651	0.00623130376508304	0.0128629345056936	-0.0392761977574184	-0.0189024818764958	-0.00819592424185759	0.00479612367187897	-0.0236471660144734	0.0158129864169644	0.040910144822913	-0.0175117340565251	-0.00185970651807554	-0.0161789868721397	0.0181095148316228	0.008308511627186	0.0318618925226119	0.0111140601881042	-0.0427660766552441	0.0036256665243211	-0.0245081333968592	0.0026585786298634	0.0327739257790301	-0.00285126490068645	-0.0165118668654699	0.0281697449482458	0.0622322089938506	0.0251161515383202	0.0105598350605234	0.0234012559229201	-0.00293089789430878	0.000629404452801656
AB547651	0.0323437863777696	0.0165114708986768	1	0.0367756674493421	-0.0224096018660906	0.0308393926651907	0.000945975352311355	0.0254923892541549	0.0252588895194869	0.0385967372027796	0.0302100122260408	0.0255542411147299	-0.0232093681587164	-0.0216860738301717	-0.00724174344927627	-0.00522884835861521	0.0640146778801551	-0.0399535016243385	0.00694007212130998	0.0148118176608199	0.0270422440479194	0.0340312084661303	-0.0239495373062945	-0.0504934913621824	0.0457809857733368	0.0314739973557452	-0.0465010202180464	-0.0261620019984445	0.00238078988531091	0.0248991222915313	-0.0319970958786618	-0.0384506057134619	-0.0483659492912356	-0.0149009913339371	0.0166115268528586	-0.0373951820536485	0.0308393412039141	-0.0420159406916035	-0.0190666916294955	0.0313830746688625	-0.0300850375408062	-0.00997396248553238	0.00266752409282229	0.0497450967018811	-0.0166654354654737	-0.00156236163711249	0.00732916613669895	-0.0127387476231639	-0.0624766605153429	-0.0207480870428339	-0.0528804592198337	0.0293181008747898	0.0160307528257603	0.0255524660946749	-0.00443066748389668	-0.0218313399422813	0.0494842780551833	0.0628379906432022	0.00428462305977822	-0.0205993607735194	-0.00972915426050777	-0.0237525377148487	-0.01227517752899	-0.00918802677913481	-0.0282613508281097	-0.00713461990597465	0.00119677520154388	-0.0087816709597252	0.000582792347031963	0.00555209809252638	-0.0308016650077601	0.00376577163690471	0.0324847238889337	-0.0246213317651259	-0.000448495580356472	-0.00523160455246621	0.026401056670733	-0.01310976928377	0.0188493910668692	0.0107213313978837	-0.00291629840166822	-0.0500333903410201	-0.0281045994034352	0.0162703313006499	-0.0418197341019348	0.0151636449869731	-0.0314437053052327	0.00482265662324301	-0.0367523323343941	-0.00546844639794337	0.074961729440933	-0.00904859559096447	0.0358768100008399	0.0169338721082724	0.0274463209022341	-0.027124034911555	0.00554475316520515	0.010756899733569	0.0221920973124128	0.00164952923730397	0.0353572775544853	-0.0189445364816104	0.0251811009439356	-0.0434054368758243	0.000314578245757193	-0.0159108624613645	0.000228791124762884	0.0163656609924646	0.00789915470698154	0.0166097000270063	0.00903203151038466	-0.0289959303203596	0.0291310180493434	-0.0164489462257044	0.0258857583295201	0.00556070819619577	-0.0322257058948874	0.0265962001740091	0.0441744455205275	0.0271644191396634	-0.0525346426074402	-0.0145235409694655	0.000624585173670286	-0.0085873004632868	0.0448423167458749	0.0220454178909088	0.00652950661107565	-0.00111586273057925	0.0556938123358111	0.00824742789423118	-0.00301313173808772	0.0130681340091334	-0.00531782313298597	0.0345517013025891	0.015539580301811	0.00268856811673334	-0.00475087382379285	-0.00806733202881991	0.00383534791547629	-0.0195130001305443	-0.0080747468099681	-0.0152254934339589	0.0104991612710795	0.0353050796845202	0.015232985040695	-0.0129610812247496	0.0359383841488128	-0.0236197661414059	-0.00374034424246998	-0.00166633607582321	-0.00127446667652208	0.00995347766182243	-0.0289358219199249	-0.0392840311793931	-0.0197972385952705	0.0209003994985402	-0.00212593360627136	0.000254145068519512	0.0177777698696163	0.0183904125133399	0.050321422194895	-0.00448947459396047	0.0417447119049496	0.0339962575425752	0.00651101310046956	0.00478185261072186	-0.00237766373046102	-0.0127517527638224	0.0215408778239859	-0.00349168689050576	-0.000752038229849255	-0.03337104230615	-0.00966907957747029	-0.00118405266032243	0.0100349057974804	0.0288181086743804	-0.00247397430216584	0.0730979620678288	-0.00416830825531503	-0.0163362717689588	-0.0143222399520871	-0.0263175114836148	0.0198156514141793	-0.00611087281328024	-0.0270396533984946
AB588023	0.0276773667507181	-0.0375728742551788	0.0367756674493421	1	0.0134668443350201	-0.0329741923110339	0.038843045786393	-0.0133117828819921	-0.00628235831706984	-0.030860117570109	-0.0271037640836064	0.00865203464954976	0.0220437939949488	0.0445982105810807	0.0213869639700514	0.0251854410011663	0.0100407645410945	0.0153710956158287	-0.0244252455794717	0.0315477874615018	0.00519089776557897	0.040623753359233	0.0154840926911305	-0.00565913533530049	0.0177817004902902	-0.0177602059739935	0.00713639831119054	-0.0421293116840121	0.0261535471748784	0.012945812718327	-0.010400155977741	0.00478377290297185	0.00340570728775945	0.00613863223989283	-0.0120733882822555	-0.00979098934340652	0.00196027979721082	0.0155135168445909	-0.0350621463218077	-0.0175609929707018	-0.0103063087946026	-0.00062459447558788	0.0483030150347405	0.0192799324937651	0.032218056984344	-0.0629535678400154	0.0244509394497627	-0.00315486783303792	-0.0109771056500432	-0.0491396942169121	0.0561944948708141	-0.00432360748411062	-0.044881711841633	-0.0211393422035182	0.0181196847887263	0.00988508014538559	-0.0406884498306421	0.0198548157620414	0.00837199888454475	-0.00947441617524006	-0.00774821381824043	0.0475601132651047	-0.0160847762950661	9.95576226598054e-05	-0.0028023840911179	-0.0163816527467457	0.000723608862108924	-0.0312090277349523	0.00174025974847092	-0.0092713392894358	-0.00200931868943755	0.025956505093503	0.0531102811284603	-0.0278830242278551	-0.0165215549456472	-0.0671462095019914	0.0596203840486106	0.0135137536894831	0.0104340949550077	-0.00175628546486064	0.010944658008346	0.00280606318768772	-0.000560031683594625	-0.0145413237126949	-0.0338884737373405	-0.0438433711667876	0.0157320761344308	0.01108312427337	-0.0152105560449194	-0.0208897214552641	0.00607107180664154	-0.0313676614960261	-0.00764505092909758	-0.00881688679020517	0.00265224975384242	0.0236614358032218	0.0325394343373663	-0.0202007286131037	-0.0142567387720934	-0.0254671709872364	-0.0295369256197597	-0.0484652487115385	-0.0279405480248773	0.00795829456055232	-0.0302669833589628	0.00480771630053234	-0.00492766647020173	-0.0462049749308146	-0.000848492723232694	-0.000781586831219974	-0.0115863944492786	0.0210536883192914	0.00567372160583876	-0.00201397457568718	-0.0081010588630298	-0.00169748071268425	0.0407958550343295	0.0150183437009156	0.0131023395163491	0.00581336516929162	-0.021502015951978	-0.0204374477166717	-0.00752319815061612	0.0048474823874288	-0.0123287568553451	0.00824197552989771	0.0324462506837926	-0.00261430998509531	-0.00716100670803149	-0.00179012821440426	0.0550879849237435	0.0107236078248122	-0.015699637669594	-0.0138644271801281	-0.0124136984246457	0.0184768957732471	0.0467446940205929	0.00065927329334884	-0.000898560802337127	-0.0315771068541487	0.0224933662862181	-0.0531980984124232	0.0678804992855636	0.000318646930752345	-0.00897184581795854	0.0204526091042687	-0.0212384797156514	-0.00870457859477497	-0.00860238715305798	-0.00396911937863134	-0.0159788604767901	-0.0129058925675093	0.00510044567614536	0.00680871492061073	0.0272041031320062	-0.0119492322796613	0.0108978521845992	0.0313427500552462	0.0343480878553089	-0.0350339627380803	-0.0215396775520896	0.0154359926119209	0.0438921410494993	-0.0409298987641946	0.0560331538213456	-0.0182432024245461	-0.0154758196587069	-0.0430999972883237	-0.0439645432469897	-0.000862736338647932	0.000279836171889298	0.031484592323227	0.0365527459144053	-0.00539735474254627	-0.0187503963055051	0.0259215900421726	-0.0253747534183772	-0.0177022643140564	-0.00205054461039783	0.0438392092927622	-0.0349196980863609	0.0130295870053495	-0.00280103301213441	0.0300971883027772	0.00362440522090273
AB600999	-0.0394603535234462	0.000663729586710502	-0.0224096018660906	0.0134668443350201	1	0.0341699326452621	-0.0144308355857653	-0.0220814650490894	0.017411323056581	0.0235791383391395	0.0780089727456826	-0.0195205331989713	0.0338717106566094	0.0123700999627884	-0.00165782728561361	0.0252752311463858	-0.017903013068072	0.0245341596366527	-0.00605547029110476	0.0609966299295199	0.00499636771056501	-0.010637076591233	0.0570579463594537	-0.00103774461015748	-0.01875938712617	0.0295749321411044	5.49360596685017e-05	-0.0308357656182427	-0.00551114197385048	0.00467328213125453	-0.0410143266295831	-0.00528616060799533	-0.0113485325337105	0.00105264564516669	0.0389813700048672	0.0321787386510905	-0.016557729204416	0.0205436245855056	-0.0230095180119167	-0.0113694018315518	0.0585312168643436	-0.0006791557294589	0.00604213378103593	-0.0229355996998398	-0.041590316443263	0.0443388319103516	-0.0237390723527967	-0.00893259308057527	0.0279984465878706	-0.0179316335416416	0.0372490906039556	-0.0146112208497036	-0.0519413288466077	0.0103137929577423	-0.00829929030488249	0.0346467238881234	0.0138841442138852	-0.0353658517712288	-0.0178969354754006	-0.017802963150008	0.0437094250459342	0.0114769182030139	0.0040709361509129	0.0257716453864245	0.0263918608138236	-0.00567876993747989	-0.0292008071143428	-0.00259995121250727	-0.0367217439060231	-0.00512745918011257	-0.0037261984414096	0.0236446544833024	-0.0185749658380538	-0.00604043322951403	-0.0303666662743525	-0.00769000951076902	-0.0157673621951597	-0.0274692614082943	-0.0565956463735122	-0.0119160618871444	-0.0261138729576751	-0.021465106105895	0.0191550120233093	0.0441593846672147	-0.0157984478148185	0.00355570879260711	-0.022476195192922	0.0214204482256233	-0.0280866093384197	0.0039460230060493	-0.00961695250944063	0.0789229844595397	0.0393206761865606	0.0675257535975149	-0.0133787559064804	-0.0210341272780005	0.0120182084990587	-7.69953778874386e-05	0.0140416422544216	0.0193515074268826	-0.0217380630777155	0.0120007459115239	-0.0265606674171494	-0.0613700091679482	0.000955569526536489	0.000212398122766721	0.00896231084015735	-0.0468825710934186	0.00604149575048722	0.00483722399490793	0.0317846354773438	0.0128525123706361	0.0141314848348418	0.0600530265924085	-0.0329421511937433	0.0358049425077826	0.0232764825560538	-0.0233151958924578	-0.00249379941594801	0.0434914500387889	0.0221626130533717	-0.0120876390544862	-0.0131622487521625	0.004135288435203	-0.0386290706004008	-0.00309994169414165	-0.00275548431667838	0.0172865425086962	0.0148741166521511	0.003543735645288	-0.0130880421332039	-0.00860190545595772	-0.0208112852551818	0.0209938600278311	0.0195965422867848	-0.010898033289713	-0.00514355210631905	-0.0220000389739716	-0.0032096336724762	0.0190201112108665	-0.00308672906330791	0.0506216884409051	0.0241683624994356	0.00506459539845091	-0.0383107571126539	0.0107210114261351	-0.0148918499941089	-0.0215251869672304	-0.00851084703485677	0.00259132459977405	-0.033145553492901	0.0215954113745589	-0.0162467004221308	-0.00852419764403244	-0.00571843833866472	0.00617237923022033	0.0658736110981391	0.0130149849201795	-0.0257893760549372	0.00436898079137044	-0.0423508743946511	0.022615771938952	0.00657820227022646	-0.0372986240329804	0.000463192417011887	-0.0163404686180604	-0.0190301792039452	-0.00236327103443328	0.00574291067097274	0.010516405973325	0.0209374105769562	0.0241650575021816	0.0244428921177146	-0.0105734699891459	-0.00865235816295017	-0.00652652881732099	0.05017460927868	0.0166046397526025	-0.0419049370452345	0.0311479898559427	0.0211179378430587	-0.00729740431902832	-0.000514065317297605	-0.00731852151433967	0.00725826108129847
