	AB214328	AB547651	AB916501	AJ270490	AJ867049	AY126616	EF108443	G000332875	G000431455	G000434535	G000437715	G000469345	G000598965	G000779535	G001436475	G003481825	G900538815	G900539545	G900544175	G900545585	G900551515	G902167945	G902363025	GB-GCA-000468795.1-AWPJ01000352.1	GB-GCA-000980245.1-LARE01000167.1	GB-GCA-000980335.1-LARC01000083.1	GB-GCA-000980385.1-LARF01000116.1	GB-GCA-000980425.1-LARJ01000052.1	GB-GCA-000980425.1-LARJ01000055.1	GB-GCA-000980475.1-LARM01000062.1	GB-GCA-001304995.1-BBZU01000039.1	GB-GCA-003471845.1-QRKF01000046.1	GB-GCA-003482275.1-QUMI01000015.1	GB-GCA-008669045.1-RQAJ01000001.1	GB-GCA-008673455.1-RPUK01000107.1	GB-GCA-008680325.1-NALL01000016.1	GB-GCA-013303885.1-JAAISE010000123.1	GB-GCA-014868765.1-WHEU01000011.1	GB-GCA-015555245.1-JADNKD010000034.1	GB-GCA-016742415.1-JAEPEL010000544.1	GB-GCA-018326525.1-BJIB01000024.1	GB-GCA-018376935.1-JAHAAJ010000118.1	GB-GCA-900066055.1-FMEF01000035.1	GB-GCA-900066645.1-FMFR01000008.1	GB-GCA-900066795.1-FMGD01000054.1	GB-GCA-900112995.1-FONU01000001.1	GB-GCA-900542515.1-UQOA01000002.1	GB-GCA-900545115.1-UQXN01000021.1	GB-GCA-900756345.1-CAAEJT010000082.1	GB-GCA-900762515.1-CAAFHA010000156.1	GB-GCA-900763655.1-CAAFLB010000040.1	GB-GCA-900767615.1-CAAFZU010000193.1	GB-GCA-902363575.1-CABJAJ010000014.1	GB-GCA-905205225.1-CAJLCQ010000084.1	GB-GCA-905211175.1-CAJLZT010000005.1	GB-GCA-905212915.1-CAJMGJ010000030.1	JF824799	L76596	LC371917	LC468799	LC522508	LC522510	LC522513	MJ005-barcode33-umi70860bins-ubs-3	MJ006-1-barcode28-umi157746bins-ubs-3	MJ006-1-barcode31-umi166219bins-ubs-3	MJ006-1-barcode33-umi150609bins-ubs-3	MJ006-1-barcode34-umi121582bins-ubs-4	MJ006-1-barcode35-umi150744bins-ubs-3	MJ006-1-barcode37-umi144579bins-ubs-3	MJ006-1-barcode37-umi190318bins-ubs-3	MJ006-1-barcode38-umi101137bins-ubs-4	MJ006-1-barcode38-umi115514bins-ubs-4	MJ006-1-barcode38-umi128011bins-ubs-3	MJ006-1-barcode38-umi134760bins-ubs-3	MJ006-1-barcode38-umi136348bins-ubs-3	MJ006-1-barcode38-umi139569bins-ubs-3	MJ006-1-barcode38-umi157215bins-ubs-3	MJ006-1-barcode38-umi161452bins-ubs-3	MJ006-1-barcode38-umi163149bins-ubs-3	MJ006-1-barcode38-umi164759bins-ubs-3	MJ006-1-barcode38-umi166590bins-ubs-3	MJ006-1-barcode39-umi107659bins-ubs-4	MJ006-1-barcode39-umi116853bins-ubs-4	MJ006-1-barcode39-umi142106bins-ubs-3	MJ006-1-barcode39-umi145585bins-ubs-3	MJ006-1-barcode39-umi74248bins-ubs-5	MJ006-1-barcode42-umi101368bins-ubs-5	MJ006-1-barcode42-umi125821bins-ubs-3	MJ006-1-barcode42-umi141606bins-ubs-3	MJ006-1-barcode42-umi174216bins-ubs-3	MJ006-1-barcode45-umi135865bins-ubs-3	MJ006-1-barcode45-umi38159bins-ubs-10	MJ006-1-barcode46-umi135319bins-ubs-3	MJ006-1-barcode49-umi104059bins-ubs-5	MJ006-2-barcode51-umi115255bins-ubs-4	MJ006-2-barcode51-umi169896bins-ubs-4	MJ006-2-barcode52-umi11005bins-ubs-18	MJ006-2-barcode52-umi171549bins-ubs-3	MJ006-2-barcode52-umi269442bins-ubs-3	MJ006-2-barcode53-umi105580bins-ubs-4	MJ006-2-barcode54-umi268101bins-ubs-3	MJ006-2-barcode58-umi188181bins-ubs-3	MJ006-2-barcode59-umi168530bins-ubs-3	MJ006-2-barcode60-umi141800bins-ubs-3	MJ006-2-barcode60-umi164883bins-ubs-3	MJ006-2-barcode60-umi189791bins-ubs-4	MJ006-2-barcode60-umi204079bins-ubs-3	MJ006-2-barcode61-umi212177bins-ubs-3	MJ006-2-barcode62-umi136306bins-ubs-4	MJ006-2-barcode62-umi163648bins-ubs-3	MJ006-2-barcode62-umi175727bins-ubs-3	MJ006-2-barcode62-umi182887bins-ubs-3	MJ006-2-barcode63-umi107132bins-ubs-5	MJ006-2-barcode63-umi115073bins-ubs-5	MJ006-2-barcode65-umi108490bins-ubs-4	MJ006-2-barcode65-umi124081bins-ubs-4	MJ006-2-barcode66-umi173753bins-ubs-3	MJ006-2-barcode69-umi107621bins-ubs-5	MJ006-2-barcode69-umi146592bins-ubs-4	MJ006-2-barcode69-umi156603bins-ubs-3	MJ006-2-barcode70-umi180588bins-ubs-3	MJ006-2-barcode71-umi159310bins-ubs-3	MJ006-2-barcode71-umi90879bins-ubs-5	MJ006-2-barcode73-umi180999bins-ubs-3	MJ009-1-barcode25-umi82586bins-ubs-4	MJ009-1-barcode40-umi125366bins-ubs-3	MJ009-1-barcode48-umi103602bins-ubs-3	MJ009-1-barcode48-umi64870bins-ubs-5	MJ010-1-barcode30-umi76492bins-ubs-8	MJ010-1-barcode41-umi133177bins-ubs-4	MJ010-2-barcode59-umi53667bins-ubs-11	MT500785	RS-GCF-000173435.1-NZ-ABXX02000010.1	RS-GCF-000178275.1-NZ-ADMO01000058.1	RS-GCF-000273275.1-NZ-JH724268.1--2	RS-GCF-000469425.1-NZ-KI271465.1	RS-GCF-000702865.1-NZ-JNKM01000001.1	RS-GCF-001405735.1-NZ-CZBG01000049.1	RS-GCF-001406755.1-NZ-CZBX01000028.1	RS-GCF-001810545.1-NZ-KV801801.1	RS-GCF-002885675.1-NZ-PJKZ01000003.1	RS-GCF-002959815.1-NZ-PPCZ01000008.1	RS-GCF-003436725.1-NZ-QSQN01000078.1	RS-GCF-003460985.1-NZ-QTWF01000009.1	RS-GCF-003461005.1-NZ-QTWG01000138.1	RS-GCF-003464105.1-NZ-QSDS01000060.1	RS-GCF-003467265.1-NZ-QSFX01000082.1	RS-GCF-003474085.1-NZ-QRNS01000091.1	RS-GCF-003477445.1-NZ-QUDH01000034.1	RS-GCF-003480145.1-NZ-QUIO01000097.1	RS-GCF-003481765.1-NZ-QULR01000098.1	RS-GCF-003602705.1-NZ-QTLK01000079.1	RS-GCF-004569355.1-NZ-SPPR01000066.1	RS-GCF-007556425.1-NZ-RWHY01000133.1	RS-GCF-008422885.1-NZ-VVKB01000025.1	RS-GCF-009663755.1-NZ-RDBS01000044.1	RS-GCF-009759525.1-NZ-WGGT01000066.1	RS-GCF-013293385.1-NZ-JAAKAA010000059.1	RS-GCF-013301605.1-NZ-JAAIOQ010000084.1	RS-GCF-013304685.1-NZ-JAAITH010000167.1	RS-GCF-013305145.1-NZ-JAAWUT010000083.1	RS-GCF-014287955.1-NZ-JACOPD010000022.1	RS-GCF-014288065.1-NZ-JACOPS010000008.1	RS-GCF-015548455.1-NZ-JADMXA010000042.1	RS-GCF-015554445.1-NZ-JADNIN010000006.1	RS-GCF-015667355.1-NZ-JADPDX010000086.1	RS-GCF-016803185.1-NZ-WBJP01000152.1	RS-GCF-016901815.1-NZ-JACSNR010000025.1	RS-GCF-017776345.1-NZ-JAFIQO010000082.1	RS-GCF-018619375.1-NZ-JAHHFT010000043.1	RS-GCF-018784285.1-NZ-WQOB01000007.1	RS-GCF-018784445.1-NZ-WQOH01000081.1	RS-GCF-018784645.1-NZ-WQOM01000090.1	RS-GCF-018784865.1-NZ-WQPA01000083.1	RS-GCF-018785965.1-NZ-WTXO01000164.1	RS-GCF-019052575.1-NZ-JAHQVA010000078.1	RS-GCF-019130915.1-NZ-JAHOLF010000125.1	RS-GCF-900217715.1-NZ-OBMS01000001.1	RS-GCF-900291485.1-NZ-OLKO01000008.1
AB214328	1	0.0240798060531718	0.0108755263270848	-0.0617918308783255	-0.0134900035987332	-0.0264949084514611	-0.0121594340288547	0.0136516166562655	0.0752094218144334	-0.0045764196441055	0.0560602644024392	0.0386993936310483	0.0427559420889674	0.0340860666630219	0.0126456768931336	-0.0328559703010468	0.00801622670058191	-0.0123498505954896	0.0108386198046749	-0.0325194583418796	-0.00599658363070396	-0.0328099317289104	0.0328511922862866	0.00190866308180583	0.00945331362414231	-0.0450067237334301	0.0265389304921411	-0.0105372512146874	0.00150420544881665	-0.0103419200319695	-0.030139056636237	-0.0203080241303153	0.0164606714582985	-0.0331610347414644	-0.0222060146230985	-0.0196257611491953	-0.0415293245427677	0.00851405133465082	-0.0279286164384438	0.00317205297926025	0.016313331838635	0.00820054266748561	0.00907384896153898	-0.043887526935961	0.0330469208806392	-0.0369061792390025	-0.0108267199104962	0.0569708697103038	-0.00348751152689631	-0.0112930730810235	-0.0384947622141434	-0.0526263056689371	0.0953590953499688	0.0635542575391879	-0.00690440852985444	-0.0517139021629007	-0.018957324038977	-0.0324625759849065	-0.000938351129669859	0.0246253346386726	-0.0416919947538354	-0.0299168634009339	0.0857406497521432	-0.0707244513361742	0.0395572085036608	0.00019448922435711	0.0152656319425517	0.0284760446612431	0.0220891570732721	0.0091165244958637	-0.0254247129897547	-0.00719067090817074	0.0277825399672578	-0.0244840643363257	-0.0217028809177802	0.00206771638109188	0.0311125247941645	-0.00310557928882893	-0.030015636200139	-0.0125366455800299	-0.00414492481609676	-0.00945434600176544	0.0175441945831537	0.0355217582968482	0.00914319481012634	-0.0343440566006934	0.0194785811367408	-0.0052072358247935	-0.00705015779273468	0.050476690735929	0.0662021622740412	0.000340392549034963	-0.00963573023894112	0.0701883090778666	-0.0191426435113376	0.0142695388859645	-0.0200891891056105	0.00140767044828278	-0.00267206091078271	-0.0196470644606294	-0.0346082970248873	-0.0332743905860537	-0.0275779172267666	-0.0448024053607586	-0.0236753068114405	-0.0102459279097527	-0.0105828646651264	0.0566958435570103	0.0280463068504474	0.0165038445219188	-0.0135509097628227	0.0275091277272227	-0.00286990885777044	-0.0272916493605145	0.0260065953846292	-0.000843398940980021	-0.0400173460287602	0.00875109681130979	-0.0413758055692401	-0.00749276336033466	0.00698849798242863	0.0298116283348636	-0.022788688892315	-0.00355773212355707	-0.0322894626640941	-0.0485378793858643	0.0194272539882634	-0.00437538466986473	0.0236093066187073	0.0172332312435226	0.0516470301072515	0.0380851932140772	-0.0207590195499077	-0.0185505893521756	-0.0674636982373986	0.00117611221118595	0.000484264252604097	-0.0242351338138171	-0.0616105877438372	-0.00514657936862623	-0.00578386573567082	0.00590646983141249	0.00688930875508815	0.0169718318853877	0.0444302861474025	0.0148020729209538	0.0163947515294046	0.0656507035044052	-0.00197987374268258	-0.0498020669208532	0.000340255109448487	-0.00338683261931991	-0.112544900855017	0.00656272259565636	-0.0688675883928395	0.0542306362534419	-0.00542549178781855	-0.045781858510825	-0.0128102973451279	-0.0270927228895986	0.00596251359872353	0.0135494472191066	0.0736149894173323	0.0157369327375979	-0.0489667288576961	-0.00913501472145301	0.0241026710964904	0.058332211628999	-0.038305321142739	0.0150476525410994	0.0103340857371274	0.0128603312189786	-0.0848646410721305	-0.0244539571603513	-0.0257149368051116	-0.0134769340205879	0.0222097390350565	-0.0442541732261234	-0.0224324111041027	0.0296642098894097
AB547651	0.0240798060531718	1	0.0663463428553407	0.0312709302285359	-0.023804031928957	-0.0317660412431086	-0.0389988338750964	0.0473230687743384	-0.0806061902844188	0.0353524608494107	0.00183576859092501	0.0236062674694874	0.0278834297404993	0.00974679033285564	0.0100864271358695	0.0177737805097511	-0.0480938366791877	0.0174140046464945	0.0672321447952993	-0.0311454390019968	0.00433028838594448	-0.0322491765328794	0.00975403481106724	-0.038977867177529	0.0191117942852057	-0.0282129316265935	-0.091742315566153	-0.0314532447155829	0.0324662641186692	-0.10761154530321	-0.020520847395474	-0.00476636580258049	0.0160379131117056	-0.0600643649297582	-0.0495943220554274	0.0756605574014235	0.0438274691087486	0.0620525966629769	0.0232713504251851	-0.0423365918088839	0.0547724346893787	-0.0500655277900026	0.0359996613446126	-0.039094586211602	0.0379171347687462	0.0280263403807485	0.128206828507652	-0.0668921240761068	-0.00270418489887869	0.0738811759833279	0.0375389976875218	-0.000541216444091927	-0.00269764806450307	-0.0401288599302829	0.143993790430208	-0.0237507265245197	-0.0370648120597083	-0.0398712800071964	-0.038530990141293	-0.0441933913733633	0.000762105908597717	0.00435404251870756	-0.00660271250319017	0.0555444721865269	-0.0383764036335026	0.0131537884147991	-0.000864309833807503	-0.0502663847324378	-0.0206495886222538	-0.0475954316010425	0.037747417512898	-0.0871899643707949	-0.0805853560329103	0.0135740542097013	-0.0222575353958575	0.0204991455773714	-0.00121859323208435	0.00354904815760467	0.0165059684294584	-0.0338928319664981	-0.0967028923075401	-0.00532535453770098	-0.00990632290504904	-0.060377749246292	-0.0445128343818641	0.020143562961726	-0.0397076273205461	-0.00920347503347422	-0.0299316468849114	-0.0314315997478641	0.0217794748839153	0.0486040002126972	0.0109031002456567	-0.0227173379269718	-0.0622361390810432	-0.0481251895051763	-0.00554259483716746	0.0116757285434187	0.032826969981613	0.0171676873687996	0.0758707031246665	0.0503265799179793	-0.0251613149720641	0.0330850750418372	0.00919288149007683	-0.0151316693868704	0.0258209592713617	-0.0618799912067957	0.0382435073727764	-0.0298516024256236	-0.0150068078156602	0.0195683032266	0.0195980093473431	0.0950169983195519	0.00894028388043304	-0.0268302604245301	-0.0264003779865455	-0.00146104243943648	-0.0016574769589184	0.0149284191467931	-0.0671445412321728	0.0398192773512769	0.0207075061012652	-0.00558867822321136	0.00823042481236993	0.00857970657279396	-0.0645401016282279	0.0319056503790642	-0.0231034034562721	0.0180167227489174	-0.00726053035050335	0.0238392664984777	-0.0436562860028808	0.0223753684745632	-0.017613067749935	0.0827505219412904	0.0481870223967967	0.0580269479890901	-0.0582777207002795	0.0182114025924159	0.0157325326370854	0.0049906241410522	0.0296814163799893	0.0174835268782677	-0.0595444696038819	0.000485666819990042	-0.0128220895641149	0.0808802060395546	0.00756045559638177	0.118959880523757	-0.0442059954041282	-0.0282452703861718	0.102532351532505	-0.00215468776821513	0.142296353635537	-0.0490624812354821	0.0121661238848938	0.0305998840749534	-0.012123938643323	-0.00611942358116508	0.00520909562989165	0.00468234049229938	-0.00415287275364008	0.00519375468095807	0.00675538098499965	-0.0353236877397857	0.128637837747226	-0.0084729593893428	0.050356543780838	0.0488319458637316	-0.0392899649255462	-0.0575010341769805	-0.0610755547347948	0.049441707115319	-0.00823288596711934	0.0203791382208165	0.00344642854860467	0.0344431240268938	0.0655583934355943	-0.0205429632509969
AB916501	0.0108755263270848	0.0663463428553407	1	-0.0259219026046066	0.0544202809894194	0.0563070982114171	-0.00114219938605517	-0.000134576349020422	-0.0289714479833075	-0.0180234852608162	0.00706935544531878	-0.00167210680327671	-0.0404649482556901	-0.01407096626623	-0.0034232738177681	-0.000711940368981067	-0.046531230842377	0.0220376122889162	0.0298359802087809	0.0406764587370355	-0.0275025481363837	0.04056242590807	0.00464628320949105	0.0122548257378432	-0.0453508275376412	0.0249971136288398	0.0338303865679258	-0.0320039510987337	0.0244300020232887	-0.0445508134639507	0.0194708757925978	0.0530335890277992	0.00124567055953099	-0.0233248199932117	-0.0145504383745833	0.0383376036921716	-0.022575396718184	-0.0674267897804511	0.0062539554675784	-0.0138085481139053	-0.0521665956150188	-0.00173296485714946	0.0724827205756838	-0.0232661448828223	-0.0209505701977316	0.0252491260448503	0.0718157706464623	-0.0128983946586997	-0.015067814673869	0.0152080365943928	-0.016066441442193	0.0499352530072844	-0.0476601930120972	-0.00888874573273607	0.0111372300865858	0.00489759456673802	0.00327718784983793	0.00032753110206526	-0.0277521256682427	0.00773335194972459	-0.0814130820779091	0.0432073435864404	-0.0713951526059236	-0.00827486382045395	0.0153774465056066	-0.00660649022088262	-0.0330232494280158	-0.0249336119997821	0.0817232982085917	-0.0234882885726211	-0.0284929662733842	-0.0643169153514644	-0.0341639861330761	-0.0359283765615688	-0.013281957909955	-0.017275880865223	-0.00418257230823134	-0.0569782858383315	0.0510765914415168	-0.0284557234549836	-0.0204374621463722	-0.0159146387093373	0.0280751946141628	-0.033343842018866	-0.00235024591683274	0.000693266043922444	0.00357420747135751	0.00641578024927396	0.00242904910919168	-0.0623079651002927	-0.0527602725885967	0.0742648759852409	-0.0739309654930877	-0.0155412464027552	0.0150610751422461	-0.0657346758868026	0.0075173221886358	0.00536180601488846	-0.023262234207932	0.0433053018800994	0.015266295595214	-0.0155187157143971	-0.0107924494665014	0.00709864300121881	0.00522368941269596	0.0026829913960947	-0.015245419548399	0.0251282579154009	0.0476415135103228	0.00210665939198807	-0.0304726998093079	-0.0351183632037884	0.0081613648647826	0.0845779286464539	-0.0705417240471444	-0.0174172105408813	0.0184227424456887	0.0316872427912318	0.0190602608745328	0.00345562415681118	-0.0175831527089709	0.073024052635683	0.0788594986129287	0.00524375987674355	-0.0155583743413056	0.0309541418132918	-0.0356488460568925	-0.0228173846028253	0.0253318554556206	0.0260740106055895	0.0330709126089247	-0.00806929805107069	0.0378617931562154	0.0183496870190087	0.0651036224676783	-0.0182645250503584	0.00240058843816368	0.0475757727703007	0.0284876074405299	0.0114959918409118	0.011275973145788	-0.0525991055021847	-0.0351762163900606	0.0223388137631451	-0.0620629147847834	-0.0169931391710102	-0.0311859299723744	-0.0130715141039614	0.0353960166944468	0.0584849433305381	-0.0331576672681271	0.0130048777479794	0.0299014818835683	0.0351616097470646	0.0208132253079066	-0.00982756694573943	0.00503558194624657	0.0170014312735058	0.0657424209300929	-0.000222204725116044	-0.0445708114725897	-0.00948544521780103	0.00930058404055352	-0.0530098622458924	-0.0287056793646565	-0.0275009384545967	0.0218240071410654	0.028375680776635	-0.0479158284797189	-0.0522382354445941	0.0223801574588821	-0.0401843450569808	-0.00330673645294975	0.00763972681426013	-0.032471672908035	-0.0141231808766303	0.059462605343587	-0.00894982848055625	0.0470263818414925	0.0268711120152409
AJ270490	-0.0617918308783255	0.0312709302285359	-0.0259219026046066	1	0.0344797046933971	-0.0118928463448913	-0.00258871462284555	0.0374512723367888	-0.0456170546893353	0.0156841347415299	-0.0327783029755107	-0.0510071241526162	0.0122759584698975	0.0048783062197195	0.0113595475553355	0.102036109636743	-0.0425052697653308	0.0125911006683544	-0.0302143305194368	-0.0204126732395387	-0.0205498411193715	-0.00219912237743309	0.0574279886573436	0.00987475829296955	0.00374102036728498	0.0137853377341459	-0.0492245921397292	-0.0155485485822714	0.0598571890097847	-0.0164191353718443	0.0388034060964338	-0.00485893316246853	-0.0495145509965813	0.0319371163255068	-0.0184740594393736	-0.0132804949702878	-0.012770098336268	0.000198820368851771	-0.0146148608522115	-0.0930079390411345	0.00445264838848557	-0.00651341374729361	0.0691668748347728	-0.0633692750739061	-0.00599176939890687	0.102599302453862	-0.00707170712362768	-0.0350957085428135	-0.0300581882510503	0.0360604574407632	0.00302167460641043	0.0428714212816246	-0.00304708858573447	0.00905656351284528	-0.00481885355442225	-0.0433825146657974	-0.0465679628391285	0.0369528352288736	0.0414321035074161	-0.0321171239635473	0.0254092061731247	-0.0158313303825786	-0.0459015179553934	-0.000772528956417091	0.0148009484156623	-0.0427991848966874	0.0706353836164148	-0.0127385932789046	0.0190822885724	-0.0440081705796178	0.0149676673428876	-0.00164837571029053	-0.0175555596158066	0.02603496872192	-0.0103661345924554	-0.0346030292711622	0.0326173056664324	-0.0233627411790264	-0.00839856573675637	-0.0203099626829668	-0.0191883626606512	0.0124936488045348	-0.0106223272671806	0.0273697870358545	0.0386457252501856	0.0167055846653157	-0.0538818478012566	0.0367657681714443	-0.0117082878946884	0.0466650471247834	-0.0280889616925595	-0.0170339924945763	0.0298990278665126	0.0238574123081929	0.000214590019790008	0.0300505361677086	-0.0192570302574819	-0.0223345113510514	0.00747499275911777	0.0199415366028834	0.0217159569689863	0.0227683342776399	-0.0267774800649972	-0.00381350420989369	-0.0106240605777895	0.0286556905015973	-0.00180529020215849	0.042410801047974	0.049312664822956	0.0149704490305477	0.0315212323246179	0.0171625403775719	-0.020921447182871	-0.00908191620762737	-0.0208702983385974	-0.00919288533819556	0.0115958286507795	0.0176914615951866	0.0025349219717284	0.0127445744928948	-0.0189018213090908	0.0397436876641702	-0.00164131503715691	0.0977460708520563	0.00825195112665057	0.00013840987643809	0.0523320880629333	-0.0212896079212202	-0.0282561937275278	-0.00466949714395468	0.0368806032039761	-0.00295128266943987	-0.0205929128649949	-0.0709258709719286	-0.00497243106971385	-0.00666007622167934	0.053046133054764	0.030197201291826	0.0327641354527968	0.0297563889853128	0.00441246062371573	-0.038236865243194	-0.0287982406499484	0.0252412266860005	0.0216827350973843	0.0231671755181746	-0.0159586020350438	0.00252046747618575	0.00426192265380809	-0.024593046804017	-0.045886185141052	8.76194445943693e-05	-0.00807903297364279	-0.00810734007310247	-0.0549123778844991	-0.0228959693299255	0.0507534336037548	0.016338641939415	-0.0360382952201539	0.0325263729578139	-0.0240465281742074	0.0492695710350711	0.0260417324127934	-0.0115177341182424	0.0552802630226292	-0.0410723559384516	0.0629861808801093	0.0241987859022973	-0.0229885089185124	0.0150575848549895	-0.00707286640246223	0.0311651159049125	-0.0411797235000366	0.0390682962981105	-0.00464536083357016	0.0664760969057921	-0.0333026267496264	0.000230474948922604	-0.0464687161640325	0.0141247361107578
AJ867049	-0.0134900035987332	-0.023804031928957	0.0544202809894194	0.0344797046933971	1	-0.0536901345530726	0.0284727609753795	-0.00673236140499164	0.034885600370208	0.00655658073885996	-0.0504857838009198	-0.011416913387485	-0.00441766384428005	0.0376531674052502	-0.0714064606487815	-0.0151191577321598	-0.0788819491440326	0.00632863871116419	0.0771633929949358	0.0316836391397895	-0.00955624124920474	0.00146138090765953	-0.0161893088513267	-0.00249476572356493	0.011787746753455	-0.0396687250521956	-0.0142947014663445	-0.0457511605220955	0.00237872518574606	0.0605135585605163	-0.0360789220137495	-0.0618482068901757	0.0392690809163892	0.0451949645648051	-0.0175735866358051	-0.0496413632073636	0.03937607054007	-0.0470291495777852	-0.00777122021643458	-0.0333620092111478	-0.0298898028136371	-0.0250840535730408	-0.00724862326790603	0.0177838962950097	-0.0248784598499253	-0.0579233523369895	-0.0114321363468666	-0.000626361851620145	0.0476218318810344	0.0636211322301025	-0.0309039242088219	0.0221351592024742	0.0727771640737183	-0.048766536584031	-0.033453434323776	0.00921506947489958	0.0409257932486413	0.0301658383806576	0.00852183042052956	-0.0533472805111961	-0.041108227125196	0.0242721376525361	0.00337228137841805	-0.0166907544564786	0.0129397818538788	0.00427847343259541	0.0157868880558965	0.0286328639890993	0.0423954634256985	0.00666281962604839	0.0389211606268049	-0.0164420727626462	-0.036199468502308	0.0570500121883308	-0.0120852492352534	-0.0588110637001883	0.00423403322115189	-0.0336959603972253	-0.0219448320573105	-0.0124120710166157	-0.00301870589693354	-0.00701733373006628	0.0533637707282449	-0.0876573228877261	-0.0581752656445917	0.00252352889142769	-0.0249609486706404	0.0513025811237343	0.00813869574791429	0.00889899368105357	-0.0295065888538507	-0.0396697484604432	0.0097024741389278	0.0327312665051105	-0.0273379927508133	-0.00925698437861703	-0.0250734091075053	-0.0115487410186201	0.0104849987417098	0.0122409655849044	0.062222451371961	0.010116496680032	0.00852443292334633	-0.0141534073539153	-0.0585419256009139	-0.063715615591288	0.0152083354152394	-0.00438644257842006	-0.0171574556375954	-0.0534949402716979	0.00340796174563611	0.036072812161941	0.00704658283078081	0.00700334346687883	-0.0236724453191092	-0.00441730751491455	0.0115224798518399	0.00879659307223798	-0.017236317035317	0.0186048972309846	0.0300742259268926	0.0281159391833214	0.00388323181624928	0.012418760213179	0.0184605938359929	-0.0362413323864558	0.0320374707901951	-0.0126323224525968	0.021760130136415	-0.0375298085640324	0.0199407565386319	-0.0567275477413236	-0.0423933760828275	-0.00809320827003373	0.0339290708882554	0.0588471467061278	0.0223240707714942	-0.019454288966097	0.00730012307133666	0.0548203592944981	-0.0217258685410328	0.0382517401948418	-0.0257303532473665	0.00563783894724429	-0.032472361579922	-0.021152881482618	-0.0592749458055484	0.00898077514571373	0.0289553701547532	0.0329791971572718	0.00497453081335865	-0.00568062347746991	-0.0370578513682191	0.0188869999595606	0.0166681783953843	0.0351009715050529	0.0612021014238584	-0.0486724557586493	0.0142505788298617	0.0308753575329538	-0.0415507801963763	0.00117332280623746	-0.0532259545854114	0.0128439450023584	-0.00605248591956311	0.0624306734836362	-0.042686222632922	-0.0288233921936698	0.0468961205205704	0.00153950805637502	-0.0514462820744779	-0.0127044950921581	-0.0155299493890857	0.0418184776654401	-0.0536186429311658	0.0303098164126765	0.0877338922088083	-0.038325119616885	-0.0405717271271364	0.00148034770588996
