"X"	"SRR6445021"	"SRR6444474"	"SRR6444748"	"SRR6444794"	"SRR6444229"	"SRR6444930"	"SRR6444968"	"SRR6444221"	"SRR6444211"	"SRR6444950"	"SRR6444060"	"SRR6443851"	"SRR6443969"	"SRR6444780"	"SRR6443901"	"SRR6444432"	"SRR6444719"	"SRR6444944"	"SRR6444359"	"SRR6444214"	"SRR6444498"	"SRR6443922"	"SRR6444220"	"SRR6443967"	"SRR6444166"	"SRR6444170"	"SRR6444514"	"SRR6444595"	"SRR6445004"	"SRR6444133"	"SRR6444616"	"SRR6444926"	"SRR6444496"	"SRR6444941"	"SRR6443870"	"SRR6444606"	"SRR6443913"	"SRR6444901"	"SRR6444398"	"SRR6444063"	"SRR6444012"	"SRR6443855"	"SRR6444187"	"SRR6444663"	"SRR6443911"	"SRR6444258"	"SRR6444541"	"SRR6444411"	"SRR6444417"	"SRR6444584"	"SRR6444896"	"SRR6444997"	"SRR6444005"	"SRR6444096"	"SRR6444803"	"SRR6444662"	"SRR6444975"	"SRR6444833"	"SRR6444629"	"SRR6444610"	"SRR6443894"	"SRR6444837"	"SRR6444325"	"SRR6443890"	"SRR6444866"	"SRR6444197"	"SRR6444879"	"SRR6444847"	"SRR6444335"	"SRR6444611"	"SRR6444385"	"SRR6444630"	"SRR6444007"	"SRR6444830"	"SRR6444114"	"SRR6444205"	"SRR6444757"	"SRR6444186"	"SRR6445009"	"SRR6444442"	"SRR6443952"	"SRR6444559"	"SRR6444793"	"SRR6444638"	"SRR6444644"	"SRR6444693"	"SRR6444280"	"SRR6443865"	"SRR6443876"	"SRR6444179"	"SRR6444979"	"SRR6445005"	"SRR6444038"	"SRR6444640"	"SRR6444933"	"SRR6444068"	"SRR6444873"	"SRR6444149"	"SRR6444400"	"SRR6444485"	"SRR6444087"	"SRR6443997"	"SRR6445023"	"SRR6444973"	"SRR6444760"	"SRR6443959"	"SRR6444562"	"SRR6444809"	"SRR6444590"	"SRR6444878"	"SRR6444399"	"SRR6444940"	"SRR6444894"	"SRR6444648"	"SRR6444261"	"SRR6444625"	"SRR6445011"	"SRR6444234"	"SRR6444199"	"SRR6444902"	"SRR6444032"	"SRR6444450"	"SRR6444787"	"SRR6444820"	"SRR6444017"	"SRR6445032"	"SRR6445000"	"SRR6444369"	"SRR6444163"	"SRR6445015"	"SRR6444364"	"SRR6444832"	"SRR6444200"	"SRR6444624"	"SRR6444658"	"SRR6444306"	"SRR6444272"	"SRR6444862"	"SRR6444343"	"SRR6443897"	"SRR6444673"	"SRR6444316"	"SRR6444785"	"SRR6444554"	"SRR6444993"	"SRR6444985"	"SRR6444526"	"SRR6444262"	"SRR6444128"	"SRR6444981"	"SRR6444043"	"SRR6444077"	"SRR6444271"	"SRR6443984"	"SRR6444387"	"SRR6444571"	"SRR6444284"	"SRR6444008"	"SRR6444545"	"SRR6444823"	"SRR6444566"	"SRR6444635"	"SRR6443839"	"SRR6444141"	"SRR6444863"	"SRR6444736"	"SRR6443871"	"SRR6444695"	"SRR6443958"	"SRR6444025"	"SRR6443915"	"SRR6444464"	"SRR6444370"	"SRR6444568"	"SRR6444802"	"SRR6444051"	"SRR6444824"	"SRR6444708"	"SRR6444449"	"SRR6444379"	"SRR6444395"	"SRR6444581"	"SRR6444945"	"SRR6444345"	"SRR6443836"	"SRR6444031"	"SRR6444999"	"SRR6444958"	"SRR6444776"	"SRR6444371"	"SRR6444637"	"SRR6444314"	"SRR6444056"	"SRR6444657"	"SRR6445001"	"SRR6443923"	"SRR6444530"	"SRR6444735"	"SRR6444374"	"SRR6444392"	"SRR6444522"	"SRR6444551"	"SRR6444127"	"SRR6444066"	"SRR6444792"	"SRR6444443"	"SRR6444535"	"SRR6444816"	"SRR6444414"	"SRR6444980"	"SRR6444041"	"SRR6444218"	"SRR6445020"	"SRR6444724"	"SRR6444447"	"SRR6444072"	"SRR6444797"	"SRR6444428"	"SRR6444323"	"SRR6444528"	"SRR6444702"	"SRR6444533"	"SRR6443844"	"SRR6444511"	"SRR6444294"	"SRR6443964"	"SRR6444059"	"SRR6444854"	"SRR6444460"	"SRR6444047"	"SRR6445035"	"SRR6445013"	"SRR6444572"	"SRR6444996"	"SRR6444768"	"SRR6444938"	"SRR6444265"	"SRR6444226"	"SRR6445022"	"SRR6444769"	"SRR6444868"	"SRR6444924"	"SRR6444676"	"SRR6444100"	"SRR6444752"	"SRR6444890"	"SRR6444567"	"SRR6444336"	"SRR6444014"	"SRR6444645"	"SRR6444459"	"SRR6444961"	"SRR6444578"	"SRR6444920"	"SRR6445033"	"SRR6444486"	"SRR6444476"	"SRR6444912"	"SRR6444976"	"SRR6444743"	"SRR6444544"	"SRR6444303"	"SRR6444104"	"SRR6444487"	"SRR6444517"	"SRR6444707"	"SRR6443945"	"SRR6444538"	"SRR6444725"	"SRR6444909"	"SRR6444152"	"SRR6444782"	"SRR6444249"	"SRR6444156"	"SRR6444730"	"SRR6444709"	"SRR6444472"	"SRR6444597"	"SRR6444962"	"SRR6444737"	"SRR6444628"	"SRR6444465"	"SRR6444037"	"SRR6444273"	"SRR6444717"	"SRR6444850"	"SRR6444504"	"SRR6444836"	"SRR6444682"	"SRR6444951"	"SRR6444855"	"SRR6443840"	"SRR6444591"	"SRR6444053"	"SRR6443900"	"SRR6444970"	"SRR6444193"	"SRR6444457"	"SRR6443946"	"SRR6443902"	"SRR6444456"	"SRR6444324"	"SRR6445014"	"SRR6444910"	"SRR6444495"	"SRR6443961"	"SRR6444728"	"SRR6444184"	"SRR6443879"	"SRR6444377"	"SRR6444615"	"SRR6444295"	"SRR6444380"	"SRR6444264"	"SRR6444897"	"SRR6444254"	"SRR6444602"	"SRR6443941"	"SRR6443899"	"SRR6445017"	"SRR6444800"	"SRR6444092"	"SRR6444524"	"SRR6444250"	"SRR6443965"	"SRR6443845"	"SRR6444095"	"SRR6444918"	"SRR6444424"	"SRR6444592"	"SRR6444806"	"SRR6444674"	"SRR6444537"	"SRR6444407"	"SRR6444453"	"SRR6444987"	"SRR6443891"	"SRR6444986"	"SRR6443951"	"SRR6444204"	"SRR6444733"	"SRR6444190"	"SRR6443875"	"SRR6444351"	"SRR6444995"	"SRR6444233"	"SRR6443971"	"SRR6444925"	"SRR6444180"	"SRR6444989"	"SRR6443873"	"SRR6445031"	"SRR6444183"	"SRR6444653"	"SRR6443932"	"SRR6443925"	"SRR6444409"	"SRR6444900"	"SRR6444415"	"SRR6443885"	"SRR6444352"	"SRR6444378"	"SRR6444560"	"SRR6444076"	"SRR6443981"	"SRR6444330"	"SRR6443888"	"SRR6444259"	"SRR6444988"	"SRR6444899"	"SRR6443848"	"SRR6443850"	"SRR6444688"	"SRR6444402"	"SRR6443857"	"SRR6444851"	"SRR6443903"	"SRR6444109"	"SRR6444135"	"SRR6444268"	"SRR6443994"	"SRR6444267"	"SRR6444898"	"SRR6444094"	"SRR6444922"	"SRR6444770"	"SRR6444593"	"SRR6444817"	"SRR6444501"	"SRR6444977"	"SRR6444401"	"SRR6444136"	"SRR6444714"	"SRR6444081"	"SRR6444455"	"SRR6444313"	"SRR6444223"	"SRR6444827"	"SRR6444813"	"SRR6444586"	"SRR6444601"	"SRR6444887"	"SRR6444189"	"SRR6443998"	"SRR6444305"	"SRR6444722"	"SRR6444843"	"SRR6444277"	"SRR6444177"	"SRR6444169"	"SRR6444001"	"SRR6444304"	"SRR6444916"	"SRR6444446"	"SRR6444715"	"SRR6443898"	"SRR6444481"	"SRR6444740"	"SRR6444799"	"SRR6443917"	"SRR6444867"	"SRR6444869"	"SRR6443881"	"SRR6443973"	"SRR6443929"	"SRR6444808"	"SRR6443895"	"SRR6444660"	"SRR6444607"	"SRR6444236"	"SRR6444942"	"SRR6444188"	"SRR6444162"	"SRR6444235"	"SRR6443874"	"SRR6444337"	"SRR6444176"	"SRR6444509"	"SRR6444054"	"SRR6444086"	"SRR6444746"	"SRR6445025"	"SRR6443927"	"SRR6444860"	"SRR6444182"	"SRR6444732"	"SRR6444058"	"SRR6444198"	"SRR6444178"	"SRR6444636"	"SRR6444452"	"SRR6444439"	"SRR6444057"	"SRR6444035"	"SRR6444570"	"SRR6444857"	"SRR6444373"	"SRR6444612"	"SRR6444347"	"SRR6443892"	"SRR6444953"	"SRR6444404"	"SRR6443955"	"SRR6444745"	"SRR6444117"	"SRR6443975"	"SRR6444256"	"SRR6444687"
"AB214328"	0	0	0	0	0	0	0.0442994643792034	0	0	0	0	1.95476651399972	1.65277168348691	2.55211460924766	4.43374714973397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54444383591653	1.31959893944473	1.13019688747365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179354324432045	0.143586470963625	0	0	0	0	0.0672564540328005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67338512142207	2.5041789893275	3.58217592592593	3.98534635879218	0.86597680307625	0.105714453515006	0.583100205601807	0.538764075211465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04391880327252	2.84098213137935	3.95200208686579	4.49557392640281	0	0	0	0	0	0	2.81911333093044	1.87722447951117	0.701446733888645	1.62919120114715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226776653343538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107275209674273	0.460182767624021	0.383490043462205	0	0	0.0252179551840911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0664283680764243	0.139082058414465	0.217718223239737	0.20670459661905	0	0	0	0	0	0	0	0	0.912466011294708	0.951605139408302	0.637983760413371	0.743901735770717	0.560224089635854	0.390004333381482	0.443732281523481	0.293477885578151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502223384776354	0.247723620782003	0.076631806707537	0.188188905815933	0	0	0	0	0.0404184498335711	0	0	0	0	0	0	0	0	0	0.125887959715853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0530401658710642	0.0430514895815395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442827393063169	0.211570039156246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391043652058048	0.392932862190813	0.523153423806071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AB222699"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36037896271104	1.18578927634046	0.927421024303399	0	0	0	0	0.0949893137022085	0	0	0.168789320239374	0	0.290267813133249	0.420565019961601	0.237700139032157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.784814747216645	0.980531476481455	0.62271524013614	0.788841636736223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18440420360798	0.752024681835711	2.51402112951611	2.14719438144707	0	0	0	0	0	0	0	0	0	0	0.977287123337255	0.797199030433612	0.803134182174339	0.431707918756681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236113570627472	0.311231393775372	0.186973180076628	1.11764295838465	1.43456801512985	0.864374403056351	0.921273031825796	0.60705988158585	0.767478708655179	1.05159798549302	1.17985217629346	1.35984908033328	0.937382827146607	0.387451568553931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388511169696129	0.370545908914645	0.584372217275156	0.459859703819174	2.67207104869107	0.436087077867709	2.35516007350808	3.61409161372686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35071015088729	1.08484005563282	1.50719367943797	0.732675698907126	0	0	0	0	0	0	0	0	0.115038694833717	0.192542674121524	0.144996309184857	0.680468254425927	0	0	0	0	0	0	0	0	0	0.199686645571565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59957884506358	1.49814279818407	0.912352185659241	1.58464753942618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221804330006268	0.118391596349234	0.264094193595716	0.110850455002449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6767145408725	1.15568463726024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202699362238592	0.151635868308104	0	0.938538939068522	1.16823546275503	0.851973684210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5041436157213	2.22122099571976	0	0	0
"AB266102"	0	0	0	0	0	0.114113379793781	0.269824010309694	0	0	0	0	0	0	0	0	0.117792567289004	0	0	0.164139777979353	0.121462407384914	0	0.120067900467851	0	0	0	0	0	0.0756551044269699	0.0713815066988799	0	0.354538765134792	0	0	0	0.453199589099039	0	0.363856882959369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0680700869784445	0	0.118623962040332	0	0.203810787752394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152390402948577	0	0.0859408570647291	0.0152098965727033	0	0.195274360476469	0	0	0.181072588805453	0.12116010803443	0.121872403286862	0	0	0.18001800180018	0.133101851851852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065961082961053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104062980725726	0.156207918125505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129591785874495	0.162034763822056	0.0701799157841011	0	0	0	0.042911877394636	0	0	0.128939828080229	0	0	0.0445632798573975	0.0443444933641633	0.0656994251300301	0	0	0	0	0	0	0	0	0.14140823093427	0	0.150555350396273	0	0	0.0144102601051949	0	0	0	0	0	0.260478332938669	0	0.0386313465783664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135089496791624	0	0	0.215358109771105	0.114289446185998	0.0670241286863271	0	0	0	0.129176499813688	0.116642906074688	0.0774739310691402	0.100173272687893	0	0	0	0	0	0	0	0.0624147576226912	0	0	0.0542208875542209	0.0957261107044316	0	0	0	0	0	0	0.0112225888267906	0	0	0.0387957790192427	0.029971181556196	0.0612135588032749	0	0.102689861292053	0	0	0	0	0	0	0.040016006402561	0	0.113398249722667	0.158823326312882	0.301043341993484	0.109016029393952	0.0816076711210854	0.28391167192429	0	0	0.0363451333866395	0	0.117557001476297	0.0477783086478739	0	0	0	0	0	0	0	0	0	0	0.0764117062734011	0	0	0	0.00726040658276863	0	0	0	0	0	0	0	0	0.165084605860504	0	0.129203876116284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0781433148394155	0.0779306417288613	0.0232594200651264	0	0	0	0	0	0	0.015907861665235	0	0	0	0	0	0	0	0	0	0.235902407497172	0.109499772988275	0.268481352508041	0	0.0443126427378396	0	0	0	0	0	0	0	0	0.0337528328270408	0.0150680213535388	0.0440156989326193	0.0412466809311438	0.0350631136044881	0.00787525594581824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166594048747982	0.126072231972907	0	0	0	0	0.114926016376957	0.120091269364717	0.125121084920891	0	0.119683079206262	0.107363900467349	0.154814954287747	0.0959193181506755	0.0600600600600601	0	0	0	0.07355320839095	0.0191122366094892	0	0.029884370474242	0	0	0.156720916214587	0.137291393355097	0	0	0	0	0	0	0.1470014700147	0.133921777507229	0.118860226798162	0.0805369127516778	0.0832688990661988	0.0368867576540022	0	0	0	0	0.117963898595562	0.147185944910403	0.0253721244925575	0.108858348074568	0.165611017490848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0297867270344335	0.00888711146659557	0.0540662311331381	0.054618693247764	0	0.0438126764677247
"AB547651"	0	0	0	0	0	1.97660675714227	3.0767991623374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07456661125623	0	0	0.711984041736995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177126717411078	0.084341554211261	0.057939525620134	0	0.0317699853063818	0	0	0.700525394045534	0.512946524556931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56515285295661	5.41199414919551	8.54068340570134	10.6406058125256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699839037021485	0.45004500450045	0.625	0.727131438721137	0.11254572169944	0.0352381511716685	0.0640399069736088	0.091589892785949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.425084559831794	0.610266253260495	1.49105649573376	0	0.0139547864917667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76340198082063	4.89105528475607	1.91642711327751	0	0	0	0	0	0	0	0	6.81083199947735	3.43076360979174	3.03696231716982	0	0	0	0	0	0	0	0	0	0	0	11.3593265806392	14.8002929897884	11.3479519145147	10.7443491816056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576458674145049	0.498063087991146	0.383927402818376	0.293580526595622	0	0	0	0	0	0	0	0	0.518773922120647	0.686138154844692	0.85628352748412	0.581228766730793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166500166500166	0	0	0	0.834177154154009	0.53383847081109	0.271430143417819	0.278415096285221	0.837618824996104	0.596550637895732	0.664842965476644	0.750309679702707	0	0.0210866661980741	2.11942191515637	3.611047104908	0.717360114777618	0.655841195244275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2490024900249	0.228275757114594	0.600726011115037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036473055530227	0	0	0	0	0.299578225393196	0.183907095920982	0.992710531363898	0	0	0	0	0	0	0	0	0.339091053913202	0.398171361156172	0.28234835945867
"AJ270490"	0	0	0.452168044541927	0.309055320902442	0.201183889813131	0.220075803888006	0.37050461117152	0	0	0	0	0.075546531942018	0.0926332211983814	0.158702925280947	0.185795118655519	0.441722127333765	0.438009490205621	0.660641615136621	0.717031661699279	0.139681768492652	0.0562429696287964	0	0	0.0575898641839036	0	0.148463069811384	0	0	0	0	0	0	0.109712613903026	0	0.42902894434709	0.355792750722704	0.533656761673742	0.0913798355162961	0.232450023245002	0.382860439502806	0.088809946714032	0	0.0966514934214629	0.0663632916192643	0.10421067455288	0.264576844502495	0.371665937909926	0.305172830553541	0.100531380152233	0.311191251744998	0.358500814774579	0.532439361072767	0.0794249632659545	0.0200394108413213	0.113942695161604	0.110609272744032	0.0798599379549713	0.0501598846322653	0	0	0	0	0	0	1.31598457888493	1.79447852760736	2.33671438051	1.49326408050641	0	0	0	0	0	0	0	0	0	0	0	0.0569093072585235	0.0409484689111546	0	0	0	0	0	0.192555315353628	0.506918755993972	0	0	0.138063760354782	0	0.0914541205162077	0	0.175746924428822	0	0.243744806573724	0.0334439875142447	0	0	0	0	0	0	0.185378678081499	0	0	0	0	0	0	0	0	0	0.028722793132061	0.189857991353764	0.392768266722634	0.0742496501699175	0.0811876594757597	0	0	0	0	0	0	0	0	0	0	0	0	0.284120083524458	0.398508805759095	0.443458980044346	0.61452922671739	0.0897821057356953	0.15106453288014	0	0	0.109784240360272	0.222907456254412	0	0	0	0	0.42530087774862	0.861836789657959	0.737838720208945	0.929199901323904	0	0.711438734839069	0.255667291631157	0.758972134880191	0.228076177443266	0	0.104826381305962	0	0	0	0	0.274248103117287	0.0984300408484669	0.317487314680954	0.357257362707828	0	0	0	0.269331016507385	0.545052786643752	0.133161702694305	0.245762177830991	0.0504322766570605	0.983202430774523	0.463539849474156	0.599037611705784	0.468929437284675	0	0.507644176849064	0.911141181777176	1.18007662835249	0.762134907172898	0.364407952396328	0.587392550143267	0.176320197478621	0	0	0	0	0	0.137482814648169	0.274965629296338	0	0.123149339098547	0	0	0	0.750926467719914	0.300261096605744	0.542567394824305	0	0	0	0	0.0809639472305567	0	0.0519646640284607	0	0	0	0	0.134925453686838	0.17520805957074	0.160807778608826	0	0	0	0	0.12392213559147	0.422132291375942	0.227294709352935	0.094227788078665	0.125924759955926	0.128388017118402	0.196013289036545	0	0	0	0	0	0.10722933241093	0	0	0	0.274479765096387	0.424690634839277	0.201647750187244	0.588440246215787	0.213638057384176	0.186998944659421	0	0.102880658436214	0.147447851164404	0.09004329004329	0.360926766794737	0.280266991186341	0	0	0.510448933292614	0.515499664809635	0.111805871878753	0.11008712609694	0.0750750750750751	0.0985415845486795	0.116781501810113	0	0.126180016824002	0	0.243570682946889	0.185442744552619	0.173950126815254	0.2271703982645	0	0.205617628801986	0	0	0	0	0	0	0	0	0	0	0.416166466586635	0.570561895132168	0.268704548255886	0.524807513033871	0.169079137284012	0	0	0	0	0	0.0629982312035085	0	0.174968560336814	0.0806258958432872	0	0.267374422490907	0.479078229229836	0.197362895775594	0	0	0	0	0	0	0	0	0	0	0	0	0.145960333132996	0	0.294637595757219	0	0.157505755017972	0.14621409921671	0.489997570259982	0.82955014444903	0.899065503343815	0.790423712711381	0	0	0	0	0.123618797664556	0	0	0.174573055028463	0.261579686104377	0.131166654521606	0.138855638017716	0.202142712755205	0	0	0	0	0.12023084321898	0.205620287868403	0	0.136018833376929	0.140599892876272	0.0901550667147494	0.247931415598769	0	0	0	0	0	0	0	0	0	0	0	0.0301443159124308	0.200688073394495	0.410252402906931	0.239786589934958	0.116297100325632	0.311832550192226	0	0	0	0	0.182198895929078	0	0	0.0592870729478027	0.0653461302838473	0.150971881487073	0.055869042963294	0	0.0528056474250299	0	0.149012790264498	0.465341735336888	0.205645915124322	0.281772508572796	0.532827269077771	0	0.0934201102357301	0	0	0	0.0437062937062937	0.0627540858366757	0	0.327868852459016	0.216982496745263	0.129154468744619	0.102703297509445	0.152097135933593	0.459716378369955	0.608363521814459	0.398213234530282	0.923730313218899	0	0	0	0	0.0647030691760205	0.161329919685757	0.990600551584398	0.619523851668289	0.505881385210167	0.643919769077048	0	0	0.576671707204552	0.123600227424418	0.184851217312895	0.331366450600238	0.195327363587935	0.773385180384532	0.235598333572763	0.176133861734919	0	0	0.86411183186921	0.628394593911835	0.702943576225444	0.150730357093919	0.196996996996997	0.0791021901418895	0	0	0	0	0	0.0873543136939381	0	0.124804992199688	0.433996383363472	0.167800591878451	0	0	0	0	0	0	0.561005610056101	0.74874448333587	0.648912589546725	0.192800488102502	0.0475822280378279	0	0	0	0.0619932055446723	0.234031392486785	0.349440227915155	0.399504707613952	0	0	0	0	0.109419166590681	0.18578727357176	0.0356446936932655	0	0	0	0	0	0.208449138410228	0.915968256322777	0.136243038458781	0	0	0	0	0	0.505222912541817	0.156319126972423	0.172816668289358
