	AB214328	AB222699	AB266102	AJ270490	AJ305238	AJ867049	AY126616	EF108443	G000332875	G000431455	G000434535	G000469345	G000598965	G000779535	G003150645	G003481825	G900539055	G900544175	G900545585	G900551515	G902167945	G902363025	G902387315	GB-GCA-000468795.1-AWPJ01000352.1	GB-GCA-000980335.1-LARC01000083.1	GB-GCA-000980385.1-LARF01000116.1	GB-GCA-000980425.1-LARJ01000052.1	GB-GCA-000980425.1-LARJ01000055.1	GB-GCA-000980475.1-LARM01000062.1	GB-GCA-003471845.1-QRKF01000046.1	GB-GCA-003482275.1-QUMI01000015.1	GB-GCA-008669045.1-RQAJ01000001.1	GB-GCA-008673455.1-RPUK01000107.1	GB-GCA-008680325.1-NALL01000016.1	GB-GCA-013303885.1-JAAISE010000123.1	GB-GCA-014868765.1-WHEU01000011.1	GB-GCA-015555245.1-JADNKD010000034.1	GB-GCA-016742415.1-JAEPEL010000544.1	GB-GCA-018326525.1-BJIB01000024.1	GB-GCA-018376935.1-JAHAAJ010000118.1	GB-GCA-900066055.1-FMEF01000035.1	GB-GCA-900066795.1-FMGD01000054.1	GB-GCA-900112995.1-FONU01000001.1	GB-GCA-900542515.1-UQOA01000002.1	GB-GCA-900545115.1-UQXN01000021.1	GB-GCA-900756345.1-CAAEJT010000082.1	GB-GCA-900762515.1-CAAFHA010000156.1	GB-GCA-900767615.1-CAAFZU010000193.1	GB-GCA-905205225.1-CAJLCQ010000084.1	GB-GCA-905211175.1-CAJLZT010000005.1	GB-GCA-905212915.1-CAJMGJ010000030.1	KY978733	L76596	LC371917	LC468799	LC522510	MJ005-barcode33-umi70860bins-ubs-3	MJ005-barcode41-umi73083bins-ubs-3	MJ006-1-barcode28-umi157746bins-ubs-3	MJ006-1-barcode31-umi166219bins-ubs-3	MJ006-1-barcode33-umi150609bins-ubs-3	MJ006-1-barcode34-umi121582bins-ubs-4	MJ006-1-barcode35-umi150744bins-ubs-3	MJ006-1-barcode37-umi157705bins-ubs-3	MJ006-1-barcode37-umi190318bins-ubs-3	MJ006-1-barcode37-umi230976bins-ubs-3	MJ006-1-barcode38-umi115514bins-ubs-4	MJ006-1-barcode38-umi157215bins-ubs-3	MJ006-1-barcode39-umi107659bins-ubs-4	MJ006-1-barcode39-umi116853bins-ubs-4	MJ006-1-barcode39-umi142106bins-ubs-3	MJ006-1-barcode39-umi145585bins-ubs-3	MJ006-1-barcode39-umi74248bins-ubs-5	MJ006-1-barcode40-umi126456bins-ubs-3	MJ006-1-barcode42-umi125821bins-ubs-3	MJ006-1-barcode42-umi174216bins-ubs-3	MJ006-1-barcode43-umi102651bins-ubs-4	MJ006-1-barcode43-umi124055bins-ubs-5	MJ006-1-barcode45-umi135865bins-ubs-3	MJ006-1-barcode46-umi18951bins-ubs-14	MJ006-1-barcode49-umi104059bins-ubs-5	MJ006-2-barcode51-umi115255bins-ubs-4	MJ006-2-barcode51-umi169896bins-ubs-4	MJ006-2-barcode52-umi11005bins-ubs-18	MJ006-2-barcode52-umi269442bins-ubs-3	MJ006-2-barcode53-umi105580bins-ubs-4	MJ006-2-barcode54-umi268101bins-ubs-3	MJ006-2-barcode58-umi188181bins-ubs-3	MJ006-2-barcode60-umi141800bins-ubs-3	MJ006-2-barcode60-umi189791bins-ubs-4	MJ006-2-barcode60-umi204079bins-ubs-3	MJ006-2-barcode61-umi190207bins-ubs-3	MJ006-2-barcode62-umi136306bins-ubs-4	MJ006-2-barcode62-umi163648bins-ubs-3	MJ006-2-barcode62-umi175727bins-ubs-3	MJ006-2-barcode65-umi108490bins-ubs-4	MJ006-2-barcode68-umi143926bins-ubs-3	MJ006-2-barcode69-umi107621bins-ubs-5	MJ006-2-barcode69-umi146592bins-ubs-4	MJ006-2-barcode69-umi156603bins-ubs-3	MJ006-2-barcode70-umi180588bins-ubs-3	MJ006-2-barcode71-umi159310bins-ubs-3	MJ006-2-barcode71-umi90879bins-ubs-5	MJ006-2-barcode73-umi180999bins-ubs-3	MJ006-2-barcode74-umi167704bins-ubs-3	MJ009-1-barcode40-umi125366bins-ubs-3	MJ009-1-barcode48-umi64870bins-ubs-5	MJ010-1-barcode30-umi76492bins-ubs-8	MJ020-1-barcode44-umi10522bins-ubs-36	MT500785	RS-GCF-000173435.1-NZ-ABXX02000010.1	RS-GCF-000178275.1-NZ-ADMO01000058.1	RS-GCF-000210015.1-NC-021022.1	RS-GCF-000273275.1-NZ-JH724268.1--2	RS-GCF-000469425.1-NZ-KI271465.1	RS-GCF-000702865.1-NZ-JNKM01000001.1	RS-GCF-001405735.1-NZ-CZBG01000049.1	RS-GCF-001406755.1-NZ-CZBX01000028.1	RS-GCF-001810545.1-NZ-KV801801.1	RS-GCF-002224675.1-NZ-NMPZ01000067.1	RS-GCF-002847925.1-NZ-PKHW01000010.1	RS-GCF-002885675.1-NZ-PJKZ01000003.1	RS-GCF-002959815.1-NZ-PPCZ01000008.1	RS-GCF-003436725.1-NZ-QSQN01000078.1	RS-GCF-003460985.1-NZ-QTWF01000009.1	RS-GCF-003461005.1-NZ-QTWG01000138.1	RS-GCF-003464105.1-NZ-QSDS01000060.1	RS-GCF-003467265.1-NZ-QSFX01000082.1	RS-GCF-003474085.1-NZ-QRNS01000091.1	RS-GCF-003477445.1-NZ-QUDH01000034.1	RS-GCF-003478905.1-NZ-QUFY01000092.1	RS-GCF-003480145.1-NZ-QUIO01000097.1	RS-GCF-003481765.1-NZ-QULR01000098.1	RS-GCF-003602705.1-NZ-QTLK01000079.1	RS-GCF-007556425.1-NZ-RWHY01000133.1	RS-GCF-008422885.1-NZ-VVKB01000025.1	RS-GCF-009495265.1-NZ-VZAJ01000021.1	RS-GCF-009663755.1-NZ-RDBS01000044.1	RS-GCF-009759525.1-NZ-WGGT01000066.1	RS-GCF-013293385.1-NZ-JAAKAA010000059.1	RS-GCF-013301605.1-NZ-JAAIOQ010000084.1	RS-GCF-013303585.1-NZ-JAAIRN010000118.1	RS-GCF-013304685.1-NZ-JAAITH010000167.1	RS-GCF-013305145.1-NZ-JAAWUT010000083.1	RS-GCF-014287955.1-NZ-JACOPD010000022.1	RS-GCF-015547935.1-NZ-JADMWC010000052.1	RS-GCF-015549505.1-NZ-JADMYZ010000028.1	RS-GCF-015554445.1-NZ-JADNIN010000006.1	RS-GCF-015667355.1-NZ-JADPDX010000086.1	RS-GCF-016803185.1-NZ-WBJP01000152.1	RS-GCF-016901815.1-NZ-JACSNR010000025.1	RS-GCF-017776345.1-NZ-JAFIQO010000082.1	RS-GCF-018619375.1-NZ-JAHHFT010000043.1	RS-GCF-018784285.1-NZ-WQOB01000007.1	RS-GCF-018784445.1-NZ-WQOH01000081.1	RS-GCF-018784645.1-NZ-WQOM01000090.1	RS-GCF-018784865.1-NZ-WQPA01000083.1	RS-GCF-018785965.1-NZ-WTXO01000164.1	RS-GCF-019052575.1-NZ-JAHQVA010000078.1	RS-GCF-019130915.1-NZ-JAHOLF010000125.1	RS-GCF-900108895.1-NZ-FOJH01000156.1	RS-GCF-900217715.1-NZ-OBMS01000001.1	RS-GCF-900291485.1-NZ-OLKO01000008.1
AB214328	1	-0.00471930454984742	-0.0114696124039389	-0.00176869163691576	-0.0182620012656105	-0.0146181898345885	0.0132181622221231	0.00931237651109887	-0.00725367240460017	-0.000120003348098613	-0.00282758204926523	0.0049762847056069	0.00994728582307266	-0.00718344521693342	-0.0102237696420252	0.00230333396373649	0.00805660871935334	-0.0123963538898962	0.00388618306001847	0.013788190597502	-0.00804132273481549	0.00680708347571746	0.0155912468739603	-0.0160218247940069	-0.00983445866961692	-0.00873059351314879	-0.00937830246508638	-0.000872513560211723	0.025320392508844	-0.0101699088079611	-0.0011757004179527	-0.0160770443543399	0.0213032299241952	0.0172182002913374	-0.00872848094043981	0.00168361825328115	-0.00555132571940223	0.00605236002842942	0.0105650322467523	0.00523886868989942	0.0265106671288931	0.00178410363796822	-0.023229148293234	0.0153877892065031	0.0313545980376225	-0.00494010998874675	-0.00657248265355347	0.00335506531974091	0.0100998589020022	0.00217340342055116	-0.00740564371522771	0.00696904241170615	0.00488699646093842	0.00565954974966989	-0.0043444786464284	-0.0155694648927975	-0.018308368077605	-0.00348039154349054	0.0231834671212309	0.0180621175815336	0.0154185409788376	0.00308104550166794	-0.0163100523491039	-0.0137505742334226	0.00598046114954157	0.00339723204689361	0.00859276093277115	0.00767745794575067	0.012401461765173	-0.00249225100945874	0.0143483322753529	0.00533931394036987	-0.00367882360483783	0.0101222314969464	2.16447481891327e-05	0.0134636375153828	0.0144425191632484	0.00232566719992221	0.0139147018664058	-0.0095937123186527	0.00633120214971025	-0.0109791808634466	-0.0193370478003343	0.00231656181902843	-0.000353037597158796	0.00215535605728783	-0.0022968245089497	-0.00457876360429204	0.00740361378684013	0.00165826411021727	-0.0120782152909764	-0.00572105274981011	-0.00679750856320036	0.0022648969634845	0.0182867740246582	-0.00155032381926084	0.0135454702301472	0.0110727691962167	-0.00370780016603269	-0.00518919166891509	0.00436038719314218	0.000114085869304904	-0.010267229622541	0.00487029772880308	0.00508626201565128	-0.0194787284246788	0.00687938841250747	0.0258808398402614	-0.00666203280305446	0.00534785982154321	0.00892596349445569	-0.00331711311209246	0.0148882160695175	0.0107617977532095	-0.00695106396229324	-0.0136944781519663	0.012860396153887	0.0142122035327466	-0.00699349769033428	-0.0320350883941546	0.000769006915849819	0.00668304183204365	-0.00138728871735003	0.0194165228556493	0.00960768171626482	0.00763026967998986	-0.010752269830235	-0.00362646147569815	-0.0118116647736218	-0.000357146860988137	-0.0105489884422343	-0.0176143048320536	-0.00734631443797228	-0.00639614751325032	0.0222430636966698	0.00500966940030638	-0.0122802214692126	0.0203288420233435	0.00819384628064436	0.0172598875455394	-0.0173940484779457	-0.000257524358464401	0.0125871931338415	-0.00745655843736726	0.00482380670761766	0.00173192241912473	-0.0150806381428568	0.00937136741413299	0.0123253177126704	-0.00612363098491897	-0.00619064560169282	-0.013182154922951	0.00634163272696381	0.00945194856390517	-0.00437052081250759	-0.0109174226234357	0.00794295942139347	-0.000480257842115552	0.0015305539236024	0.0293106740786589	0.0061721590736195	-0.00402542668434034	0.0295536394385254
AB222699	-0.00471930454984742	1	-0.0037987191925009	0.007579972832539	0.00938658603604959	0.00875029826963693	-0.00490982615372885	0.00235452289349223	-0.00864592874749176	0.0124717513039609	-0.00642512761394634	-0.0235402807357745	-0.00902364788698598	0.00987370309202565	0.0252912412018854	0.00264212217824941	-0.012089224057335	-0.00130273271728226	0.00969714117274113	-0.0239875383622272	-0.0237981018422815	-0.0112344548851383	-0.00668373190066061	-0.00412917109500871	0.0223529294618805	-0.00103619337878503	0.00365594366462008	0.0132579229342897	0.000536547520968481	-0.00273764458531679	0.0154721297521784	0.0144484341149716	-0.00239094223511602	-0.0430110496207875	0.00174107470989249	0.00867976163004643	0.0102185708379659	-0.00226107182413096	0.0113806752140711	-0.0222360886634458	-0.00215443320948334	0.00457241428463141	0.0176711097478964	-0.0315761033663241	-0.0103484721374629	-0.0123577095299227	-0.0131018868119461	-0.00258678953059679	0.018773089734227	-0.0102677645085372	0.0172448570148697	0.0220096628715132	-0.0078413501931759	0.00718202749124186	-0.00313749451495922	0.00508766101290999	0.00107040235924957	0.00738601614962311	-0.000482298626396763	-0.00746998323805555	0.00176377850434893	-0.00759042459841352	0.00621494800498425	0.00378319065934404	-0.0107208675165441	0.0136170538234115	0.0137550562588726	0.0169896260294141	0.00267209212163065	-0.0035119544960175	0.00224765404778233	-0.0140987234918385	0.0115710280441557	0.0203431356474836	0.00963523474223354	-0.0122271885361317	0.0132240946945351	-0.000809709782652277	-0.0178019521503239	0.0161041398980326	-0.00843379767671158	-0.000112062250256746	0.0135171920264162	0.00424251105311621	0.00246286247729465	0.00846346076934207	0.0186375638898292	0.00430690944620237	0.00494434692088005	0.00022155254837499	-0.0155577820215449	-0.0145718724575118	-0.0124521269594837	0.0089830678866114	0.0075115343359452	0.00365171656490876	1.09142721961836e-05	-0.0122114420873535	-0.00450348492494501	-0.00683764278177721	0.00680777467322551	-0.0138115075490134	-0.0052443005506249	0.0217340862842427	0.00687336926898656	-0.0076868039023576	0.0109623030876146	0.00284947401265067	-0.0135564127761366	0.00525393421794242	0.00184969322989417	-0.000278303460678588	0.009958748481176	0.0117112283885753	0.0137606883195529	0.00387182827235878	-0.0106913221677488	-0.0198471496003017	0.0076789262625026	0.0231401603097042	-0.0106506066708315	-0.00363389496640527	-0.00478494851018251	0.00412104045909031	0.00176004466617257	0.0140097506178404	0.00452863188638678	-0.00754587179877426	-0.0222856031320189	0.0158448496854871	0.0146396371249589	-0.0119479779978254	0.00131640088543182	0.0201286997892225	-0.00064652917429841	-0.0167130244176109	0.0026091492399049	-0.000963671477014709	-0.0102753059882732	-0.0134098603191404	0.0172582321607638	-0.00295851055808964	-0.00172787248502947	0.00616591472913412	-0.00723807813950747	-0.00264668073051571	0.000825277373917341	0.0173147927632245	0.0118089203901076	0.0273141585385949	0.00153187255131496	0.00448076255778448	-0.00264206287468796	0.00879389422512322	-0.00254000781224828	-0.00635191345354694	0.00596108368137182	-0.0115288172493789	0.0142313647380746	0.0301526514842611	-0.00574611037075107	-0.0147611773900534	0.00409133531753575
AB266102	-0.0114696124039389	-0.0037987191925009	1	0.0104883474538172	0.0278165773949982	-0.00798365570838844	-0.00657520054839939	-0.00542862485112856	-0.00106056310702005	0.0146555877831921	-0.0232263340702526	-0.00281430189501154	-0.00996734623722507	0.00401099049353752	0.00350073744767606	0.00414338481203134	0.00609479056391992	-0.0029724395501036	0.00743364298982857	0.00705538862281343	-0.00397272488694561	-0.00303318862380908	0.0148620821712532	0.0204612454512765	0.00559917985510624	0.00248945710754425	0.0139951887414524	0.0119813826996482	0.00648090258378265	-0.00150301138078426	-0.005243234182951	0.0113843261046171	0.000895307534076427	0.015801970184457	0.000405820663750303	0.00593764320940477	0.00753408468917512	0.00637197921563889	-0.00483134144902607	0.00625118092611595	-0.00576666365660441	0.0107802841888832	-0.0117937945327481	-0.00228460720675762	-0.00280076494336273	0.0204707724301532	-0.00741797577553628	0.00157310176611373	0.0182575907404726	0.00625963358000081	0.0191830709952455	-0.0203933399387907	-0.0030241279441591	-0.0152738131216778	-0.00696260118778699	-0.000266262328147351	-0.0139320492005814	0.0152996535651044	-0.00511809081598674	-0.00967931588793324	-0.0060873362128615	-0.00270628666224219	-0.00424982600278022	0.0119899124093604	-0.00512011902781323	-0.0176427174519518	0.0131287400024908	0.00208767084015442	0.0114702920613685	0.00170416466568756	0.0120923223001461	0.0102609494005258	0.00118108722169529	0.00627310199373812	0.00870246974888719	-0.00964833651048263	0.00543222631820158	-0.00557564367126615	-0.00547689941727769	0.00170726289035458	0.0124633280711468	0.00443288132826718	-0.00410063706505864	0.00244615518486769	0.00501465313585246	0.0034474453816411	0.000742173555018259	-0.00445528870203723	0.00330145254379048	-0.00315895567508706	0.0152176285315835	0.0165869326876073	0.00199130676202219	0.0112270432672942	0.00630792687645704	0.0150509672960492	0.0114993662010767	0.01668465079875	-0.00414168760379974	0.000642939514931033	-0.0119630674671186	-0.00590682265683759	-0.00614910693107003	-0.00680260321153879	-0.000631021220130716	0.0149638292602166	-0.00303002536402027	-0.00848000445767095	-0.00444399115398308	2.31905259020777e-05	0.00160694387805136	0.00867420716150347	0.0120787773715583	-0.00478434358723332	-0.00156412718365093	-0.0129102634832925	-0.00396324741211391	0.0161194259464338	-0.00113895088549151	0.0236439485344608	-0.00656045718389171	0.0170703970070406	0.00747514282674208	0.00912873014979428	0.0281087556006627	0.000672166796678932	0.00892988275213796	-0.0139141607136667	-0.00121549832412122	-0.0171015938075005	0.000794642768583381	0.0104048302434949	-0.00558397570672751	0.00228573766022797	0.00203802038033461	0.00412005830372365	0.024647061711141	-0.000837830344386976	-0.010897143717963	-0.0151299146351293	0.00224915452604069	0.00655759987492862	0.00603629271813768	0.00457016720664495	-0.00212167130594559	-0.0100880748833004	0.00461914710033968	-0.00193032435415033	-0.00897954485775563	0.0326772477680554	-0.00925488821529653	0.00952900095864697	-0.0165316959410306	-0.0190774502052838	-0.00561900951295137	0.00185370471286853	0.00724685464382428	-0.00191636990944004	-0.00506502300086413	0.0271828495338432	-0.00633876597095445	0.00119604613791895	0.0154807637470803
AJ270490	-0.00176869163691576	0.007579972832539	0.0104883474538172	1	0.00429890143015455	-0.00963495115096725	-0.0027067060326669	-0.00265200451907032	0.0166706397405387	-0.00245889779453718	0.00784531416720208	0.0141251385154795	-0.0022707013657346	-0.00963688981129972	0.0146534640546105	0.000224755899838859	0.001462352719924	-0.0126952740228044	0.03063174631207	-0.00237379163610246	0.00416065725161575	-0.0209993658353222	-0.0134671155342874	0.000681013895196582	-0.0064159150579851	-0.0178483034270583	0.0019363782698566	0.00601002582809488	0.0185458794172175	-0.000940497803930134	-0.00620707626284204	-0.0150914075278294	0.0126986578216151	-0.0147893457131814	0.0124518601715121	0.0134141917415042	0.00311100663089578	0.00821448470922134	-0.0149332053733965	0.00301259618269835	-0.0175817428925383	-0.00142835288907266	-0.00361597119283454	-0.0164175608190616	-7.56812003043186e-05	0.023532634522104	0.00308488443207568	0.00617539589122905	0.00112429084583527	-0.00737027170910527	0.0187392047122522	-0.00488024573725014	0.0039875537046532	-0.00955899802913663	-0.005711089788726	0.00704200417164321	0.0108725138647628	-0.00613572002494106	0.0126879237230835	-0.00714289196463883	0.00392692522537419	-0.00106522134371199	0.0173085609547765	-0.0170917700271634	-0.000803367173776712	-0.00632196381615941	0.0249555063940063	-0.00606621495307988	0.0135727778314614	-0.0127616956552952	0.0231377266450261	-0.0116295985984132	-0.00790471699151049	0.00775163629445561	-0.00217578869286829	0.0139510845777381	-0.0157994019314874	-0.00127736183403708	0.0004979887530925	0.00925998482037358	-0.00929796711901373	0.000234415538757646	-0.0109079437712472	0.00289316140645504	-0.0150402507255222	0.0171318096673753	-0.0226825391995008	0.00376990839925331	-0.00648991709031796	0.0101730396241949	0.0123836666642171	0.000113473717246865	-0.00782449137045291	0.015405506395322	0.0133984050664699	0.00349665165905468	-0.00851320466435082	0.00452759145550972	-0.00880000780048875	-0.0108370295695366	-0.0126081483652294	-0.00882090634059797	0.0043891063928461	-0.000324665411054939	-0.0132131798459964	0.00264291555348847	0.00439850571768584	-0.0107908211509337	0.00603251756217274	-0.000868463401950325	-2.48612480586064e-06	-0.0218916946626955	0.0151002176710887	-0.0190868525458726	0.0025177146405287	0.0184549601977773	-0.00428054540534444	0.0141882970088208	0.0037945704156121	0.0252185369068118	-0.0131464592550128	0.00561857378194118	-0.016939622564049	0.0064926959065189	0.0147577145984403	0.00452037467140622	0.0275088510795939	-0.0109989039871938	0.000411195193318325	-0.00735973578796008	0.00744352855159962	0.0280104067398213	-0.00542212477592947	-0.0152306125465119	-0.00882907840793615	-0.00194791752774169	0.0149763492210511	0.0181368835400744	-0.010978824334768	-0.00796846918566812	0.0192480112678182	-0.0110816376292305	0.030652104103884	0.0027857121094826	-0.0182937873828835	-0.00739459651243136	0.000916795853464075	-0.0298879803020711	0.0018824382425586	0.0386577114896197	0.0108595012598231	0.0216690525479647	0.000667012921962376	-0.00366813101243442	0.0134748334186374	0.00813588419105382	0.0198504379348228	-0.0040159457482504	-0.0106888837756529	0.0116361709021802	-0.018052718407158	0.0152980605294466	0.0280146928658948
AJ305238	-0.0182620012656105	0.00938658603604959	0.0278165773949982	0.00429890143015455	1	-0.00220929875835184	-0.00520696466978707	0.013192985050226	0.000183151793849349	0.00772053091132562	0.00779417588846229	0.000954199230077584	0.0137653977210861	0.0163033111065903	0.0176142510988976	0.00584096685282266	-0.00330872207899832	-0.0072495005245177	0.00689042660492688	0.00423732388823099	0.00108466692072036	0.0194407567606116	0.015640048525715	-0.00622648715828449	0.000148444339441949	-0.0131851112846359	-0.00939519185986285	-0.00709318075172477	-0.00803803227766765	-0.00530688072839544	-0.0165509138605624	0.0212513177311482	0.00138877917748734	-0.00397802962728061	-0.0172004372722965	-0.00737900946784105	-0.00708677491848726	0.000806748854836966	0.00255922948359394	-0.0052793482806123	-0.000496151704255052	-0.0127192298165989	-0.00578875059959059	0.0078692944033791	0.00266534788407423	0.0035951859047433	-0.00416746479624001	0.00380463015654188	-0.0156394312356091	-0.00418650234312376	-0.00273482175254375	-0.015634687383603	-0.0174793021644756	0.00586972595259276	-0.00801273548475761	-0.0101506335501744	-0.0100567565292765	0.0115278617762455	-0.0153739144605349	-0.00604588513013655	0.00953842040571154	0.00387115872825268	0.0118916338186308	0.00748611490566062	0.0020537377228814	0.010759360209128	0.00746378402853391	-0.0220929870550876	0.00802252448106587	-0.0058853827335613	-0.0102864603893829	0.00220047380680113	0.0247345981299931	-0.00340363867505679	-0.0128719690210071	0.0273543935414779	-0.000747658529121303	0.00198025761043222	0.0105629155777986	0.0213838145672242	-0.00114161819355552	0.0182627662735628	0.00465530891557762	-0.00735671867190906	0.00953555876930352	-0.00224671123586865	-0.00354588819460152	0.0225879056221482	0.0102307013418575	-0.00872195437891317	-0.00425298573812888	-0.0070729053903311	-0.0107322292714409	-0.0036333449629569	0.00587745461361474	0.0113537149693271	0.00764796125605593	-0.00676461517835186	0.0159857681656516	0.0100081149763438	0.0150027319337492	0.0024378486090657	-0.0167003551586558	-0.0136869426878154	0.0151252231595624	0.0228284413767285	-0.00585121841184691	0.00351194495479094	0.0152794848499187	0.010472100038916	0.0279741064996404	0.0165536645757472	0.00815737932305701	-0.000622599455147605	0.0118693973219181	0.0140803579220934	0.0198958856467093	-0.0275903386847418	-0.0120189692871686	0.0261510140426604	0.00581682996396689	0.0019538004635614	-0.00652402719920639	0.00280599406287944	-0.0114857704568245	0.024465613461421	-0.0250729116625373	-0.0121681811241312	0.01026632300003	0.00397192504063495	-0.00622943037117843	0.0134200121351389	-0.0063365218932241	0.0133547155624008	-7.38329297028685e-05	-0.00380240331143343	-0.003988871483785	0.0158133737998811	0.00806980235029518	-0.00879477443509328	-0.00934339475782429	0.0084281306664678	-0.0102052347185127	0.0126030960516753	0.0184590925134439	0.0170568783739502	0.0057238352722335	0.0191721880669548	0.00524692181766024	0.0147670129150372	-0.0087793978603421	0.00294906382320315	0.00108026930003158	-0.0185044075974793	-0.00616646869146007	-0.0144747937732637	0.000768858985425522	0.00522069481285218	-0.0116022473451266	0.00222056277765566	0.0105796110379104	0.0183114501013153	-0.004427779072185
AJ867049	-0.0146181898345885	0.00875029826963693	-0.00798365570838844	-0.00963495115096725	-0.00220929875835184	1	-0.0124310415089112	-0.00370925103517422	0.00118578453136879	0.0168376733143756	0.0258732288726049	-0.00980148464962865	0.025100457064686	0.00287924542603683	0.000690550126885461	0.00748361812119095	-0.00313673615864583	-0.0074232053505382	0.00738874441812275	0.0121899736208217	-0.0236633756972258	0.0128321503335573	0.00718130906150628	0.0221547854475584	0.0017000958872249	-0.00642269466615457	0.00194053874447088	-0.0103685733290678	0.0187139497338141	0.00523448840600858	0.00798830800177696	0.0379641400193259	-0.0149913930194268	0.00637631506143276	-0.00536990741052566	-0.0281665306692969	-0.0117463867644645	-0.000641446858822211	0.0133033088708995	0.0103116028877636	0.00518584863599296	-0.0210679498012171	-0.0116164592651167	0.0107594236221746	0.00692107726950313	0.0154884264210668	0.0165759205125406	-0.00886458565639256	-0.0020355298282516	0.00027354368496257	-0.000416508188248284	-0.00263887452308547	0.0107864508799877	-0.00115240737168671	0.00824434643750526	0.0125656146405556	-0.0169981605717871	-0.00483728419403702	-0.0165220593171844	-0.00743519332977383	0.00733264988365745	-0.00702950689082799	0.0121025623651845	-0.000878943023993837	0.000308750832590757	-0.000777913309185533	-0.0135198317284386	0.00200251254775003	-0.00771634727494239	0.00402044026288257	-0.0155460921274735	0.0106026554850313	0.00875970364695475	0.00501658016678834	-0.0122986124241964	-0.00909860107927412	0.0196548838649512	-0.000325043294827197	-0.00914276344428485	-0.0108554671041992	-0.0120001154078048	-0.0152122769584282	-0.00810820342554263	0.0189936239039415	-0.00145852820410745	0.00877960642043413	0.00287276356528327	0.00453623901081102	-0.0151765695118985	-0.0213956466317731	0.0150277207755198	0.00575463167247114	-0.00663115476222018	0.00589619757934691	-0.0207724707081923	-0.00369321212275874	0.0214159237160803	0.00138367030897693	0.0190102815516442	0.0139230921023556	0.0360575961409068	0.00549867344825801	-0.00139997954405785	0.00308853804455393	0.00235453050079766	0.0190066674926374	-0.00986505796769849	0.0129660958908923	0.00495593406478492	-0.0120597841478605	0.0149875763715195	0.00545973146479505	-0.0118237942251581	0.0339355440300099	0.0104386500921882	-0.000648771472466457	0.00127042062612391	-0.0250319520736373	-0.0296544635397491	0.0212639365677932	0.00363456721916327	0.00610745810243865	0.0069047379630657	0.00607604886806422	-0.0232001048926	0.00689576564850484	-0.0212983307213211	-0.00410943506029511	-0.0109661109571656	0.0107047608928424	0.00740295370792922	-0.00602603490906535	0.00369602952191086	0.0261167559156383	0.0210595163015897	0.0168866725037895	0.0021615512589629	0.00452863291705545	0.00935615484583481	-0.0208398997547865	0.00235598902969375	0.00602737099061007	-0.00637514448299537	0.00224793970667523	-0.0140387260360548	-4.49761506160974e-05	0.00488090975740264	0.0084161681447796	0.0142300996666375	0.0159460054564099	0.0206477562019807	-0.00756291517108101	0.009577255928088	0.00293812685991453	0.0166058833778549	0.0173466810768388	0.025583831728062	-0.0161012895061545	-0.0166341612588491	-0.0287828362718517	0.0158385557085477	0.0135010133480795	-0.008422691676407
