"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"1CMET2-PWY",6290.66307211712,-0.0206921015898141,0.0395521946421603,-0.523159379069133,0.601450772137674,0.997319419947935,FALSE,197.171943166495
"3-HYDROXYPHENYLACETATE-DEGRADATION-PWY",0.164418316679355,-0.309040644767672,0.223362959647305,-1.38358054198267,0.16804678283881,0.887938512259843,FALSE,197.746961748547
"4-HYDROXYMANDELATE-DEGRADATION-PWY",0.115292372975806,-0.014837375159343,0.122777145499416,-0.120848021828408,0.903934272505963,0.997319419947935,FALSE,197.495135455136
"AEROBACTINSYN-PWY",0.137002373600608,-0.157789501406638,0.183135976267609,-0.861597511436347,0.389952599162319,0.997319419947935,FALSE,197.74808731829
"ALLANTOINDEG-PWY",12.3411828615288,-0.00268584072872688,0.192917309387226,-0.0139222381716708,0.988906072609913,0.997319419947935,FALSE,197.513169186336
"ANAEROFRUCAT-PWY",5147.29565521274,0.0257991880668986,0.0451127922023625,0.571881872245262,0.568053151152081,0.997319419947935,FALSE,197.247391659295
"ANAGLYCOLYSIS-PWY",6954.67508173791,0.00705988704516293,0.0430830391399579,0.163866969139026,0.870003762225102,0.997319419947935,FALSE,197.122636547995
"ARG+POLYAMINE-SYN",1320.51135874151,0.0362115359418199,0.0683168058777715,0.530053117626832,0.596673803844047,0.997319419947935,FALSE,196.409146954936
"ARGDEG-PWY",1.97500276647808,-0.465838799897094,0.282157765851205,-1.6509869876938,0.100333295657295,0.776332612308884,FALSE,197.146085803824
"ARGININE-SYN4-PWY",5010.30759017925,0.049294201993589,0.0549505374934025,0.897064965006163,0.37077880057844,0.997319419947935,FALSE,197.072868957194
"ARGSYN-PWY",6390.22629870409,0.0328808856472457,0.0456142102637007,0.720847417003555,0.471857258811456,0.997319419947935,FALSE,197.155650246112
"ARGSYNBSUB-PWY",6458.92671284532,0.0307877292568054,0.0492735638358431,0.624832605154683,0.532803729633515,0.997319419947935,FALSE,197.062931084257
"ARO-PWY",7892.65121259271,-0.00365116973546764,0.0419766368917283,-0.0869809971886318,0.930774858621126,0.997319419947935,FALSE,197.234326861059
"ASPASN-PWY",3752.71408022289,-0.0532610992174502,0.0510339331849243,-1.04364088545666,0.297929949890668,0.997319419947935,FALSE,197.091470044354
"AST-PWY",1.39433345044366,-0.426150956681072,0.230866850193621,-1.84587330889503,0.066410263818875,0.776332612308884,FALSE,197.12074477515
"BRANCHED-CHAIN-AA-SYN-PWY",7666.86393274313,-0.000413470597772983,0.0419906877689027,-0.00984672125516338,0.992153532669045,0.997319419947935,FALSE,197.233272543334
"CALVIN-PWY",10191.784435294,-0.00100442449426973,0.0421605731129784,-0.0238237865405234,0.981017247908427,0.997319419947935,FALSE,197.26740322267
"CARNMET-PWY",6.39890425090226,-0.0456611788063016,0.204018924263924,-0.223808546050528,0.823138125985391,0.997319419947935,FALSE,197.069334324284
"CATECHOL-ORTHO-CLEAVAGE-PWY",0.13153812453453,-0.325660738089245,0.152715655447917,-2.13246465880711,0.0342027801053128,0.776332612308884,FALSE,197.629103187071
"CITRULBIO-PWY",604.643458420881,0.0069194627363781,0.100672751347065,0.0687322303581786,0.945272431785309,0.997319419947935,FALSE,197.125846391991
"COA-PWY",6529.51954209485,-0.0143743658000012,0.0409790708143351,-0.350773346353496,0.726132869072927,0.997319419947935,FALSE,197.177355257263
"COA-PWY-1",6881.34957929905,-0.0081071850072909,0.0407019988972984,-0.199183952310239,0.84232410259899,0.997319419947935,FALSE,197.172924965641
"COBALSYN-PWY",5704.12608358551,-0.0138258304140397,0.0461199090274531,-0.299780088590587,0.764660702603485,0.997319419947935,FALSE,197.167582098108
"CODH-PWY",1124.30703723025,-0.0275439506793317,0.0882056110065332,-0.312269824617977,0.755165307027468,0.997319419947935,FALSE,197.264050537397
"COLANSYN-PWY",5431.18554107933,0.0116061620160929,0.056258176920199,0.206301779607186,0.83676815404581,0.997319419947935,FALSE,197.082129151304
"COMPLETE-ARO-PWY",8165.63260980738,0.00477521542596278,0.0424389277791016,0.112519700092759,0.910525781770556,0.997319419947935,FALSE,197.241932937892
"CRNFORCAT-PWY",1.07196985123969,0.195674734553983,0.37085665470086,0.527629023434453,0.598349789013537,0.997319419947935,FALSE,197.267654691207
"DAPLYSINESYN-PWY",6458.56504888287,0.00384696659114045,0.0452591757246545,0.0849986003842498,0.932348731345492,0.997319419947935,FALSE,197.207302692545
"DARABCATK12-PWY",1813.94549707577,0.0368734928724314,0.0714636082683416,0.515975805951103,0.606449691106515,0.997319419947935,FALSE,197.08217791839
"DENITRIFICATION-PWY",0.593169067900593,-0.47504213303443,0.291837001276912,-1.62776526264975,0.105172859529068,0.776332612308884,FALSE,197.009755024246
"DENOVOPURINE2-PWY",1803.2896511404,0.0158117054262942,0.066608363320718,0.237383184903691,0.812605998825267,0.997319419947935,FALSE,197.177395946328
"DHGLUCONATE-PYR-CAT-PWY",0.799695929736442,-0.17765272818041,0.243936108880751,-0.728275649699962,0.467308615553072,0.997319419947935,FALSE,197.235643564916
"DTDPRHAMSYN-PWY",7789.16365433295,-0.0180492662484727,0.0428134599910025,-0.421579247560599,0.673791441650404,0.997319419947935,FALSE,197.155160629484
"ECASYN-PWY",5.62501479434262,-0.249213487679886,0.261275561091358,-0.953833901031203,0.341336660278398,0.997319419947935,FALSE,196.99541015184
"FAO-PWY",5.67072072721132,-0.498044573111586,0.314371092949803,-1.58425689982606,0.114738920138352,0.776332612308884,FALSE,197.039204812989
"FERMENTATION-PWY",5654.67119178469,0.00694442417485605,0.059206013968438,0.1172925469794,0.906747638758765,0.997319419947935,FALSE,197.14443477717
"FOLSYN-PWY",6011.61779697751,-0.0161396376282739,0.0416227057146634,-0.387760414686064,0.698611731805829,0.997319419947935,FALSE,197.121131986468
"FUC-RHAMCAT-PWY",1842.54862327149,0.0117962424125856,0.0596252345624306,0.197839765313366,0.843374437478109,0.997319419947935,FALSE,196.989633127503
"FUCCAT-PWY",2095.55838888716,0.0212298521630892,0.0524263012155368,0.404946594950658,0.685955809590674,0.997319419947935,FALSE,197.148168642526
"GALACTARDEG-PWY",730.056847900295,-0.055833325574667,0.0879151368780251,-0.635082052504008,0.526111680466518,0.997319419947935,FALSE,197.04220118536
"GALACTITOLCAT-PWY",503.652304450843,-0.0993342808317428,0.090242149419574,-1.10075260253272,0.272348602438112,0.972055236974984,FALSE,196.840617481082
"GALLATE-DEGRADATION-I-PWY",0.114529900124058,0.00653750222401368,0.124154144507165,0.0526563349936045,0.958058965938771,0.997319419947935,FALSE,197.447581897189
"GALLATE-DEGRADATION-II-PWY",0.114529900124058,0.00653750222401368,0.124154144507165,0.0526563349936045,0.958058965938771,0.997319419947935,FALSE,197.447581897189
"GLCMANNANAUT-PWY",2936.2019214287,-0.0215907750614997,0.0585415246479554,-0.368811287224543,0.71266386733185,0.997319419947935,FALSE,197.28992748406
"GLUCARDEG-PWY",70.6924265788618,0.100064489677217,0.152283647599095,0.657092808419254,0.511887929784025,0.997319419947935,FALSE,197.062475981423
