"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"AB037875",59.6832555806201,-0.0484303414994276,0.0743911125371369,-0.651023218334725,0.515787662634715,0.882298720626745,FALSE,197.646346307694
"AB214328",229.128253399485,0.248843271628208,0.291836672317731,0.852679924191589,0.394872514405474,0.829830268520383,FALSE,196.95920869347
"AB233029",136.103519306151,-0.0103917630844769,0.257136394963689,-0.0404134276127826,0.967804421110528,0.99249325255398,FALSE,197.153102590356
"AB253726",63.8865939921417,0.00161291628331759,0.035281415102517,0.0457157480398943,0.963583117371946,0.99249325255398,FALSE,197.009814284347
"AB260026",66.9052869456661,-0.16149076815643,0.185302266678245,-0.871499151366775,0.384539587543667,0.820763637537287,FALSE,197.544245242211
"AB266102",1313.2624884027,0.0176573645567069,0.304967931664868,0.0578990861770697,0.953887830963672,0.99249325255398,FALSE,196.550468698921
"AB470343",57.7577362755441,-0.0365615124647696,0.0435485836169161,-0.839556867942946,0.402173719935575,0.829830268520383,FALSE,197.164928508023
"AB490803",85.3524831331155,0.324778374875451,0.135701478638089,2.39332966843805,0.0176346155260211,0.595017071024093,FALSE,197.071814189133
"AB538436",63.8804564198331,-0.178511564842819,0.0970656809958175,-1.8390801260696,0.0674014887976003,0.724817625017429,FALSE,197.935313450661
"AB540987",58.9252267646686,-0.000249465714370151,0.0690101466581672,-0.0036149135518556,0.997119369543436,0.999811951089437,FALSE,197.593051987702
"AB545933",57.4467188669428,-0.021402151470897,0.0692495702597672,-0.309058256832696,0.75760290939219,0.959575393397724,FALSE,197.554228915287
"AB547639",58.3081933191563,0.0168965203501008,0.0632980885080454,0.266935712410229,0.789797365983568,0.970171492355475,FALSE,197.363852098841
"AB547651",230.106521513952,-0.543533787082913,0.294754589029466,-1.84402145823276,0.0666806761906437,0.724817625017429,FALSE,197.155720431328
"AB547668",56.4882922234126,0.0320543197703224,0.0698405715745139,0.458964167212223,0.646769456028699,0.924864430979614,FALSE,195.617959373082
"AB547670",57.9516763861794,-0.0804666143951956,0.061687218190525,-1.30442929273726,0.193605966918976,0.750747081984911,FALSE,197.412221264275
"AB547677",64.3690377976649,0.0901340405445022,0.11169298441556,0.806980322140501,0.420647686598615,0.839442413137485,FALSE,197.678188728475
"AB547706",63.1589007201989,-0.0740613253951104,0.0878996677697139,-0.842566613438651,0.400490660714701,0.829830268520383,FALSE,197.382187532626
"AB558487",65.5878315252153,0.00570928851995309,0.0803300749067646,0.071072864385843,0.943411826354293,0.991603302336558,FALSE,197.102612955278
"AB566418",85.3940986283073,0.237002533967255,0.17872645869633,1.32606294387526,0.186352718582258,0.750747081984911,FALSE,197.200551441229
"AB566419",128.311564190455,0.418587580973496,0.23967965599711,1.74644601867479,0.0822899497740831,0.724817625017429,FALSE,197.276135553965
"AB588023",63.6152141177709,-0.0664817950115628,0.085900683560022,-0.773937904290477,0.439894662936369,0.850879719495542,FALSE,197.13327266453
"AB600999",141.223674544312,0.0466955233295465,0.231689330783815,0.201543692890707,0.840481169994547,0.973868302677836,FALSE,197.240313699925
"AB601000",92.1816068671651,-0.0354478287800574,0.178822285323299,-0.1982293689848,0.843069931097143,0.973868302677836,FALSE,197.086248114477
"AB649277",67.4660718752119,-0.100442731305195,0.104186853501325,-0.964063391202399,0.336194741125345,0.800010013443322,FALSE,197.22077266531
"AB691575",55.9250644161583,0.0335566331110355,0.0506350162702138,0.662715953954878,0.508285596311808,0.875915741479241,FALSE,197.38565335512
"AB739697",60.646801132113,0.0307992364397747,0.0323304038903061,0.952640014775982,0.341939776991042,0.800010013443322,FALSE,197.016929959195
"AB818948",350.327232376711,0.290489072223311,0.276409932672957,1.05093572222317,0.294574593805031,0.790057205504738,FALSE,197.148872935494
"AB818950",132.169612853182,0.117222750382514,0.222311239143015,0.527291156463321,0.598583784180337,0.915573619955207,FALSE,197.312851369801
"AB910742",57.1547965409701,0.0937734891413303,0.0877846593339508,1.06822182660181,0.286725893773939,0.776160326402011,FALSE,197.271422700655
"AB916501",105.631573090171,0.102714481383284,0.214287108158941,0.479331128530135,0.632234108164249,0.923330742713909,FALSE,197.238182679542
"ABXH02000033",158.423478266184,-0.125696343169215,0.20883544368985,-0.601891809878268,0.547938406388269,0.899577299063392,FALSE,196.949497481277
"AF175402",57.7202938347792,-0.0234020332293496,0.0728262944388997,-0.321340436303313,0.748291992703435,0.959575393397724,FALSE,197.634868268393
"AF473835",127.335322468118,0.567801333224051,0.237786753715313,2.38785939230174,0.0178914067747794,0.595017071024093,FALSE,197.106361046978
"AF479674",60.6133453765911,-0.00163704860856315,0.0927003058723587,-0.017659581520877,0.985928277504115,0.992751310566427,FALSE,197.219198252123
"AJ270490",64.020095963364,0.259556446766502,0.163167712656037,1.5907341136396,0.113278830270176,0.747577446697852,FALSE,196.268391117674
"AJ295750",55.5968532546474,0.0989261495302075,0.062887039289762,1.57307691135513,0.117327845962349,0.747577446697852,FALSE,194.310148060207
"AJ305238",1344.09250734048,-0.199694247495468,0.326158186728844,-0.612261950246512,0.541068658693259,0.894607839089423,FALSE,197.514924133829
"AJ315980",154.539678809069,0.11794247785181,0.232045555950683,0.508272943942425,0.611830491633918,0.922830586139328,FALSE,197.044212258006
"AJ540309",56.0660321844202,0.0234039058594614,0.049812090994926,0.469843875091399,0.638985348247687,0.923330742713909,FALSE,197.336198215687
"AJ608686",58.8443544554465,-0.0286831856659834,0.107021337669389,-0.268013709140804,0.788968222215124,0.970171492355475,FALSE,197.67903591624
"AJ867049",996.982112781799,0.325296972371327,0.279995406997792,1.16179395890552,0.246724383735985,0.755571596780266,FALSE,197.061269459182
"ATUT01000005",55.4615092332429,0.107380649415076,0.0575160846312305,1.86696730320843,0.0633894314043505,0.717042307858905,FALSE,197.314605955682
"AY049713",55.4452718664787,0.0549180552715561,0.0528900815791354,1.03834317573109,0.300380471670093,0.791303890825164,FALSE,197.405434322099
"AY136666",71.3433685032886,0.31786120041632,0.188917268205776,1.68254179956749,0.094043502493737,0.724817625017429,FALSE,197.570534379078
"AY323228",58.571197977543,-0.0958076219753237,0.0712489930573476,-1.34468738243373,0.180268290059736,0.750747081984911,FALSE,197.522351238882
"AY574991",64.0720880843652,0.129120539187387,0.112800338787841,1.14468219311151,0.253725680928451,0.759241138379501,FALSE,197.566941140265
"AY850119",56.6802489870489,0.0019816261293948,0.0662408676584565,0.0299154615487863,0.976164677329661,0.99249325255398,FALSE,197.5378510504
"CP000776",58.841713055649,0.161406446108556,0.0957400974896954,1.68588136361495,0.0934070935265391,0.724817625017429,FALSE,196.344034207289
"CU463952",73.5015714153186,0.238303488604737,0.166857758993455,1.42818344224606,0.154820316828604,0.750747081984911,FALSE,197.272958298784
"DQ100445",90.46459254233,-0.0220226675194306,0.14148333245275,-0.155655561242772,0.876463798784785,0.975645641460529,FALSE,197.133297457411
"DQ279737",57.5556773418829,0.215378674084435,0.138724195903752,1.55256747160292,0.122123100978028,0.747577446697852,FALSE,198.039682235688
"EF108443",106.930844982997,-0.113319962877115,0.228679716222052,-0.495540071280653,0.620770059232898,0.922830586139328,FALSE,197.432050361419
"EU341292.1.1459",54.7013744543797,0.181779302556166,0.073208503376877,2.48303536025545,0.013859510428951,0.595017071024093,FALSE,197.639418675552
"EU483153",56.0658293931685,-0.00466442511307961,0.0482041154755537,-0.096764043216292,0.923011992569048,0.98480713627418,FALSE,197.314624149358
"FG613726.1.1202",59.8867996569942,-0.0908498590255384,0.100585944285247,-0.903206304530003,0.367514433613895,0.820235226411778,FALSE,197.908858542052
"FJ711049",69.8166586085765,-0.193630555675874,0.116137633299754,-1.66725074529552,0.0970493779948187,0.724817625017429,FALSE,197.509150300007
"FP929032",83.1019545392454,0.0862894075918139,0.153355119478861,0.562677058875157,0.574294203411873,0.908575860056839,FALSE,197.111743538645
"FR681902",58.7665453430826,-0.0273021408724169,0.0793315113075964,-0.344152536897436,0.731097559434773,0.959086123088701,FALSE,197.586984464859
