"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"ko:K00001",224.862181915951,-0.106886314238991,0.120771813109249,-0.885026990050261,0.378579934962138,0.89498899635384,FALSE,87.059514100838
"ko:K00002",21.2953976000533,-0.898445820975739,0.336584813327222,-2.66929993689967,0.0090471205656781,0.211399857196637,FALSE,88.2008454413578
"ko:K00003",640.085065610999,-0.132199586976412,0.123639641883437,-1.06923301428715,0.287892177139022,0.834642841996945,FALSE,87.8995803034051
"ko:K00004",0.687539322224139,-0.357244069510608,0.534203872981579,-0.668741069803002,0.50541055143116,0.964808870386384,FALSE,88.0315505238034
"ko:K00005",277.378023132699,-0.119736487564236,0.132200605607341,-0.905718147160945,0.367566882254138,0.89498899635384,FALSE,87.6926171064426
"ko:K00007",0.00592622542309541,0.186622048637546,0.212678604084014,0.877483889088459,0.382614438645,0.89498899635384,FALSE,87.9553053745224
"ko:K00008",411.25182438117,-0.0912294937763237,0.134556250554561,-0.678002644992931,0.499553177085252,0.960970213417555,FALSE,87.7886423244941
"ko:K00009",278.956456008953,0.0817838773383688,0.122782752891099,0.666086037433177,0.507111915684531,0.965710444822326,FALSE,87.3260543712302
"ko:K00010",45.0710620449565,-0.249611755987309,0.147291478095298,-1.69467887222782,0.0936784614713927,0.573081146766227,FALSE,87.8531866123402
"ko:K00011",0.0109639393983035,-0.499572397764398,0.449433614560139,-1.11155993138904,0.269343448424341,0.829787877915489,FALSE,88.3402300073481
"ko:K00012",730.315406469004,0.165626524290215,0.111868577708405,1.48054554445069,0.142323909900389,0.681566235194173,FALSE,87.3948383324307
"ko:K00013",618.378989238419,0.0602693615015089,0.101598671343116,0.593210134588956,0.554571427133493,0.975479495220598,FALSE,87.4630934672023
"ko:K00014",982.580599181863,-0.0101370196392736,0.101667497928012,-0.099707574651354,0.920804698121382,0.993161864098059,FALSE,87.4529214416995
"ko:K00015",14.2952024112187,-0.199179501971408,0.220483338232566,-0.903376661329906,0.368795054200245,0.89498899635384,FALSE,87.9016058078657
"ko:K00016",594.656063283007,-0.0877659465989917,0.122155164691519,-0.718479213061757,0.474368983528567,0.948439246034762,FALSE,87.8252286116396
"ko:K00018",553.282501585071,0.0258637195723367,0.10271813137907,0.251793127708773,0.801792159721846,0.988681284503808,FALSE,87.3908685031346
"ko:K00019",0.00842695363950041,0.204766183132294,0.326075675368042,0.627971353279187,0.531655621804214,0.975479495220598,FALSE,87.6432769342969
"ko:K00020",54.6426245579356,-0.315145213963887,0.114089311046688,-2.76226765744007,0.0069967799495909,0.199235662241714,FALSE,87.3926051632494
"ko:K00021",0.0132112659205367,0.117577103640117,0.473426764248564,0.248353309358712,0.804441168266619,0.988681284503808,FALSE,87.7771266286471
"ko:K00023",35.3293560166352,-0.265491705918859,0.147452738613008,-1.80052068490668,0.0752292987464839,0.517098735365468,FALSE,87.3697436831331
"ko:K00024",385.286708359966,0.163614553776988,0.143070140631076,1.14359679144294,0.25591526910236,0.829787877915489,FALSE,87.3514630760897
"ko:K00027",700.21172118659,0.0191641043245709,0.101256985465142,0.189262046826075,0.850325929333629,0.993161864098059,FALSE,87.4671169396402
"ko:K00029",212.830557458754,0.104296033488505,0.138643689046551,0.752259509291373,0.453919112104167,0.931003346854477,FALSE,87.2756490595838
"ko:K00030",78.8219228043463,0.128587498428616,0.122649685305716,1.04841278726561,0.297326267485277,0.839589205043772,FALSE,87.7889643111842
"ko:K00031",570.284581658736,0.0380964656964483,0.10231423478963,0.372347657926377,0.710535481207016,0.976310640540642,FALSE,87.3896242185071
"ko:K00032",0.0408860967804896,-0.0139741702875415,0.432326924060475,-0.0323231552555045,0.974287607095722,0.993161864098059,FALSE,87.9236927468202
"ko:K00033",161.120598877221,0.283398218189509,0.154026006557451,1.83993745292489,0.0691721198689437,0.502399373889007,FALSE,87.3928862277387
"ko:K00034",0.948671489882086,-1.27156950425541,0.51703175412622,-2.45936442802117,0.0158871664606335,0.271129720170767,FALSE,87.4511956192231
"ko:K00036",156.22748853401,0.229348853159312,0.155855355151642,1.47154939229494,0.144734883816527,0.684379809150194,FALSE,87.3833937752839
"ko:K00038",0.181965704259423,-1.26234166415112,0.454312948446958,-2.77857293846975,0.00668386005633416,0.192920506171463,FALSE,87.3013598282229
"ko:K00039",0.00592622542309541,0.186622048637546,0.212678604084014,0.877483889088459,0.382614438645,0.89498899635384,FALSE,87.9553053745224
"ko:K00040",219.845126352634,-0.110026134667048,0.135446469937484,-0.812321906343008,0.418801723350247,0.912324323407557,FALSE,87.8909558775266
"ko:K00041",287.221313558868,0.0724333840742239,0.119777996220275,0.604730304061997,0.546926478372882,0.975479495220598,FALSE,87.3184307762677
"ko:K00042",73.3189986784,-0.442373775319107,0.131500730320796,-3.364040444794,0.00114209802681339,0.0772977664720015,FALSE,87.4062390861266
"ko:K00045",15.0718855897926,-0.0517750629701571,0.209069179383124,-0.247645602871374,0.804990126649487,0.988681284503808,FALSE,87.3034446396672
"ko:K00046",397.472737465563,-0.000886623086175847,0.11553073107186,-0.00767434844348358,0.993894290852904,0.997705633559455,FALSE,87.4762441477064
"ko:K00048",449.66290043296,0.159438883509818,0.110256664621029,1.44607025849944,0.151737376599922,0.696176241928583,FALSE,87.3197274211211
"ko:K00050",0.00592622542309541,0.186622048637546,0.212678604084014,0.877483889088459,0.382614438645,0.89498899635384,FALSE,87.9553053745224
