"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"ko:K00001",203.414130318924,0.177698494979023,0.0515874730456523,3.44460553091578,0.000766863603029193,0.0128895675569583,TRUE,132.112204771341
"ko:K00002",32.0385644006866,-0.374758379213652,0.0970076464610296,-3.86318391266406,0.000174537901477093,0.00416768205283816,TRUE,132.153879387215
"ko:K00003",547.162113588271,-0.0488380803812258,0.0516229587504872,-0.946053491766682,0.345845741878998,0.691495814314216,FALSE,132.318277000461
"ko:K00004",5.20542953763314,-0.0951947007409784,0.138606493680919,-0.686798274834962,0.493412767058559,0.798298006489921,FALSE,132.205521319386
"ko:K00005",143.242651092918,-0.139602560653593,0.0593196188842881,-2.35339611547249,0.0200773176428416,0.143775563424118,FALSE,132.171068829339
"ko:K00007",0.0178920084284762,0.221868838543506,0.204770959151686,1.08349757925954,0.280538486118814,0.615729494807585,FALSE,133.646723557289
"ko:K00008",215.195543967322,-0.184189797479709,0.0649122972606027,-2.83751777787565,0.00526322482148916,0.056029899837834,FALSE,132.311377631967
"ko:K00009",324.15650685163,0.0181460565315602,0.064435693023314,0.281614982009964,0.778679423932586,0.951785675508451,FALSE,132.099996741956
"ko:K00010",32.3024733924606,-0.107759634507103,0.06891691800307,-1.56361656367604,0.120298751623718,0.394924094972802,FALSE,132.175883834254
"ko:K00011",0.0508188764741335,-0.411945480779235,0.262054838666694,-1.57198196711485,0.118345244453239,0.389728135061242,FALSE,132.189140977547
"ko:K00012",783.3996231375,-0.0106123632069878,0.0590044512635243,-0.179856993493442,0.857540456823742,0.971173842145523,FALSE,132.092194647514
"ko:K00013",600.388865921995,0.00516334118268271,0.0497537592465453,0.103777910671971,0.917502874609968,0.98718665086304,FALSE,132.19429294255
"ko:K00014",841.6684962499,-0.00297129406416666,0.0481150798307249,-0.0617539049009178,0.950852042162945,0.992051473679921,FALSE,132.250444777998
"ko:K00015",43.2281253369301,-0.24471798741576,0.0822226839249422,-2.97628313421577,0.00347097902389831,0.0410936009060524,TRUE,132.114476558589
"ko:K00016",381.677217394402,-0.0337517310972838,0.0560158992073025,-0.602538414537916,0.547846546447519,0.833917472781745,FALSE,132.381031927594
"ko:K00018",547.348636396547,0.00357535505265148,0.0576553511895203,0.062012544870273,0.950646432475986,0.992051473679921,FALSE,132.295094414352
"ko:K00019",0.0321558308514729,0.214000786389485,0.33268829016056,0.643247125668911,0.52103941090748,0.817289515378178,FALSE,150.999999996217
"ko:K00020",62.567342199638,-0.0209443870805568,0.0553663534372903,-0.378287277024286,0.705823964728347,0.918667448175467,FALSE,132.19787411714
"ko:K00021",0.199444944243132,0.0328110542564203,0.260126025888935,0.126135222895495,0.899816695404697,0.983615581726151,FALSE,132.077260858382
"ko:K00023",48.4708983385409,0.0717834506452421,0.0845162828911371,0.849344625552264,0.397226247808633,0.746216208869274,FALSE,132.093105727672
"ko:K00024",523.79167092421,0.0863579980307251,0.062755409681596,1.37610444213307,0.171117846435887,0.490983777558408,FALSE,132.091241549035
"ko:K00027",630.188213640596,-0.0140572889922781,0.0506667264856798,-0.277446165705045,0.781870720835658,0.951785675508451,FALSE,132.263141220088
"ko:K00029",283.280514611357,0.0464533110292729,0.0587443438637825,0.790770787005295,0.430495488586981,0.754729098900999,FALSE,132.069312463421
"ko:K00030",87.3894967788052,-0.130384010440826,0.06127523699121,-2.12784179781352,0.0352062562460478,0.172924127273847,FALSE,132.200165318584
"ko:K00031",462.480045030487,0.0243941680674618,0.0552564787787705,0.441471635663365,0.65959259734038,0.89124726804101,FALSE,132.241150175312
"ko:K00032",0.0738541431806268,0.398980446562683,0.316855858725352,1.25918595341018,0.210178679871877,0.542168945012564,FALSE,132.395943716495
"ko:K00033",219.806442958503,0.218456372040028,0.0624439663974614,3.49843843438025,0.000638284699508184,0.011335166472673,TRUE,132.078628024256
"ko:K00034",2.98841718710413,0.0480463073127762,0.147599899175329,0.325517209572777,0.745304806137975,0.937339531432984,FALSE,132.069897886479
"ko:K00035",0.0167919110077801,0.0792909123344712,0.102525792854623,0.773375266133299,0.440679718583421,0.754729098900999,FALSE,132.323136796469
"ko:K00036",212.596494874575,0.140676620374467,0.0641640447720002,2.19245250006208,0.030098555221476,0.160875978147274,FALSE,132.074294470788
"ko:K00038",0.0596306473704339,-0.0802359947170573,0.27776816943315,-0.288859572645769,0.773140250477446,0.951785675508451,FALSE,132.508149019713
"ko:K00039",0.0169058112482867,0.150144642453686,0.184051574487446,0.815774833069561,0.416077826705406,0.746216208869274,FALSE,133.890521664894
"ko:K00040",195.984728352251,-0.102857121611854,0.0576477668876118,-1.78423427593269,0.0766771655156333,0.29342404215728,FALSE,132.330620918813
"ko:K00041",355.731491885744,-0.00780811146431109,0.0605949344589362,-0.128857495004017,0.897666290044695,0.982741610189609,FALSE,132.168208062875
"ko:K00042",91.1808509629039,-0.189517958565293,0.0507334323743394,-3.73556350705634,0.000277540952716774,0.00601195029205793,TRUE,132.172770352918
"ko:K00043",0.0186283324213985,-0.138275829297073,0.121888043223779,-1.13444949676653,0.258639911448947,0.589501770786291,FALSE,133.435761567265
"ko:K00045",31.9024253882925,-0.00928417849598706,0.116426496559957,-0.0797428314885855,0.936562452869833,0.991827483202209,FALSE,132.119005807164
"ko:K00046",468.423256092854,-0.0140505170346498,0.0526848041789719,-0.266690125428192,0.790123374942694,0.952189601721221,FALSE,132.175597650658
"ko:K00048",416.222701968299,0.0393102445106201,0.0545908450363154,0.720088587829513,0.472742140831837,0.780322618262359,FALSE,132.151593670323
"ko:K00050",0.019872597407575,0.0120786203244792,0.215865712784698,0.0559543253472879,0.955461179826976,0.992051473679921,FALSE,134.578370719252
"ko:K00052",614.828896152486,0.00790424801411492,0.0516657774799612,0.152988078369296,0.878640840257932,0.977041683301904,FALSE,132.257719014
"ko:K00053",634.682910055106,0.0385273777894673,0.0504981495354314,0.76294632860626,0.446854517287474,0.760136637349667,FALSE,132.215562580647
"ko:K00054",2.80962981310986,-0.646873078387687,0.180055733224081,-3.59262694280692,0.000460652304941348,0.00889587565935914,TRUE,132.104871086096
"ko:K00055",0.14259530023446,-0.706005823399179,0.29166546150954,-2.42060139635727,0.0168532809242904,0.125586622988096,FALSE,132.177136596047
"ko:K00057",706.305423960474,-0.0139787344769446,0.0519876186544634,-0.268885839335218,0.788436150702792,0.951785675508451,FALSE,132.376657555656
"ko:K00058",995.939655406612,-0.0162969458343006,0.0491612202189379,-0.331500027088887,0.740791512286063,0.935091561864357,FALSE,132.259281628641
"ko:K00059",1529.49798726257,-0.0200962466777728,0.0472973304333659,-0.424891774940343,0.671605975754768,0.899070066167432,FALSE,132.266587916025
"ko:K00060",23.8086416299538,-0.0765621787407478,0.0803421134521087,-0.952952012973693,0.342354551856838,0.687823187187075,FALSE,132.121579779695
"ko:K00064",44.695386935979,0.0927016421678938,0.0793232651871685,1.16865640804319,0.24464712142953,0.589501770786291,FALSE,132.076059805369
"ko:K00065",48.439195520495,0.068366576872883,0.0689778358605089,0.991138327551157,0.323430086584457,0.667446380139837,FALSE,132.096674561919
"ko:K00066",0.404018449814043,-0.593404198423761,0.259017218041904,-2.29098359912027,0.0235486726220722,0.160875978147274,FALSE,132.024277507896
