"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"AA10",1.52510647139314,0.081789515767925,0.291001445904157,0.28106223154253,0.779101244071967,0.985055897123157,FALSE,132.454115383045
"CBM42",0.538012901235784,0.138435437055975,0.155713448296737,0.889039698049485,0.375585414437492,0.759162007905569,FALSE,133.123143330944
"CBM48",48865.503313344,0.0109208139396826,0.0372683670062399,0.293031726822216,0.769957565929733,0.985055897123157,FALSE,132.142276843361
"CBM50",644.539979879955,-0.0330114032160626,0.0935143506691608,-0.353008955094516,0.724644269528008,0.985055897123157,FALSE,132.128670355211
"CBM6",973.430669718483,-0.17281361307359,0.102424507061266,-1.6872291410709,0.0939206946338653,0.44612329951086,FALSE,132.018443812505
"CBM73",1.36658309166366,0.171550293245582,0.287540078301341,0.596613502573363,0.551784411330493,0.901942639986943,FALSE,132.375093487992
"CE1",8605.67606068745,-0.024103282624037,0.0394662080943052,-0.610732162726194,0.542426666015076,0.901942639986943,FALSE,132.052321049848
"CE10",4799.60095881261,-0.0948197723069943,0.0551973754351772,-1.71783117511355,0.0881711504000469,0.44612329951086,FALSE,132.066485142368
"GH101",125.49797330648,-0.309150324771502,0.143642020914091,-2.15222761977428,0.0331968988795862,0.394213174195086,FALSE,132.133638374444
"GH102",1505.37074258974,0.00244001124990741,0.0831103765502403,0.0293586836107332,0.976622840725897,0.985055897123157,FALSE,132.075874601049
"GH103",1053.74225751689,0.0801526981120568,0.0820664074852999,0.976680965673001,0.330512208916659,0.759162007905569,FALSE,132.10776145451
"GH105",14081.5890678144,0.00492160953121104,0.0396487733989777,0.124130183844172,0.901400949555791,0.985055897123157,FALSE,132.052371643246
"GH116",25.9022956597353,0.0808501392023506,0.198822640527785,0.406644529957603,0.684927551135339,0.985055897123157,FALSE,132.020253512082
"GH121",2.14219713043379,0.157147305748431,0.197694554260871,0.794899517267762,0.42809862543975,0.813387388335525,FALSE,132.024373333422
"GH127",18.2264251309102,-1.60192141784755,0.328588255604426,-4.87516334051827,3.06637574142447e-06,0.000291305695435324,TRUE,132.150027447275
"GH13",101039.35540614,-0.00377079228385385,0.0404147696081189,-0.0933023327960861,0.925804667395339,0.985055897123157,FALSE,132.166812006634
"GH130",876.589612597633,0.090193599266348,0.0758201788843228,1.18957249367552,0.236348872923537,0.680398270537456,FALSE,132.055807603486
"GH15",1648.55001999159,-0.00752686294436841,0.0563228200147797,-0.133637892108266,0.893892389989294,0.985055897123157,FALSE,132.037492319808
"GH16",26.0941235878814,-0.611579026886994,0.253672462050893,-2.41090034741058,0.0172898030959367,0.273755215685665,FALSE,132.034260116819
"GH18",4274.33466581506,0.0600641261366855,0.0488026292897292,1.2307559451377,0.220602120054371,0.654912543911414,FALSE,132.037613115852
"GH19",2.24595241369352,-0.258169029013067,0.287690055345885,-0.897386003498365,0.371145418500415,0.759162007905569,FALSE,132.111935777156
