"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"AA10",1.45420324024316,0.747703124449988,0.351524730246912,2.12702851354099,0.0397977197570031,0.998433818765977,FALSE,39.0000000368491
"CBM48",60232.6115776158,-0.0235688709606342,0.0740563582322955,-0.318255873272957,0.751988895172561,0.998433818765977,FALSE,39.0000000283982
"CBM50",953.00293438637,0.290195900647743,0.206916224343765,1.40248016591304,0.168682308966581,0.998433818765977,FALSE,39.000000862824
"CBM6",1316.64418405394,-0.305123838883348,0.146803707054057,-2.07844777905365,0.044294933648303,0.998433818765977,FALSE,39.0000004955538
"CBM73",1.45420324024315,0.483149574908516,0.305288488441686,1.58260004291254,0.121589529790095,0.998433818765977,FALSE,39.0000003840846
"CE1",5485.33902530126,-0.0422678442087215,0.0868553015049061,-0.486646681047259,0.629232502494818,0.998433818765977,FALSE,39.000001171191
"CE10",7325.66156311454,0.0117904230266728,0.0914156795528663,0.128975938092265,0.898039549866093,0.998433818765977,FALSE,39.0000004181909
"GH101",480.432010001227,-0.253296453220092,0.258741428905399,-0.978955918623694,0.333635694847898,0.998433818765977,FALSE,39.0000005430117
"GH102",60.2931341678561,0.282794550307482,0.245729963276518,1.15083462568729,0.256807577378694,0.998433818765977,FALSE,39.0000009794361
"GH103",127.990289542637,0.143946221341579,0.266874983400799,0.539376975343536,0.592693030856559,0.998433818765977,FALSE,39.0000000446106
"GH105",10497.4584686282,-0.0833584809697274,0.0995597712866885,-0.837270715796358,0.407542035643069,0.998433818765977,FALSE,39.0000000530974
"GH116",98.8794925248741,0.236095814967084,0.248511275009411,0.950040656940587,0.347942190705945,0.998433818765977,FALSE,39.0000001093982
"GH121",12.3345251981007,0.496334868332204,0.533039402925455,0.931141048125511,0.357509105650215,0.998433818765977,FALSE,39.000000547886
"GH127",1.45420324024309,0.1523484970418,0.0796557278010229,1.91258684400401,0.0631652374787368,0.998433818765977,FALSE,39.0000000560906
"GH13",138815.308233184,-0.0148899662001616,0.080576465987774,-0.184792991571769,0.854349033043081,0.998433818765977,FALSE,39.000000377875
"GH130",148.905235410846,-0.159478829765658,0.224790443918715,-0.709455557743041,0.482262026315567,0.998433818765977,FALSE,39.0000003307326
"GH15",390.963833251969,-0.0587178052680013,0.185941242034838,-0.315786883132682,0.753848073412429,0.998433818765977,FALSE,39.000000798727
"GH16",38.0406069546342,-0.204047253891065,0.333004893648183,-0.612745511501821,0.543601368204286,0.998433818765977,FALSE,39.000000133736
"GH18",3925.25455400429,0.0169804783468361,0.0644729937906224,0.263373504912469,0.793649275350083,0.998433818765977,FALSE,39.0000000669624
"GH19",12.1238298662055,-0.538865921304026,0.424561085444462,-1.26923060020892,0.21188124297732,0.998433818765977,FALSE,39.0000005376547
"GH20",19932.7376844112,0.0436037939951588,0.0682652076505054,0.638741102471927,0.526725015392611,0.998433818765977,FALSE,39.0000000910042
"GH23",11096.780043062,-0.0341876530626389,0.0743745354967508,-0.459668794356806,0.648306232979336,0.998433818765977,FALSE,39.0000003269496
"GH26",8055.52723574759,-0.112429930268506,0.11279867223706,-0.996730972437519,0.325039448963528,0.998433818765977,FALSE,39.0000004970883
"GH27",21.5034670538248,-1.06935163740345,0.579811804263352,-1.84430815230135,0.0727441512076854,0.998433818765977,FALSE,39.0000000421861
"GH28",248.480233431459,0.105934677625252,0.268871767941679,0.393997028532318,0.695729322143503,0.998433818765977,FALSE,39.0000005206843
"GH29",20839.702676807,0.0199576168814444,0.0442870115632469,0.450642664225439,0.654742584916494,0.998433818765977,FALSE,39.0000032156039
"GH3",77322.6681594826,-0.00902913905866393,0.0529222746572941,-0.170611318525771,0.865411455203328,0.998433818765977,FALSE,39.0000008688511
"GH30",5627.77555919686,-0.000209930207573296,0.106264708893036,-0.00197554023118445,0.998433818765977,0.998433818765977,FALSE,39.0000000843581
"GH31",56291.7069325227,0.00716873397652631,0.0412930396075898,0.173606352175844,0.863072815448521,0.998433818765977,FALSE,39.0000000421631
"GH32",19444.0096523301,-0.0514757581301126,0.110645754241846,-0.465230306240207,0.644353939309606,0.998433818765977,FALSE,39.0000000466426
"GH33",6665.57869972438,-0.0623024553232479,0.0695498528035715,-0.895795646026853,0.375857912925043,0.998433818765977,FALSE,39.0000005123345
"GH37",94.021581948371,-0.0648699314438676,0.167373149171633,-0.387576691750878,0.7004365824845,0.998433818765977,FALSE,39.000000565078
"GH38",8429.35077708011,0.0687726382612871,0.102659088640315,0.669912807255134,0.506860736987422,0.998433818765977,FALSE,39.0000010334709
"GH4",1210.82913684052,-0.259535740015905,0.212292172388118,-1.22254031835622,0.228840380147763,0.998433818765977,FALSE,39.0000000433032
"GH43",25680.8685195058,-0.0712251207249015,0.0766196367795481,-0.929593557456194,0.358299992146255,0.998433818765977,FALSE,39.000000303037
"GH48",17.5640336097656,-0.982080019057348,0.395211495505531,-2.48494800942247,0.0173545157813175,0.998433818765977,FALSE,39.0000000584859
"GH5",30773.8337358379,-0.0584515839560266,0.0670638132743865,-0.871581574356299,0.388770736580862,0.998433818765977,FALSE,39.0000000200889
"GH51",24524.5734527417,-0.0201127188719578,0.0579345195771062,-0.347162952567327,0.730335382268484,0.998433818765977,FALSE,39.0000000820777
"GH57",3360.96861736841,0.0168205175537382,0.175223519481163,0.0959946336173578,0.924016418950711,0.998433818765977,FALSE,39.0000003644579
"GH6",38.0406069546342,-0.204047253891065,0.333004893648183,-0.612745511501821,0.543601368204286,0.998433818765977,FALSE,39.000000133736
"GH63",2232.08259073488,-0.00237862404215448,0.145502945488223,-0.0163476006219201,0.987040429542955,0.998433818765977,FALSE,39.0000000754431
"GH65",7171.02238195643,-0.00680975545027211,0.0908091686677824,-0.074989734518824,0.940606222809242,0.998433818765977,FALSE,39.0000003856738
"GH66",1197.77749762517,0.0939018491257362,0.128717848391643,0.729516926355282,0.470044555726501,0.998433818765977,FALSE,39.000000054182
"GH68",485.181940877374,0.0285289280125438,0.203457020198809,0.140220907514848,0.889207155096926,0.998433818765977,FALSE,39.0000000972096
"GH73",225.790127068759,-0.154815413861585,0.192396723619112,-0.804667620889807,0.425889842782228,0.998433818765977,FALSE,39.0000002902808
"GH77",40731.9082320356,-0.018370225213649,0.0677839191832533,-0.271011553108714,0.787811433627502,0.998433818765977,FALSE,39.0000003286983
"GH8",2254.47793745394,-0.153451325187114,0.129573737440567,-1.18427798887486,0.243470589864803,0.998433818765977,FALSE,39.0000003275069
"GH88",4996.01937689047,-0.0677418383619066,0.0924692999304702,-0.732587338855634,0.468190452112111,0.998433818765977,FALSE,39.0000000621077
"GH9",29641.1313178392,-0.0591333377534637,0.0701379379647891,-0.843100602460684,0.404313504201057,0.998433818765977,FALSE,39.0000000070688
"GH94",462.084269648612,-0.119128743512121,0.161100671969936,-0.739467700881795,0.464050982096783,0.998433818765977,FALSE,39.0000006780744
"GH95",13106.9811243508,0.0172496591796242,0.0610845383925648,0.282389940786126,0.779137824153779,0.998433818765977,FALSE,39.0000005511013
"GH97",5449.72840552968,0.063315000582761,0.176058134022263,0.359625534681371,0.721067253055758,0.998433818765977,FALSE,39.0000005855691
"GH99",11.8440680095057,-0.227279769150395,0.262982971713099,-0.864237587969554,0.392741954391693,0.998433818765977,FALSE,39.0000001288309
"GT1",18059.0494232308,0.021887095939458,0.120061411762912,0.182299171882793,0.856292251013742,0.998433818765977,FALSE,39.0000003985343
"GT10",14.9578006611158,-0.0879204058349821,0.398344304183159,-0.220714605208855,0.82646609054973,0.998433818765977,FALSE,39.0000000874271
"GT12",10.2668868893067,-0.078926424066604,0.37627901386313,-0.20975505185977,0.834950776683674,0.998433818765977,FALSE,39.0000005232294
"GT14",8.5949050642881,-0.496289962267332,0.282447675063853,-1.75710408009248,0.086748856027651,0.998433818765977,FALSE,39.0000000518755
"GT17",111.343022668571,0.0762012021062419,0.490839682226975,0.155246620975125,0.877427624431437,0.998433818765977,FALSE,39.0000048482242
"GT19",4099.60239976509,-0.000807582948405126,0.133801310403338,-0.00603568788654388,0.995215015926265,0.998433818765977,FALSE,39.0000003582763
"GT2",78039.0762156764,-0.0271131316751687,0.0693929152327581,-0.390719017701241,0.698131185534138,0.998433818765977,FALSE,39.000000043261
"GT20",263.760962333668,-0.269870624079763,0.239376968030101,-1.12738759413908,0.266467237927528,0.998433818765977,FALSE,39.0000003126774
"GT21",117.113807821042,-0.0267376472091261,0.148626496542829,-0.179898253885176,0.85816393441677,0.998433818765977,FALSE,39.0000005647658
"GT22",5.79569799302111,0.0153328420113121,0.381561023921938,0.0401845079817402,0.968151042775932,0.998433818765977,FALSE,39.0000004254032
"GT25",5.26816837043762,-0.543198471549596,0.288958003206189,-1.87985266205619,0.0676135109382443,0.998433818765977,FALSE,39.0000032563749
"GT26",12781.8022283319,0.0208881277591477,0.068663809002744,0.304208695417886,0.762586203330876,0.998433818765977,FALSE,39.0000000577685
"GT28",28969.45100836,0.0319006569632134,0.0581818662994284,0.548292088105925,0.58661641981321,0.998433818765977,FALSE,39.0000000356399
"GT3",6572.07098202008,0.0124742831482131,0.169562715165507,0.0735673708458676,0.941730668133952,0.998433818765977,FALSE,39.0000000963571
"GT30",3881.80000516182,0.0169310530152426,0.117154525430845,0.14451898424732,0.885834925218279,0.998433818765977,FALSE,39.0000002055509
"GT35",37615.1570118323,-0.0283826710643057,0.0641316948615739,-0.442568547822863,0.660522769598304,0.998433818765977,FALSE,39.0000003917684
"GT36",11091.8600051751,-0.0956307824309969,0.143039916327958,-0.668560111652593,0.507714182650996,0.998433818765977,FALSE,39.0000000240783
"GT39",3395.03749825009,-0.0323888127379671,0.13702121102876,-0.236378094273075,0.8143763981292,0.998433818765977,FALSE,39.0000005004667
"GT4",61181.6497541177,-0.0286270888202166,0.0805547683330895,-0.355374230633315,0.724224150559117,0.998433818765977,FALSE,39.0000000525481
"GT5",25212.220048886,0.00887512715948715,0.0581588222901251,0.152601562583465,0.879499274888301,0.998433818765977,FALSE,39.000000365577
"GT51",36413.1231283719,0.0214744487962969,0.0454914635757899,0.472054471505844,0.639518582141851,0.998433818765977,FALSE,39.000000340408
"GT56",2.14251028352139,0.0504225245744644,0.200220477281885,0.251835003387171,0.802490995062825,0.998433818765977,FALSE,39.0000000383674
"GT66",336.603139342359,-0.172516425178618,0.364118150093253,-0.473792435599367,0.638289650408746,0.998433818765977,FALSE,39.0000000346606
"GT73",2.14251028352139,0.0504225245744644,0.200220477281885,0.251835003387171,0.802490995062825,0.998433818765977,FALSE,39.0000000383674
"GT8",30.4385189340369,-0.0638936087824984,0.500636098081791,-0.127624853715722,0.89910166972205,0.998433818765977,FALSE,39.0000004094542
"GT81",1.83164445982476,0.0282930553007481,0.0572461568932827,0.494235016570485,0.623912687606457,0.998433818765977,FALSE,39.0000010429542
"GT84",2.4621697072305,-0.00721828615500915,0.352617523540128,-0.0204705826373592,0.983772354084226,0.998433818765977,FALSE,39.0000000085651
"GT89",1.86506300720405,-0.196633509219361,0.235366912156482,-0.835433950412836,0.408562516132909,0.998433818765977,FALSE,39.0000004849137
"GT9",4122.65530008157,0.0492199528216251,0.105571990197615,0.466221700751238,0.64365049504672,0.998433818765977,FALSE,39.0000000658724
"PL11",5288.34425363753,-0.0481653315868883,0.17912895946614,-0.268886347190516,0.789434524069226,0.998433818765977,FALSE,39.0000000691878
"PL12",644.590524794601,-0.0871930176619537,0.176087721329137,-0.495168073070669,0.623259963538895,0.998433818765977,FALSE,39.000000062322
"PL13",305.421256158668,-0.1265085180488,0.191765055765379,-0.659705792298156,0.513319867130807,0.998433818765977,FALSE,39.0000001189004
"PL21",131.916706073518,-0.329920010767113,0.514849045298848,-0.64080921151482,0.525394423581835,0.998433818765977,FALSE,39.0000003019339
"PL8",3712.42925965114,0.00954974344297728,0.0933727843603018,0.102275448980157,0.91906210852278,0.998433818765977,FALSE,39.0000000611555
