"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"ko:K00001",214.746597594983,0.0328874124003268,0.0766751014557006,0.428919059459317,0.668455593576958,0.974628494526979,FALSE,195
"ko:K00002",80.2869090412916,-0.149148012434496,0.10946618319746,-1.36250308613991,0.174610722072926,0.642113791835097,FALSE,195
"ko:K00003",854.342969389325,-0.0249787671996553,0.0612104102757583,-0.408080375333604,0.683662385253273,0.981492785255136,FALSE,195
"ko:K00004",5.91169394583718,-0.106089580608965,0.180960360604231,-0.586258671538504,0.558379695883785,0.918074396682768,FALSE,195
"ko:K00005",330.907925764249,-0.12860173127708,0.0790063894927097,-1.62773836524889,0.105195032298137,0.520823320067744,FALSE,195
"ko:K00007",0.0188093063244772,-0.601043749306597,0.270238633751822,-2.22412221732358,0.0272874057431804,0.285938367655801,FALSE,195
"ko:K00008",608.864292444368,-0.0816634586311764,0.0805093481406913,-1.01433511160056,0.311679779147624,0.764322151408923,FALSE,195
"ko:K00009",182.747802816036,-0.131091893129595,0.0820297044488615,-1.59810271182093,0.111639233176926,0.533332957857893,FALSE,195
"ko:K00010",132.871795616332,-0.124155346046526,0.106795111810484,-1.16255644983872,0.246430301550422,0.716241954635319,FALSE,195
"ko:K00011",0.0249977812469371,-0.368332791026198,0.313953780702162,-1.17320705679166,0.242143845756772,0.712820699402624,FALSE,195
"ko:K00012",493.134264487785,0.0314477433233709,0.0753337331146401,0.417445704907718,0.676811677570624,0.979107004179264,FALSE,195
"ko:K00013",637.014195630709,0.0306961432632301,0.0585718332881654,0.524076873472771,0.600820240072639,0.940836826156132,FALSE,195
"ko:K00014",1051.09186133791,-0.0419475259182989,0.0617300668432985,-0.679531516218548,0.497606982235051,0.873828194657525,FALSE,195
"ko:K00015",21.8095670235951,0.397021812709422,0.16040247398789,2.47516015706464,0.0141707878213164,0.243617804377385,FALSE,195
"ko:K00016",777.801200245772,-0.0181367085446778,0.062586137532461,-0.289787950810529,0.772286367945851,0.992886828723939,FALSE,195
"ko:K00018",520.075594864658,0.00159091146704401,0.0665518244312072,0.0239048513040915,0.98095294877058,0.998401509970365,FALSE,195
"ko:K00019",0.0877642330700852,0.0730733919874826,0.427103091049281,0.171090758926517,0.864329804574485,0.992886828723939,FALSE,195
"ko:K00020",93.3732544552616,-0.102946070263721,0.0921953689256401,-1.11660782383497,0.26553602256928,0.7258896054012,FALSE,195
"ko:K00021",0.0223836850710496,-0.14393451306429,0.307809538965706,-0.467609007660824,0.640586369186999,0.961908195079875,FALSE,195
"ko:K00022",0.0108150401398503,-0.000456644962924663,0.0939462997619423,-0.0048607019550721,0.996126705230563,0.998401509970365,FALSE,195
"ko:K00023",15.1308356206503,-0.075824612790784,0.177965856658081,-0.426062696601758,0.670532076601813,0.976304099855617,FALSE,195
"ko:K00024",199.693829256495,0.153763452669654,0.0888148871278048,1.73128016757358,0.0849834613913031,0.469378332423105,FALSE,195
"ko:K00027",616.334821710542,0.00730323696868092,0.0582360657895989,0.125407457898457,0.900330179705377,0.992886828723939,FALSE,195
"ko:K00029",124.106104163055,0.128219296085857,0.0802329928597004,1.59808691556686,0.111642749900476,0.533332957857893,FALSE,195
