"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"ko:K00001",225.324875427116,0.0502448282910387,0.0637707364617321,0.787897883556511,0.431702545237612,0.872762804606096,FALSE,197.185468190927
"ko:K00002",52.2310380012412,-0.125874146069693,0.0929017844680044,-1.3549163430014,0.176994198712261,0.679086156720244,FALSE,197.216610177752
"ko:K00003",673.68089789303,0.0317493743828395,0.0643677465972457,0.493249741699021,0.62238511074164,0.9746898833781,FALSE,197.150138149561
"ko:K00004",5.29485445336787,-0.1808517295814,0.113388929933187,-1.59496813038067,0.112323275959405,0.580281621370781,FALSE,196.890302408613
"ko:K00005",238.565584215314,-0.0501101074135957,0.0820995242011445,-0.610358073340664,0.54232724763333,0.939586830159649,FALSE,197.240719820539
"ko:K00007",0.015063364207711,-0.150691256139371,0.162014139003946,-0.930111761021676,0.353456385119225,0.843886556094223,FALSE,196.168325469158
"ko:K00008",420.679600360343,-0.0780269681068142,0.0814898153529943,-0.957505766442347,0.339484074335035,0.843886556094223,FALSE,197.261218969064
"ko:K00009",284.159880180665,0.0274506589917408,0.0726333868714103,0.377934448249526,0.705885981505371,0.995599070707218,FALSE,197.101066807357
"ko:K00010",35.3692939182172,0.0366907221913573,0.097402506305117,0.376691766805489,0.70680842690903,0.995599070707218,FALSE,196.841453961774
"ko:K00011",0.0222662037108026,0.257062587910038,0.204791356925451,1.25524139186994,0.210876554855241,0.7262833585487,FALSE,197.201856031411
"ko:K00012",818.852732784009,-0.0350128897484112,0.0583822536036046,-0.599718023667545,0.549383126885031,0.939822688324968,FALSE,197.057026102822
"ko:K00013",685.709656535183,-0.00253229724613083,0.0482072470697485,-0.0525293892527607,0.958160056471995,0.999497218955006,FALSE,197.183175479692
"ko:K00014",1013.97803929222,-0.0224300863598041,0.0509239091547481,-0.440462775385984,0.660084353762179,0.983527084637162,FALSE,197.218529897024
"ko:K00015",25.9507901422516,-0.0439554049632112,0.105574344541463,-0.416345516082726,0.6776121448173,0.988083027219295,FALSE,196.259071786532
"ko:K00016",529.998158105098,0.0104613108820664,0.074264879622423,0.140864846684647,0.888120438055702,0.999497218955006,FALSE,197.285545957413
"ko:K00018",507.35930958268,-0.0194183579781221,0.052637688998208,-0.368905974933345,0.712593736870154,0.998316280674289,FALSE,197.121001569718
"ko:K00019",2.12842697656636,-0.318245710464091,0.1753654370159,-1.81475731979749,0.0710771749950812,0.566984664791803,FALSE,197.654304543712
"ko:K00020",65.8268331391867,-0.10984021967017,0.0726691912617683,-1.51151014292295,0.132259901585742,0.599016663338022,FALSE,197.130512601836
"ko:K00021",0.142883010318158,0.0206035199688612,0.276594064734872,0.0744901015450588,0.940695964809445,0.999497218955006,FALSE,197.09578324369
"ko:K00023",28.3572582591791,0.141221434829396,0.126063119114776,1.12024385737131,0.263973853511266,0.773377923971004,FALSE,196.979977752373
"ko:K00024",329.07710993612,0.0273587943063942,0.118255849244379,0.231352567177092,0.817281007391056,0.999497218955006,FALSE,197.016734918094
"ko:K00027",683.516842216994,0.00525090644349466,0.0504500196935609,0.104081355674175,0.917210559699301,0.999497218955006,FALSE,197.208352439772
"ko:K00029",191.614160772434,-0.0634852394402622,0.104393438088986,-0.608134386628275,0.543798711250778,0.939822688324968,FALSE,197.030838160391
"ko:K00030",87.5507222229492,-0.0500619217394268,0.0945404146832408,-0.529529322535342,0.597034535445295,0.96227110033176,FALSE,196.999182093949
"ko:K00031",570.924468949553,-0.0176747962347822,0.0485566615098098,-0.364003530827823,0.71624557576545,0.99944278794842,FALSE,197.08475381104
"ko:K00032",0.138456756897512,-0.421128440406998,0.220805476482291,-1.90723729825955,0.0579439311236585,0.566984664791803,FALSE,197.104279185622
"ko:K00033",159.004758573291,-0.016085348340396,0.10515067053295,-0.152974282131235,0.878575221478914,0.999497218955006,FALSE,196.883235687894
"ko:K00034",3.22792143844516,-0.189210895543893,0.120615050675743,-1.56871712513359,0.118318664862623,0.589179651646552,FALSE,197.001804732735
"ko:K00036",138.082342057257,-0.0130783503659469,0.116581404810593,-0.112182130479513,0.910793253719759,0.999497218955006,FALSE,196.944042350414
"ko:K00038",0.133374270949608,-0.260548100851353,0.22438735417874,-1.16115322899974,0.246983401802128,0.752833631419843,FALSE,197.171642152554
"ko:K00040",213.050048218563,-0.00428377493391621,0.0783207278490967,-0.0546952901429863,0.956436619054593,0.999497218955006,FALSE,197.11088637409
"ko:K00041",285.229451486121,-0.0248640757936766,0.0742912100694027,-0.334683952118273,0.738219368989226,0.999497218955006,FALSE,197.11474832554
