"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"ko:K00001",208.870656288279,-0.00999598614539048,0.0468618585394388,-0.213307505441294,0.831308738399379,0.982405832292194,FALSE,196.081158264142
"ko:K00002",31.170265637995,-0.340602297160242,0.130325273199418,-2.6134784819447,0.00953846549803778,0.190025362790992,FALSE,236.0880581042
"ko:K00003",654.791941027944,-0.0227447650744877,0.0404519916095252,-0.562265643037757,0.574541522696473,0.902997852793984,FALSE,207.641455870586
"ko:K00004",2.53810236789518,-0.332212853467384,0.162169532763799,-2.04855281880385,0.0417587596654638,0.418617536635138,FALSE,208.486148201919
"ko:K00005",163.633102563138,-0.049181448588834,0.0571267462629717,-0.860918077890117,0.390358554251743,0.89867214572214,FALSE,191.720054072115
"ko:K00007",0.0173183464334681,-0.0307345667714513,0.150069731630029,-0.20480190400568,0.837957737080011,0.984245973985258,FALSE,180.439405781995
"ko:K00008",233.030604776124,-0.12961289899355,0.0633091996253068,-2.04729959880489,0.0419042129609492,0.418617536635138,FALSE,204.990310466426
"ko:K00009",347.380450889385,0.0261570220212527,0.0571456439593456,0.457725562421892,0.64762205532066,0.925004451390505,FALSE,210.353398310352
"ko:K00010",30.9458242061339,0.0354857216252608,0.110300140112458,0.321719642323944,0.747937705300183,0.967776728423665,FALSE,246.533116828124
"ko:K00011",0.0241982928266606,0.165159164558804,0.135392794405092,1.2198519521257,0.224066691064469,0.850597120219258,FALSE,185.853111938566
"ko:K00012",717.77595026018,-0.000642292840159379,0.056286886327979,-0.0114110565010968,0.990906329028604,0.999184255771703,FALSE,209.920572131258
"ko:K00013",700.217505724337,0.00470259566283682,0.0404870883750129,0.116150502581931,0.907650019081622,0.996541866268522,FALSE,199.636913348965
"ko:K00014",937.171906183111,-0.055627983889728,0.0389950879842167,-1.42653823251389,0.155188185090793,0.754050828373818,FALSE,211.404527276725
"ko:K00015",22.9709857641293,-0.0116255664432376,0.124339688899539,-0.0934984359871651,0.925601239621757,0.996541866268522,FALSE,199.891904672116
"ko:K00016",443.346571862979,-0.0304405067071285,0.0435515004896513,-0.698954257944839,0.485362083538934,0.89867214572214,FALSE,207.824683021901
"ko:K00018",531.830557804032,0.0101718738918799,0.0445908141259099,0.228115904391381,0.819785969203773,0.976371232597066,FALSE,202.803118145951
"ko:K00019",0.0352714204232536,-0.0178356193386281,0.198197977049468,-0.0899889070723288,0.92838579228061,0.996541866268522,FALSE,200.652861148601
"ko:K00020",56.6947632375863,-0.246735297729467,0.0909336888678971,-2.71335410232734,0.00716095962316982,0.162706732246496,FALSE,231.6740904437
"ko:K00021",0.241584138481883,0.0485935145910244,0.242540617143,0.200352069535529,0.841423261543967,0.985524140891333,FALSE,186.747046158051
"ko:K00022",0.00962854521305591,-0.0210460311674686,0.0795145556046484,-0.264681491425429,0.791533176241563,0.97063212412852,FALSE,195.852496466398
"ko:K00023",26.4233530991913,0.231759573097501,0.150483479740691,1.54009977372176,0.125072753782113,0.717535856910617,FALSE,205.723476399704
"ko:K00024",339.083615471728,0.0256885949744786,0.0951797697508192,0.269895536012867,0.78751930836669,0.97063212412852,FALSE,199.705057113854
"ko:K00027",702.770231738231,-0.0102262721919756,0.0407475577917471,-0.250966505630597,0.802099119085916,0.971648526372369,FALSE,198.86911530159
"ko:K00029",218.800411142396,0.0677969957836621,0.0905901253857917,0.748392780062268,0.4551197461673,0.89867214572214,FALSE,196.136629545306
"ko:K00030",84.5704080066025,-0.0978520580448161,0.0740244221076426,-1.32188884774439,0.187564652250551,0.799602706367297,FALSE,222.163099993513
"ko:K00031",560.89033561313,0.00346889139383146,0.0425421297747059,0.0815401441395148,0.935092524700671,0.996541866268522,FALSE,203.541862149192
"ko:K00032",0.192675646490116,0.196200328738223,0.181489249495092,1.08105757935557,0.280956556543553,0.89867214572214,FALSE,202.61218075533
"ko:K00033",134.587388264543,0.0167338829181181,0.0887276926881331,0.188598197599205,0.850599931745939,0.987850701963702,FALSE,199.007432328954
"ko:K00034",1.26642158929057,-0.152014095866857,0.159596962752727,-0.952487398537657,0.342020793845498,0.89867214572214,FALSE,196.367718138526
"ko:K00036",117.057755431899,-0.038420109081422,0.0953380268404014,-0.402988297059455,0.687397246043135,0.942224701742485,FALSE,195.472211387732
"ko:K00038",0.0658371467079829,-0.182174000380122,0.190660332257282,-0.955489787641258,0.340507533873359,0.89867214572214,FALSE,195.920139220346
"ko:K00039",0.0122973907722006,0.17087877027714,0.139163351242757,1.22790065596408,0.220831546701547,0.849506082448123,FALSE,214.249621366296
"ko:K00040",238.693154185852,-0.0273552130711532,0.0522767220015718,-0.523277130313005,0.601349634496843,0.912930850638562,FALSE,203.894317252394
"ko:K00041",385.4592667865,0.00086304970718417,0.0507555584600542,0.0170040431702354,0.986449975269037,0.999184255771703,FALSE,204.414586309464
"ko:K00042",72.5855121552111,-0.206219896237145,0.0677437512997441,-3.04411687101131,0.00262819977146231,0.109795210527501,FALSE,212.583347203514
"ko:K00043",0.0115123110020565,0.0849541744002427,0.111879755933543,0.759334641833735,0.448535253650493,0.89867214572214,FALSE,202.537034353753
"ko:K00045",24.6225842011014,-0.0384240330099566,0.161314780143238,-0.238192885833761,0.811970889106814,0.975906758174187,FALSE,203.733127989763
"ko:K00046",504.001680755007,0.0404003938568265,0.051075359862232,0.790995774984267,0.429877154023368,0.89867214572214,FALSE,201.356310508883
"ko:K00048",425.816833755938,0.00384148792656262,0.048199827037137,0.0796992056341371,0.93656006940103,0.996541866268522,FALSE,190.688308617289
"ko:K00050",0.0122711701124298,0.0944508115222398,0.14029084533551,0.673249999287961,0.501514573724215,0.89867214572214,FALSE,214.030184383962
"ko:K00052",719.736530433122,-0.0100104900864596,0.0399982219766628,-0.250273376959112,0.802631529727019,0.972128823134232,FALSE,201.027834009013
"ko:K00053",712.599982144949,-0.0117919197278416,0.0398761895715984,-0.295713302964142,0.76775571496086,0.97063212412852,FALSE,200.076310432936
"ko:K00054",2.81551564757886,-0.583123782972526,0.171169300676992,-3.40670774879731,0.000793862865699285,0.070095150808411,FALSE,201.273833244742
"ko:K00055",0.106657880730883,-0.229214291493131,0.25079560268495,-0.913948606112805,0.361734831381227,0.89867214572214,FALSE,222.127619341608
"ko:K00057",723.530051208999,0.00152703768442767,0.0407632979477843,0.0374610927306157,0.970154595509486,0.997666149206176,FALSE,200.704316771969
"ko:K00058",1061.779016037,-0.013354955423082,0.039375575943098,-0.339168510001766,0.734831300895273,0.963253934018144,FALSE,204.218809595837
"ko:K00059",1626.68788735197,-0.0157935021441305,0.0406998751483162,-0.388047926107308,0.698391725383439,0.945503529383637,FALSE,200.755833670333
"ko:K00060",31.0983790697588,-0.165331150244925,0.0823488527161159,-2.00769221175281,0.0461162020772524,0.439764103008679,FALSE,186.9115823933
"ko:K00064",26.9555566433404,0.107835791493328,0.100359461838543,1.07449551360501,0.283988446181792,0.89867214572214,FALSE,186.552800108319
"ko:K00065",36.307806699857,-0.111685964492153,0.089407942525979,-1.24917273943197,0.213058594789854,0.836161008797033,FALSE,200.457910756874
"ko:K00066",0.0617725381123884,0.198728366604637,0.183566279067059,1.08259734638974,0.280437913521216,0.89867214572214,FALSE,179.676156266937
"ko:K00067",880.860854375497,0.0172534891676093,0.0450315388208084,0.383142340222153,0.702033856649005,0.946874956401198,FALSE,193.940168980517
"ko:K00068",22.1946445911508,-0.128646766492805,0.0760487835857966,-1.69163476951171,0.0923310244713616,0.630708201546493,FALSE,192.829462776326
"ko:K00073",4.09159944129366,-0.295972183955525,0.163888892884781,-1.8059319258664,0.0721758416866387,0.557975928523015,FALSE,241.148985249076
"ko:K00074",298.959354073854,-0.0539002507452263,0.047784472769489,-1.12798672081702,0.260596415515434,0.89867214572214,FALSE,212.676967595181
"ko:K00075",778.986894589313,0.00513381334858595,0.0400114397372402,0.128308638286957,0.898037467896292,0.996541866268522,FALSE,194.254353532347
"ko:K00076",50.5782092288487,-0.148294826099378,0.0689999037334419,-2.14920337675058,0.032856088526101,0.370274208300055,FALSE,194.137574759343
"ko:K00077",603.447392710345,0.0121851282421754,0.0460553806876733,0.264575562295519,0.791624326068464,0.97063212412852,FALSE,189.278108217028
"ko:K00082",1.38670365903927,-0.202176358295144,0.239697492561774,-0.843464635922462,0.399865005382481,0.89867214572214,FALSE,224.858400352256
"ko:K00086",0.271376039448654,0.163539081573619,0.265713672198237,0.61547108291669,0.538907416900417,0.89867214572214,FALSE,210.846873245844
"ko:K00087",87.3682166652649,-0.214740107815775,0.0670640412405487,-3.20201562332837,0.00155188096290497,0.0873941153283176,FALSE,236.724477966613
"ko:K00088",815.458676153343,0.000951684217799443,0.0396239401849464,0.0240179097120937,0.980862566823358,0.998550844799435,FALSE,197.54297947855
"ko:K00090",0.567769872725629,0.242714331320643,0.196852866592278,1.23297331414205,0.218992328060927,0.84814469262371,FALSE,205.788118488642
