"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"12DICHLORETHDEG-PWY",0.181337454525756,0.148008939092443,0.175864207139376,0.841609225094582,0.401518446554693,0.898172932706848,FALSE,132.910343041971
"14DICHLORBENZDEG-PWY",0.158889922450952,0.098991865241056,0.106097926810676,0.933023558676122,0.352506702475125,0.850640987337643,FALSE,132.359305397451
"1CMET2-PWY",6024.64207225219,0.00973268114358862,0.0508941250036137,0.191233882946166,0.848635394764959,0.999990542255502,FALSE,132.359921166675
"3-HYDROXYPHENYLACETATE-DEGRADATION-PWY",0.193699557176811,0.81273762134117,0.284095154558645,2.8607936752874,0.00490495087654951,0.0884853138129531,FALSE,133.818044555331
"4-HYDROXYMANDELATE-DEGRADATION-PWY",0.160282126856996,-0.0912980288798053,0.0892325179273288,-1.02314751393835,0.308096420628504,0.842322454642496,FALSE,132.933258986191
"AEROBACTINSYN-PWY",0.151042020321519,0.18446336248239,0.103087988765037,1.78937783821573,0.0758430942888859,0.397735296794041,FALSE,132.224526720114
"ALLANTOINDEG-PWY",14.1220505576579,-0.208792789247119,0.268304215761482,-0.778194217539734,0.437839693736537,0.937130027020269,FALSE,132.71554769496
"ANAEROFRUCAT-PWY",5431.43601009498,0.0175988369644212,0.0498070521210452,0.353340264379651,0.724395508688692,0.999990542255502,FALSE,132.358340454442
"ANAGLYCOLYSIS-PWY",7284.51193733022,0.0562079031216899,0.0512965810806945,1.09574365264752,0.275181495112113,0.81649246247081,FALSE,132.309079289513
"ARG+POLYAMINE-SYN",1665.96897651536,0.0145699865721391,0.0507006876187813,0.287372563498367,0.774277077294247,0.999990542255502,FALSE,132.187377614693
"ARGDEG-PWY",0.976946748593535,-0.10835066711076,0.367929635710739,-0.294487468783144,0.768847373065329,0.999990542255502,FALSE,132.19346976583
"ARGININE-SYN4-PWY",4613.11739674085,-0.0515608152581205,0.0506165649807346,-1.01865496557787,0.310225823719609,0.842322454642496,FALSE,132.311203762724
"ARGSYN-PWY",6062.41601866503,0.00814632063413626,0.0483874626316221,0.168356020156603,0.866560091509263,0.999990542255502,FALSE,132.41243284333
"ARGSYNBSUB-PWY",5959.0896156471,0.00910563338989225,0.0481200021306446,0.189227618177794,0.850204164922211,0.999990542255502,FALSE,132.413243818842
"ARO-PWY",7140.93832213013,0.000199027044445991,0.0497379084829951,0.00400151615772176,0.996813283863346,0.999990542255502,FALSE,132.391211302761
"ASPASN-PWY",4456.5333077992,0.0481158077312391,0.053766061166651,0.89491040792632,0.372462963112864,0.873769303643436,FALSE,132.076804010762
"AST-PWY",0.835559525974258,0.141378428792853,0.317131256034773,0.445804146083132,0.656466989492687,0.999990542255502,FALSE,132.378528882697
"BRANCHED-CHAIN-AA-SYN-PWY",7186.85111405439,0.0106429580948897,0.0505291041718583,0.210630254965359,0.833499809899665,0.999990542255502,FALSE,132.323211947465
"CALVIN-PWY",9361.43529969331,-0.0125188664760954,0.0495846277109628,-0.252474749817019,0.80106580566848,0.999990542255502,FALSE,132.352234129125
"CARNMET-PWY",1.54887421952517,-0.420382423887447,0.290369684519102,-1.44774901203501,0.150052891662869,0.606946662303457,FALSE,132.297095857638
"CATECHOL-ORTHO-CLEAVAGE-PWY",0.217340082566091,0.390668010143575,0.291698495743983,1.33928702356578,0.182744812700658,0.686815921066641,FALSE,133.98170480739
"CITRULBIO-PWY",1038.33770594631,-0.0509934737478815,0.0705923991375622,-0.722364934056305,0.471347369520717,0.953617128366236,FALSE,132.061922740803
"COA-PWY",6196.76566420011,0.00646248212030493,0.0502374460348092,0.128638747197203,0.897838921826635,0.999990542255502,FALSE,132.253030703529
"COA-PWY-1",6623.93987343357,0.00877527151237255,0.0504547297977352,0.173923664789232,0.862191362907048,0.999990542255502,FALSE,132.268611762616
"COBALSYN-PWY",5068.76697420842,-0.0029933915398968,0.0514449731383944,-0.0581862786057667,0.953688073391168,0.999990542255502,FALSE,132.254092311199
"CODH-PWY",578.776298563038,-0.131514922254514,0.080963576529441,-1.62437145062003,0.106678967967709,0.496002211891099,FALSE,132.172554222552
"COLANSYN-PWY",5838.71456790899,-0.0194014181589324,0.0577782851548106,-0.335790827071943,0.737560838034794,0.999990542255502,FALSE,132.22456327092
"COMPLETE-ARO-PWY",7406.93959824852,-0.00149789086479267,0.0496283791011609,-0.0301821436025427,0.975967238435228,0.999990542255502,FALSE,132.400200102512
"CRNFORCAT-PWY",3.20433014073793,-0.136447478711473,0.392648143449375,-0.347505727425056,0.728764148390017,0.999990542255502,FALSE,132.178749541211
"DAPLYSINESYN-PWY",6094.56984993982,0.0159288838410603,0.0499508719025664,0.318891006990449,0.750311856990237,0.999990542255502,FALSE,132.357843490709
"DARABCATK12-PWY",1958.32436324218,-0.0225536678935319,0.0569259525136237,-0.396193070078789,0.69260131402491,0.999990542255502,FALSE,132.205201298735
"DENITRIFICATION-PWY",13.4396730077521,-0.0129778529108767,0.304493236296459,-0.0426211533258534,0.96606787275966,0.999990542255502,FALSE,132.130610334615
"DENOVOPURINE2-PWY",2981.34650872169,0.147274403770541,0.0486859227454405,3.02498947263628,0.00298869331877678,0.064185746988968,FALSE,132.119950382734
"DHGLUCONATE-PYR-CAT-PWY",0.860058610086261,0.391933596427156,0.33584674991752,1.1670013079579,0.24530827708705,0.790105139663806,FALSE,132.343421003198
"DTDPRHAMSYN-PWY",7605.79312618507,-0.0141740142763771,0.0523875856706966,-0.270560555423829,0.787150952440598,0.999990542255502,FALSE,132.210871366034
"ECASYN-PWY",2.54577006206688,0.128545347397163,0.329492240382881,0.390131637843091,0.697067160605398,0.999990542255502,FALSE,132.182843065386
"FAO-PWY",2.7089708608847,0.43250565383005,0.38820541747697,1.11411545114697,0.267248294585455,0.81649246247081,FALSE,132.384787912964
