"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df"
"AB238928",3886.39277756529,0.403379447100615,0.372126688267063,1.0839841909192,0.281988371733136,0.998106914747202,FALSE,72
"AB547651",3436.70248780665,0.574349918846755,0.328316058582001,1.74938113392131,0.0844863114470601,0.998106914747202,FALSE,72
"AB554230",3912.43429013206,0.10421055742306,0.291964244766778,0.356929176400707,0.722188814812018,0.998106914747202,FALSE,72
"ABVR01000038",5022.87753445973,-0.0448934552129718,0.543244991640709,-0.0826394277053241,0.934367566902391,0.998106914747202,FALSE,72
"ABYT01000002",5001.31088146184,-0.332388800124514,0.428284548972885,-0.776093372786039,0.440235832624879,0.998106914747202,FALSE,72
"AF349724",4202.36225950426,0.53783342140075,0.56363152506421,0.954228777993707,0.343160633581499,0.998106914747202,FALSE,72
"AJ312385",6014.54357894431,-0.297919634791673,0.601550106472075,-0.495253232584214,0.621929508863687,0.998106914747202,FALSE,72
"ARFY01000032",4222.5408859683,0.044487698643097,0.343615364964761,0.129469468420481,0.897347191391148,0.998106914747202,FALSE,72
"AY126616",4446.73725635443,0.0581574937972269,0.412086108447269,0.141129469314952,0.888161782420697,0.998106914747202,FALSE,72
"CP001726",4099.99267939461,0.00963851358471919,0.388929488961945,0.0247821619554857,0.980297276423976,0.998106914747202,FALSE,72
"CP022413",4562.41411245278,-0.174155810333307,0.399691422477363,-0.4357256636979,0.664339350256092,0.998106914747202,FALSE,72
"FP929032",4451.14969833783,-0.0480361617533835,0.328279430971109,-0.146327053179311,0.884072136333888,0.998106914747202,FALSE,72
"FR733670",3993.39793719031,-0.0892836194445588,0.287147061744994,-0.31093342520025,0.756749645384761,0.998106914747202,FALSE,72
"G000009925",3436.70248780665,0.272848860266375,0.220433650662818,1.2377822507859,0.219818028053,0.998106914747202,FALSE,72
"G000020225",4222.96260290128,0.0109393880048507,0.392060849845821,0.0279022708060564,0.977817292093816,0.998106914747202,FALSE,72
"G000153925",4660.92901690535,-0.480359834902957,0.326229873610758,-1.47245814611111,0.145255256748039,0.998106914747202,FALSE,72
"G000154525",3886.39277756529,-0.0102847384970785,0.266995599874706,-0.0385202546480348,0.969379490647379,0.998106914747202,FALSE,72
"G000160055",6031.20351020732,-0.652511504596774,0.451005135580422,-1.44679395669635,0.152294398284659,0.998106914747202,FALSE,72
"G000230275",4196.46303842493,-0.328916167128137,0.221055163054214,-1.48793704966515,0.141134308576548,0.998106914747202,FALSE,72
"G000265365",4299.87813402295,0.00873203346444583,0.339369536036102,0.0257301629558079,0.97954374652973,0.998106914747202,FALSE,72
"G000434535",8218.21844848144,-0.0610040397079234,0.811798555774992,-0.0751467704320873,0.940306339889344,0.998106914747202,FALSE,72
"G000468015",3905.83755280477,-0.0633049452615246,0.244394036917283,-0.259028190949481,0.796352622058909,0.998106914747202,FALSE,72
"G001405615",4174.76828331379,-0.0351247050239245,0.404080885311471,-0.0869249358252864,0.930972473919616,0.998106914747202,FALSE,72
"G001406335",4950.55366287543,-0.567332176396182,0.387231890407148,-1.46509673002312,0.147247817420278,0.998106914747202,FALSE,72
"G001406535",5188.46961020018,0.109272583199729,0.591426760999824,0.184760971950273,0.853935962711356,0.998106914747202,FALSE,72
"G001481375",4346.93159894447,-0.181382130220927,0.318468875278695,-0.569544292396541,0.570759545217729,0.998106914747202,FALSE,72
"G001578645",3864.42428152133,0.00819348291212919,0.277716287792037,0.0295030693996052,0.976544998292796,0.998106914747202,FALSE,72
"G003340315",3897.31832986774,-0.0362870780063198,0.264981711835132,-0.136941820456263,0.891458993136661,0.998106914747202,FALSE,72
"G003435865",4001.30790325521,-0.00380209707808368,0.323442308062598,-0.0117551012446641,0.990653513646902,0.998106914747202,FALSE,72
